Epoch	Episode	EpRet	EpCost	TotalEnvInteracts	Time
0	0	18.690603	0.0	104	1078.1587221622467
0	1	17.433277	0.0	208	1133.025669336319
0	2	19.677595	4.0	310	1185.896077156067
0	3	17.5286	0.0	413	1242.5563871860504
0	4	16.828644	0.0	517	1297.5164120197296
0	5	16.755842	4.0	620	1352.7394416332245
0	6	16.988417	3.0	724	1410.2682785987854
0	7	16.041523	0.0	829	1462.394605398178
0	8	14.870528	5.0	931	1515.6107058525085
0	9	17.044899	2.0	1034	1566.5736572742462
1	10	18.072676	1.0	1137	1943.2647759914398
1	11	12.4627695	4.0	1239	1997.4617445468903
1	12	17.039661	1.0	1342	2052.7750883102417
1	13	14.619003	2.0	1445	2105.8803429603577
1	14	16.005287	2.0	1549	2158.520170688629
1	15	10.948496	9.0	1651	2212.200296163559
1	16	16.23908	0.0	1753	2265.013226747513
1	17	17.61742	2.0	1856	2319.106850385666
1	18	16.30384	13.0	1960	2372.3576288223267
1	19	16.148333	3.0	2063	2422.9971833229065
2	20	17.424633	3.0	2165	2853.129201412201
2	21	16.302958	0.0	2268	2908.059802055359
2	22	15.493806	0.0	2372	2965.691740989685
2	23	18.831097	1.0	2476	3021.4620401859283
2	24	18.279356	2.0	2577	3074.653242588043
2	25	17.643747	2.0	2681	3128.9976286888123
2	26	19.129166	0.0	2784	3185.3102176189423
2	27	16.985235	4.0	2887	3241.205572128296
2	28	16.483604	0.0	2991	3294.877289533615
2	29	16.61919	2.0	3094	3348.1065752506256
3	30	15.832344	1.0	3196	3710.64236164093
3	31	18.28556	0.0	3300	3767.788540840149
3	32	17.209919	1.0	3404	3824.2081055641174
3	33	17.394001	0.0	3508	3880.1664941310883
3	34	17.847599	1.0	3612	3933.487463235855
3	35	16.094536	6.0	3714	3989.1275701522827
3	36	14.41392	4.0	3816	4040.042934656143
3	37	19.355019	6.0	3921	4093.5838720798492
3	38	17.49637	0.0	4025	4147.460849523544
3	39	16.996017	1.0	4129	4200.43937420845
4	40	17.048067	3.0	4231	4546.156447649002
4	41	17.21908	1.0	4335	4598.402495384216
4	42	17.062124	0.0	4439	4652.487679719925
4	43	13.423488	1.0	4541	4703.8193991184235
4	44	18.125662	2.0	4645	4757.68173456192
4	45	16.95821	0.0	4749	4810.214923620224
4	46	16.178907	6.0	4851	4861.512843370438
4	47	16.567785	3.0	4954	4914.874058485031
4	48	16.806221	0.0	5056	4967.384990930557
4	49	17.529716	2.0	5158	5020.038812637329
5	50	16.65506	5.0	5260	5340.807594537735
5	51	16.082249	0.0	5363	5396.2529928684235
5	52	17.49693	0.0	5467	5449.962948322296
5	53	21.934732	0.0	5571	5506.767174720764
5	54	18.561398	1.0	5675	5564.109191656113
5	55	16.529533	2.0	5778	5620.799501180649
5	56	18.948252	1.0	5880	5673.878016710281
5	57	17.657486	2.0	5983	5726.848165273666
5	58	19.152426	3.0	6087	5781.049157857895
5	59	18.511698	1.0	6190	5833.660298109055
6	60	16.538305	2.0	6295	6168.766268253326
6	61	14.618961	3.0	6399	6223.696331501007
6	62	18.375677	0.0	6501	6275.1961834430695
6	63	17.069225	0.0	6604	6328.385178804398
6	64	19.83905	2.0	6707	6382.101379871368
6	65	17.174637	0.0	6810	6434.778283834457
6	66	19.15319	0.0	6913	6486.63854765892
6	67	18.63453	0.0	7018	6540.352866649628
6	68	17.701765	5.0	7121	6593.340572595596
6	69	15.855644	5.0	7224	6647.046056032181
7	70	16.481705	1.0	7327	7025.426024436951
7	71	19.626482	0.0	7430	7080.52343416214
7	72	16.843473	2.0	7534	7138.668149471283
7	73	17.806778	0.0	7638	7195.41769695282
7	74	18.314281	3.0	7741	7252.849433898926
7	75	4.7345185	0.0	7842	7314.337044000626
7	76	14.992687	2.0	7944	7366.509446382523
7	77	16.438335	0.0	8048	7421.851730585098
7	78	18.769115	2.0	8152	7474.576412677765
7	79	13.912196	5.0	8254	7527.546085596085
8	80	14.638637	1.0	8356	7918.81209731102
8	81	16.492378	2.0	8460	7976.347090959549
8	82	19.3943	0.0	8563	8032.047475814819
8	83	16.905611	1.0	8668	8090.80081152916
8	84	15.03836	0.0	8771	8148.595710277557
8	85	16.367165	4.0	8875	8204.758962154388
8	86	16.928072	4.0	8977	8257.554297208786
8	87	19.622303	4.0	9081	8309.609329223633
8	88	16.757534	2.0	9183	8361.057118415833
8	89	17.961296	0.0	9286	8413.402509689331
9	90	17.841038	2.0	9389	8671.493071317673
9	91	18.781082	5.0	9495	8728.36570596695
9	92	16.573786	0.0	9597	8782.376832723618
9	93	17.692177	4.0	9701	8837.484337091446
9	94	17.177761	0.0	9804	8893.731529712677
9	95	17.155107	4.0	9906	8944.681964874268
9	96	15.45855	0.0	10009	8996.675204515457
9	97	18.598059	0.0	10113	9051.201926231384
9	98	12.544213	7.0	10214	9104.34882736206
9	99	17.265348	1.0	10318	9158.008162975311
10	100	17.090305	3.0	10422	9566.450140714645
10	101	17.771996	3.0	10525	9619.372517824173
10	102	15.887241	1.0	10628	9675.384503126144
10	103	17.248339	0.0	10731	9728.820260286331
10	104	18.90536	2.0	10835	9784.599327087402
10	105	16.21226	2.0	10937	9838.69252204895
10	106	15.176741	0.0	11039	9889.808950424194
10	107	16.549507	0.0	11143	9945.36978149414
10	108	19.089413	0.0	11246	9998.95130777359
10	109	15.430707	0.0	11351	10053.683506965637
11	110	17.324163	0.0	11455	10317.790392160416
11	111	15.485254	2.0	11557	10373.20205616951
11	112	16.612352	0.0	11662	10425.924053192139
11	113	16.968807	0.0	11765	10476.4231569767
11	114	19.074617	4.0	11869	10527.539287090302
11	115	15.442714	2.0	11972	10580.25205206871
11	116	17.617205	2.0	12075	10632.151774168015
11	117	19.022121	4.0	12178	10682.695847272873
11	118	16.704819	0.0	12283	10737.370136737823
11	119	2.9385045	0.0	12384	10792.998239517212
12	120	17.162865	0.0	12489	11041.629970550537
12	121	17.40453	0.0	12592	11094.465903997421
12	122	19.654387	0.0	12695	11148.89130783081
12	123	17.172955	1.0	12798	11202.18584728241
12	124	17.432486	1.0	12901	11253.338880777359
12	125	17.328285	2.0	13007	11307.251380443573
