Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
33	1.2026451	3.534129	11.8920355	-4.2852707	6.69	9.597599	60.0	0.0	300.0	36138.0	0.03542941176470588	0.40721238	0.9369548	4.0308084	-3.1740882	1.8471684	2.46298	18.396622	-1.0629572	5.6667573e-09	-0.0081820395	6.1035155e-09	-0.01415585	0.6956025	-0.17511928	7.9432034	-2.0770087	1.3290977	-0.017481804	2.3222222	0.0	1.7257695	0.008945947	1020000	4267.843896865845
34	1.1286104	3.396126	14.400265	-5.445909	5.97	8.399351	37.0	0.0	300.0	36735.0	0.03498571428571429	0.4273023	0.90730584	3.7005792	-2.5177715	1.6982338	2.2428753	22.096453	-0.9004019	-4.3146002e-09	-0.008186577	-9.155274e-09	-0.010168373	0.6559752	-0.13750899	6.702996	-1.8374476	1.311616	-0.018287897	2.4258375	0.0	1.7193375	0.009248558	1050000	4394.6493928432465
35	1.8114417	3.2598898	10.053809	-3.9926336	6.37	7.665057	32.0	0.0	300.0	37372.0	0.034603703703703706	0.41968858	0.90525544	3.5779295	-2.865105	1.533904	2.0612674	16.406477	-1.2896684	-4.979792e-09	-0.0074617118	-1.1189779e-08	-0.009477609	0.7373999	-0.17820781	5.36248	-1.4793568	1.293328	-0.018768191	2.6758525	0.0	1.7145464	0.008710322	1080000	4521.911031246185
36	1.7837404	3.2836504	9.431631	-5.352133	5.98	8.263146	42.0	0.0	300.0	37970.0	0.034207207207207206	0.67097586	1.0024902	3.6380994	-3.2737567	1.6179614	1.9960778	17.063541	-1.2675525	1.3391011e-08	-0.007892778	1.8310548e-08	-0.009953383	0.64212143	-0.18248186	6.260677	-1.5702448	1.2745599	-0.019414067	2.394763	0.0	1.69905	0.008323436	1110000	4650.373121261597
37	2.332466	3.4211254	10.113582	-3.8525386	7.74	10.343713	49.0	0.0	300.0	38744.0	0.0339859649122807	0.7123918	0.9916706	3.5945883	-2.5214825	2.0166426	2.2245054	17.0186	-1.1547745	-7.7778545e-10	-0.008459982	5.086263e-09	-0.015862776	0.770015	-0.19020224	9.685042	-2.9164543	1.2551458	-0.018948317	2.3128452	0.0	1.6808093	0.008938165	1140000	4777.482175827026
38	1.3897636	3.2146425	10.329248	-4.4869213	6.38	9.107996	36.0	0.0	300.0	39382.0	0.03365982905982906	0.65764755	0.9695759	3.6799378	-2.62065	1.8848276	2.491433	25.612322	-1.6697042	4.7011337e-09	-0.006881346	1.2207031e-08	-0.009689811	0.70881546	-0.19369358	6.5677104	-2.0468798	1.2361975	-0.019331455	2.727283	0.0	1.6838119	0.009278488	1170000	4904.693261861801
39	2.321541	3.6371186	12.157315	-3.7767744	7.36	9.325792	39.0	0.0	300.0	40118.0	0.033431666666666665	0.6639891	0.93886817	3.9749699	-2.9532752	2.0850265	2.4258983	18.7074	-2.789708	6.3025425e-09	-0.00878033	8.138021e-09	-0.013914205	0.87262267	-0.22919899	7.3799906	-2.5955362	1.216866	-0.019088626	2.3573558	0.0	1.6960105	0.009993066	1200000	5031.793856859207
40	2.1942425	3.6897225	12.168599	-4.259055	6.04	8.877973	41.0	0.0	300.0	40722.0	0.03310731707317073	0.73801255	0.9929514	4.035363	-2.5061798	1.9848114	2.3411098	17.555456	-2.1322598	3.8134114e-09	-0.008092832	5.086263e-09	-0.013348718	0.82190835	-0.208256	8.126414	-2.977006	1.1977774	-0.019635439	2.4378011	0.0	1.7036037	0.008039874	1230000	5159.100530385971
41	1.777094	3.1733134	13.025135	-3.9107652	5.48	7.7646375	37.0	0.0	300.0	41270.0	0.03275396825396825	0.7922919	0.95317376	3.862229	-2.9362192	1.5816568	1.729322	14.452679	-2.2303169	7.971626e-09	-0.007585173	6.1035155e-09	-0.0111183515	0.70168537	-0.18220997	5.67005	-2.2036529	1.178142	-0.020420194	2.5638213	0.0	1.6967039	0.008775531	1260000	5287.323406219482
42	2.7227466	3.642554	13.196719	-3.7240472	6.49	9.33434	40.0	0.0	300.0	41919.0	0.0324953488372093	0.8505084	1.0063298	3.6913052	-2.854152	1.8470469	2.1188645	18.024866	-1.9169767	4.4614515e-10	-0.007943052	6.1035155e-09	-0.01488535	0.9441263	-0.26251364	8.164753	-2.6012506	1.1577218	-0.020525217	2.5010812	0.0	1.6954951	0.008725461	1290000	5414.16565823555
