Epoch	Episode	EpRet	EpCost	TotalEnvInteracts	Time
0	0	14.461297	4.0	102	1302.880005121231
0	1	0.6291715	0.0	202	1351.4346976280212
0	2	13.119614	0.0	305	1401.2828514575958
0	3	8.335433	13.0	406	1450.438595533371
0	4	4.1775875	8.0	506	1499.7886810302734
0	5	7.5798473	5.0	608	1550.5425267219543
0	6	11.540575	22.0	709	1600.7611980438232
0	7	10.790653	8.0	811	1651.0113909244537
0	8	10.01547	40.0	913	1700.952718257904
0	9	13.609809	9.0	1014	1749.8557579517365
1	10	14.678058	11.0	1116	2236.1152799129486
1	11	15.610982	2.0	1218	2286.45272064209
1	12	17.621418	5.0	1321	2336.3651480674744
1	13	15.024111	2.0	1424	2386.793669939041
1	14	12.851498	4.0	1526	2436.639093399048
1	15	13.838351	2.0	1628	2486.442222595215
1	16	14.514628	8.0	1730	2536.2251315116882
1	17	14.494468	10.0	1832	2585.8277151584625
1	18	15.761322	8.0	1935	2635.979782104492
1	19	2.988237	66.0	2035	2685.563039779663
2	20	12.719815	7.0	2137	3200.3603785037994
2	21	9.826621	3.0	2238	3252.942266702652
2	22	16.669271	5.0	2340	3306.5854110717773
2	23	16.91011	7.0	2441	3359.6459107398987
2	24	11.805431	3.0	2543	3413.133189678192
2	25	11.726152	4.0	2644	3465.9770810604095
2	26	8.07875	22.0	2746	3519.517611026764
2	27	0.5132205	86.0	2846	3573.2004873752594
2	28	13.046355	5.0	2947	3626.2005677223206
2	29	16.67284	2.0	3049	3679.5409619808197
3	30	0.407668	89.0	3149	4297.818128585815
3	31	18.343983	2.0	3251	4374.331579685211
3	32	17.266518	4.0	3354	4453.492416143417
3	33	15.787576	6.0	3455	4530.406501531601
3	34	16.542994	3.0	3556	4606.802079439163
3	35	18.657736	5.0	3658	4681.882438421249
3	36	15.880634	6.0	3760	4751.2129492759705
3	37	15.024228	20.0	3861	4820.144849777222
3	38	11.491844	6.0	3963	4890.262143611908
3	39	16.925453	5.0	4065	4959.815035104752
4	40	9.23749	7.0	4166	5617.524783611298
4	41	17.299631	12.0	4268	5686.896372079849
4	42	17.745329	6.0	4371	5758.05241894722
4	43	6.096028	40.0	4473	5827.4734263420105
4	44	17.716776	0.0	4576	5897.698531150818
4	45	9.996138	2.0	4677	5967.1498465538025
4	46	14.4652195	6.0	4779	6036.694933891296
4	47	15.17429	10.0	4882	6106.686566352844
4	48	1.8196967	0.0	4982	6176.570384263992
4	49	17.45829	0.0	5085	6246.793789863586
5	50	16.833403	0.0	5187	6618.263909339905
5	51	16.969458	3.0	5290	6690.931179285049
5	52	2.6901126	2.0	5391	6766.639620304108
5	53	17.690062	11.0	5494	6844.056347370148
5	54	21.79709	0.0	5597	6920.36744093895
5	55	16.069302	6.0	5700	6998.425304174423
5	56	0.89692056	1.0	5800	7076.923664808273
5	57	14.546935	6.0	5902	7148.8453278541565
5	58	12.853635	0.0	6003	7220.044097900391
5	59	19.013891	7.0	6106	7292.675094842911
6	60	18.170952	0.0	6209	7666.28729057312
6	61	18.87012	4.0	6312	7740.16233420372
6	62	4.574518	5.0	6413	7814.028364181519
6	63	13.04653	42.0	6515	7887.037664175034
6	64	18.519722	4.0	6618	7957.743170261383
