Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
61	2.0618699	3.0708568	11.802674	-5.3653936	3.31	6.42292	34.0	0.0	300.0	43913.0	0.023609139784946238	0.828094	0.8627426	3.759379	-2.4022858	1.1956538	1.7048275	18.408302	-2.2232542	-5.2573847e-09	-0.009290999	-1.2207031e-08	-0.011556098	0.7969037	-0.3158519	4.6572437	-2.3563545	1.6347452	-0.008320689	2.0226912	0.0	1.6063855	0.008892408	1860000	6403.335706233978
62	2.0296028	3.18031	9.27201	-4.8255587	4.51	7.8402743	39.0	0.0	300.0	44364.0	0.023473015873015875	0.8464524	0.8965364	3.5199413	-3.1101713	1.0322552	1.5593817	18.767979	-2.7104225	-3.7796277e-09	-0.0068089226	-6.1035155e-09	-0.010279748	0.8288492	-0.31908435	7.0766373	-3.38176	1.6264246	-0.007876635	2.3554056	1.0	1.575001	0.0062328703	1890000	6504.474195480347
63	2.4525895	3.2822933	11.227498	-4.0145392	3.26	5.675597	29.0	0.0	300.0	44690.0	0.023276041666666667	0.8906582	0.911271	3.6927052	-2.8131058	1.3334736	1.7415236	15.0499325	-3.5023444	-3.0157306e-09	-0.0076812315	2.0345052e-09	-0.011234791	0.8628216	-0.37047789	3.627112	-2.0098405	1.6185479	-0.008349061	2.4589934	0.0	1.5682639	0.008511166	1920000	6605.429225444794
64	1.7182782	2.7086616	8.650009	-3.485115	2.52	4.729651	27.0	0.0	300.0	44942.0	0.02304717948717949	0.91551226	0.9074275	3.7850046	-2.7968488	1.0418481	1.3279378	12.8576145	-4.0320926	-3.0947045e-09	-0.0067485063	-4.0690105e-09	-0.008806299	0.7301641	-0.29185936	3.281106	-1.4750834	1.6101989	-0.009295702	3.0129123	0.0	1.5498303	0.00906509	1950000	6706.370379686356
65	2.4156082	2.8720105	9.781474	-3.3513622	4.35	7.541054	39.0	0.0	300.0	45377.0	0.022917676767676767	0.8567496	0.9092376	3.6742423	-2.617011	1.0683113	1.4009949	14.404438	-3.5380661	1.385219e-08	-0.008726146	1.93278e-08	-0.013692976	0.8560187	-0.3331887	7.0341	-3.1307278	1.6009032	-0.008872628	2.2238975	0.0	1.5488003	0.009374079	1980000	6807.780124425888
66	2.4323385	3.2417276	11.265945	-4.6197143	4.63	7.6179457	51.0	0.0	300.0	45840.0	0.022805970149253733	1.001064	0.92249453	3.7937195	-3.1691902	1.3224708	1.6082246	22.583044	-2.2222486	-3.6765566e-09	-0.008134789	-4.0690105e-09	-0.012641915	0.94166106	-0.34154707	6.1812863	-2.7160025	1.5920305	-0.008292675	2.1963742	0.0	1.5718031	0.009349739	2010000	6908.978622913361
67	2.199431	2.7380664	8.614661	-3.7266314	2.73	5.397879	26.0	0.0	300.0	46113.0	0.022604411764705883	1.0438956	0.94962496	4.1857204	-2.884436	1.361601	1.5873312	16.142313	-2.4430122	4.166961e-09	-0.0058776704	1.0172526e-09	-0.007956192	0.8441379	-0.29571134	3.2262156	-1.8023263	1.5837379	-0.009120107	3.1948636	0.0	1.551209	0.0088315755	2040000	7010.382005929947
68	2.543078	2.6664467	8.88269	-3.2762945	2.39	4.558278	26.0	0.0	300.0	46352.0	0.022392270531400967	1.0390272	0.9092164	3.680837	-2.536896	0.91843003	1.1760999	13.919536	-2.7660494	7.608732e-09	-0.007279125	1.373291e-08	-0.009986311	0.7096329	-0.27088195	2.8325064	-1.4653397	1.5746177	-0.0101104975	2.540715	0.0	1.5118854	0.008805121	2070000	7111.726638555527
69	2.780935	2.6037416	9.000888	-3.0845754	3.72	5.9330935	21.0	0.0	300.0	46724.0	0.02224952380952381	1.0552069	0.92401433	3.5699444	-2.6501474	0.83017707	1.1479005	11.618315	-2.1689076	9.500435e-10	-0.007511919	1.0172526e-08	-0.010249105	0.79574007	-0.30079672	3.707761	-1.5521536	1.5645072	-0.010062695	2.545432	0.0	1.484929	0.008629677	2100000	7213.714287281036
70	2.7101586	3.2334237	10.703733	-3.9160576	3.3	5.9774575	32.0	0.0	300.0	47054.0	0.022091079812206572	1.082266	0.9209094	3.896493	-2.4111595	0.93738973	1.2697126	13.488453	-1.6951741	-4.887149e-09	-0.006085028	-5.086263e-09	-0.007648047	0.8348711	-0.33604857	3.6877666	-1.7008426	1.5544446	-0.010322809	3.1565075	0.0	1.4703074	0.008965266	2130000	7320.13635969162
71	2.8726065	2.8696332	10.909928	-2.2780035	3.15	6.4565854	43.0	0.0	300.0	47369.0	0.02193009259259259	1.1691376	0.92089444	4.2361946	-2.754282	0.9963296	1.3564882	17.054876	-2.1007252	-5.2685434e-09	-0.007571095	-4.0690105e-09	-0.010563145	0.90976626	-0.38726377	4.401884	-1.9225793	1.5441217	-0.010668397	2.594951	0.0	1.4814339	0.009061626	2160000	7423.8556225299835
72	2.6948352	2.6024454	10.264868	-2.9506242	3.69	8.396065	62.0	0.0	300.0	47738.0	0.021798173515981734	1.1258044	0.93282276	3.6993258	-2.444304	0.9081519	1.3167892	15.2596655	-2.6753433	1.0978473e-09	-0.008900192	7.1207684e-09	-0.012537747	0.8316775	-0.32827437	6.783694	-3.7293863	1.5334533	-0.0105935335	2.0199516	0.0	1.498559	0.00887311	2190000	7524.783764839172
73	2.7000718	2.5881789	8.433609	-3.4501936	2.97	6.078577	29.0	0.0	300.0	48035.0	0.021637387387387387	1.1412834	0.9345096	4.3530774	-2.3567798	1.1178794	1.5853231	18.490969	-2.3700228	-1.1437473e-08	-0.008182705	-1.6276042e-08	-0.011985232	0.77194417	-0.32329983	3.9942064	-2.088777	1.5228598	-0.011048555	2.171611	0.0	1.5158306	0.008682103	2220000	7626.116293430328
74	2.576316	2.6904259	10.146231	-2.7467332	3.0	5.4111	25.0	0.0	300.0	48335.0	0.021482222222222222	1.1533164	0.95239615	3.918321	-2.6767151	0.8498411	1.1448818	12.567552	-3.0408547	6.301226e-09	-0.0061810766	5.086263e-09	-0.007732301	0.83471954	-0.36217377	2.9836593	-1.2839892	1.5118113	-0.011439204	3.221177	0.0	1.501894	0.009009984	2250000	7727.4044489860535
75	2.2750602	2.8981388	10.061706	-3.1431062	2.89	5.2609787	24.0	0.0	300.0	48624.0	0.021326315789473683	1.1245285	0.9331979	4.4247127	-2.469631	0.9247729	1.3155171	15.038244	-2.5923352	1.2196133e-09	-0.006227121	-6.1035155e-09	-0.008254192	0.81632364	-0.32664672	3.3741026	-1.4361904	1.500372	-0.011872411	3.3903995	0.0	1.466931	0.009511191	2280000	7828.7540118694305
76	2.2910883	2.947556	11.8555565	-4.510788	3.6	6.80441	29.0	0.0	300.0	48984.0	0.021205194805194807	1.0904187	0.9730193	4.6639814	-2.6585765	1.0232925	1.1073339	13.654751	-2.173431	2.2624016e-09	-0.007759486	-3.0517577e-09	-0.011582958	0.86472946	-0.35584754	4.99287	-2.3483803	1.4884996	-0.011748433	2.3613086	0.0	1.48747	0.008871322	2310000	7930.297886610031
77	2.8818464	3.162351	11.913125	-3.1306443	4.02	7.2979174	40.0	0.0	300.0	49386.0	0.021105128205128203	1.1458713	0.96514904	3.8939166	-2.3268237	1.2495577	1.738431	17.141056	-2.8606951	7.7273e-09	-0.0074163927	8.138021e-09	-0.010915764	1.037702	-0.43148583	5.6710186	-2.6358092	1.4767512	-0.011331081	2.7595286	0.0	1.4707628	0.008778183	2340000	8031.498140573502
78	2.6090157	2.6919513	10.766969	-3.0002584	3.47	5.413788	22.0	0.0	300.0	49733.0	0.02098438818565401	1.1995908	1.0012183	4.661605	-3.0086772	1.2760311	1.452929	13.296153	-3.1191976	3.421562e-09	-0.006232896	6.1035155e-09	-0.008931245	0.8318773	-0.3246435	3.5623443	-1.7913641	1.4654201	-0.011359811	3.07984	0.0	1.5157678	0.008881036	2370000	8132.601716518402
79	2.67304	2.9885283	13.725892	-3.1195807	4.58	6.5592375	28.0	0.0	300.0	50191.0	0.020912916666666666	1.1490471	0.939727	3.7341325	-2.530431	1.23235	1.4436804	13.218755	-1.6798623	6.1035155e-09	-0.007625563	6.1035155e-09	-0.012010012	0.8141759	-0.33784428	4.417651	-2.1138346	1.4540603	-0.0105685	2.7903123	0.0	1.5006721	0.009445553	2400000	8234.084698677063
80	2.6488507	2.5238655	9.161533	-2.6210907	3.73	6.382562	39.0	0.0	300.0	50564.0	0.020808230452674898	1.1656067	0.98790914	4.015637	-2.5817852	1.2837919	1.4911078	15.070296	-2.3854976	1.248933e-09	-0.006622601	0.0	-0.009875075	0.95653737	-0.41689038	6.074618	-2.5669963	1.4434918	-0.010486245	3.1979382	0.0	1.529768	0.009109229	2430000	8340.118796110153
81	2.5095932	2.6405966	10.5455885	-3.64437	2.98	5.565932	22.0	0.0	300.0	50862.0	0.02067560975609756	1.2145554	0.9771437	4.0405684	-2.5326445	1.2872574	1.445975	17.207624	-2.1611357	9.612311e-10	-0.00677751	3.0517577e-09	-0.00950387	0.9293437	-0.38988614	3.4773557	-1.6920131	1.4330056	-0.010967374	2.7609558	0.0	1.5553206	0.009129063	2460000	8444.146401643753
82	2.8068216	3.3139403	13.06344	-3.9630167	2.7	5.264029	23.0	0.0	300.0	51132.0	0.020534939759036145	1.1023065	0.97878313	4.0521355	-2.8401256	0.9779498	1.2407229	18.143208	-2.3803573	-4.0554746e-09	-0.006717005	2.0345052e-09	-0.010581919	0.9471979	-0.40742517	3.4235144	-1.4826221	1.4220382	-0.01160717	3.0636911	0.0	1.59581	0.008970223	2490000	8544.953505516052
83	2.864212	2.9650204	12.571641	-3.538549	3.47	6.431882	42.0	0.0	300.0	51479.0	0.020428174603174604	1.131736	0.9492686	4.037307	-3.3164485	0.8558576	1.0793431	12.157942	-2.2849734	1.6880842e-09	-0.00688997	0.0	-0.0098484745	1.0111471	-0.42975563	5.4460697	-2.394723	1.410431	-0.011614561	2.7217631	0.0	1.6211929	0.008788345	2520000	8646.142879486084
84	2.6385586	3.3785045	11.3882675	-3.790667	3.54	6.1064224	38.0	0.0	300.0	51833.0	0.020326666666666666	1.187583	1.0033025	4.143829	-2.381225	1.1087401	1.3717909	12.127049	-3.282147	-3.559129e-09	-0.007211002	-6.1035155e-09	-0.009847223	1.0153723	-0.41210794	4.7550592	-2.0415993	1.3988165	-0.011569858	2.590885	0.0	1.6187944	0.008814615	2550000	8747.596199512482
85	2.2884214	2.9354937	11.457921	-2.9000075	2.77	4.876177	21.0	0.0	300.0	52110.0	0.02019767441860465	1.167816	1.0634952	4.799553	-3.2142646	1.1018304	1.2168847	10.529414	-2.3848538	-1.8005714e-09	-0.0066782897	2.0345052e-09	-0.009252309	0.8564768	-0.40889114	3.5181048	-1.5411389	1.3872466	-0.012100697	2.939022	0.0	1.5941296	0.0085916305	2580000	8849.13410115242
86	2.8301837	2.8871045	10.865095	-2.9936306	3.19	5.8850574	36.0	0.0	300.0	52429.0	0.020087739463601532	1.1219046	1.0325298	4.3069553	-2.5093591	1.0060719	1.1552403	11.357812	-2.5021253	-8.887654e-09	-0.007199469	-1.0172526e-08	-0.009248088	0.95395684	-0.44260496	4.4077125	-2.2384644	1.3751459	-0.01226604	2.6394682	0.0	1.5914527	0.0087912865	2610000	8950.48857331276
87	2.5769758	3.304002	12.399632	-3.799751	2.77	4.4448957	15.0	0.0	300.0	52706.0	0.019964393939393938	1.1438925	0.9680212	3.9767497	-2.411947	0.9797242	1.1967813	12.713749	-2.3597841	2.2706337e-09	-0.005721163	-2.0345052e-09	-0.006554099	0.9576172	-0.46001527	2.5454385	-1.2791014	1.3628799	-0.012724876	3.180015	0.0	1.5735998	0.008757434	2640000	9051.683197498322
88	3.1454191	2.7812319	9.774724	-3.6950238	4.0	6.7572184	28.0	0.0	300.0	53106.0	0.01988988764044944	1.2403507	0.9954631	4.1830373	-2.391916	0.81105065	1.0708016	14.420977	-2.4374092	-4.1120267e-09	-0.006123835	0.0	-0.009309196	0.9982015	-0.50638473	5.3602366	-2.6270227	1.350155	-0.012221813	3.0982168	0.0	1.5597447	0.008841491	2670000	9152.763214111328
89	3.2194784	2.894403	11.404032	-3.0627708	3.69	5.994489	24.0	0.0	300.0	53475.0	0.019805555555555555	1.2986163	1.0796888	4.5407367	-2.5226748	1.2598894	1.6075495	13.112515	-1.8225876	-2.105022e-09	-0.007656736	-1.0172526e-09	-0.0129477475	0.9470392	-0.42961395	4.77795	-2.2837915	1.3379332	-0.012001395	2.6019883	0.0	1.5276725	0.009571051	2700000	9253.228697061539
90	3.0340998	2.9162886	9.118429	-3.009317	2.89	5.904058	30.0	0.0	300.0	53764.0	0.019693772893772894	1.294518	0.9825889	3.8405538	-1.9676554	1.153203	1.305485	10.861248	-2.013936	-1.684623e-08	-0.0067557045	-2.0345052e-08	-0.009744904	0.83789545	-0.364682	4.456624	-2.0403318	1.3259318	-0.012398601	2.903554	0.0	1.5087199	0.009474849	2730000	9358.332823514938
91	2.6109576	2.3566952	8.85207	-2.8178763	3.09	7.2994456	50.0	0.0	300.0	54073.0	0.019591666666666667	1.3064431	1.0044876	4.296353	-2.3768957	1.0571077	1.3619256	15.910789	-2.943074	3.1896172e-09	-0.0067831744	4.0690105e-09	-0.010704396	0.8785698	-0.41771874	5.6966367	-3.3933635	1.3135332	-0.012604833	3.0885293	0.0	1.4921949	0.009378209	2760000	9463.725027561188
92	2.7907228	3.0113397	14.967769	-3.2331614	2.97	7.5557327	53.0	0.0	300.0	54370.0	0.019487455197132617	1.1492143	0.97680336	3.6827397	-2.4987268	0.9576664	1.5582721	16.860117	-2.5283158	6.103515e-09	-0.007244454	6.1035155e-09	-0.010453618	0.9662542	-0.47201	6.584521	-3.93415	1.3009284	-0.012877226	2.5405424	0.0	1.5168142	0.009162837	2790000	9567.141952991486
93	3.5046768	3.329993	13.064661	-3.8176014	3.32	5.596213	25.0	0.0	300.0	54702.0	0.01939787234042553	1.243317	0.9833247	4.414465	-2.4965293	0.91073865	1.6147115	20.236456	-3.8702366	2.1625708e-09	-0.008222875	3.0517577e-09	-0.012386189	1.0450518	-0.44477278	4.711963	-2.6715236	1.2880511	-0.012859106	2.4147093	0.0	1.5103489	0.008915332	2820000	9668.002169847488
94	2.9238055	2.9032314	11.004572	-2.4112852	3.26	5.4983997	24.0	0.0	300.0	55028.0	0.019308070175438598	1.3649187	1.0730188	4.944742	-2.838426	1.1078912	1.406778	10.79299	-2.9864616	-2.112491e-09	-0.0061209993	1.0172526e-09	-0.007210745	1.0499604	-0.5047331	3.0822766	-1.62885	1.275192	-0.01288569	3.3683906	0.0	1.5174876	0.009029665	2850000	9769.349012374878
95	2.5715456	2.8915725	9.338214	-3.1982298	2.64	5.8404107	30.0	0.0	300.0	55292.0	0.01919861111111111	1.2784613	1.0460889	4.3840675	-2.360706	0.9165858	1.1578163	11.244511	-2.4155269	1.2870444e-08	-0.0056206603	1.0172526e-08	-0.006547982	0.9100406	-0.46235943	3.437312	-1.5825481	1.2623063	-0.013366342	3.4910007	0.0	1.5220568	0.008946935	2880000	9870.36660861969
96	3.4628143	3.1356432	11.610972	-2.9781199	3.81	6.2268696	30.0	0.0	300.0	55673.0	0.019131615120274913	1.2044573	0.99425286	4.637572	-2.9345667	1.1055712	1.4729662	11.927795	-3.495894	-1.3508665e-08	-0.006699588	-9.6639e-09	-0.009891645	1.1051812	-0.5396101	4.95112	-2.4311829	1.24894	-0.012925386	2.7297342	0.0	1.5422287	0.00914047	2910000	9971.751642227173
97	3.3789358	2.643496	10.53813	-1.9803141	2.78	5.503781	35.0	0.0	300.0	55951.0	0.01903095238095238	1.3446417	1.0307405	4.776866	-2.7096024	1.1609505	1.4670101	13.794758	-2.880007	2.0472304e-09	-0.007093178	0.0	-0.011807532	0.95138127	-0.45607382	3.488772	-1.7779688	1.2360146	-0.013292193	2.7296088	0.0	1.5144404	0.009314269	2940000	10073.082189559937
98	3.5334678	2.3812265	9.766896	-2.2787347	4.58	7.124858	34.0	0.0	300.0	56409.0	0.018992929292929294	1.3703421	0.95064443	4.9379416	-2.0722516	0.962724	1.2611272	12.343752	-2.3465424	-1.9305135e-09	-0.008753829	8.138021e-09	-0.0132875815	0.8155663	-0.39767525	5.1648045	-2.5379303	1.2227224	-0.012279034	2.241399	0.0	1.5097715	0.008598095	2970000	10174.542607545853
99	2.9194715	3.1504505	11.674367	-3.586871	3.64	6.5643277	38.0	0.0	300.0	56773.0	0.018924333333333335	1.3269609	1.0024191	4.4126663	-2.3603966	1.3777615	1.6072724	15.8772	-1.6220095	6.8302275e-09	-0.0070551657	4.0690105e-09	-0.010364122	0.980436	-0.45465392	4.798546	-2.072819	1.2104434	-0.012071967	2.759177	0.0	1.5138817	0.009177442	3000000	10275.943719387054
100	3.1999817	2.637612	10.155904	-4.2223315	3.1	6.1081915	31.0	0.0	300.0	57083.0	0.01883927392739274	1.2982247	1.0057101	4.8614764	-2.4334788	1.1594462	1.4365401	14.944501	-2.102424	-2.0822855e-09	-0.007856665	0.0	-0.012049071	0.80757016	-0.4019921	5.456845	-2.2392578	1.1983714	-0.012285113	2.329194	0.0	1.5317019	0.009863	3030000	10378.651102304459
101	3.278254	3.0741696	14.357854	-2.4789774	3.49	5.210557	22.0	0.0	300.0	57432.0	0.01876862745098039	1.3138342	0.9503838	4.261797	-2.094678	1.2416481	1.4773539	18.863914	-1.9715265	1.0811041e-08	-0.0070115775	1.2207031e-08	-0.010735304	0.8995625	-0.43105316	4.579767	-2.534896	1.1860863	-0.012184143	2.71986	0.0	1.5098132	0.009595343	3060000	10483.95628619194
102	3.0568118	2.8219414	13.739818	-2.3995976	3.34	5.982006	37.0	0.0	300.0	57766.0	0.018694498381877023	1.3788767	0.9904701	4.2428904	-2.5082817	1.0650897	1.2570516	11.197203	-2.2658286	2.4210685e-09	-0.006664437	1.0172526e-09	-0.010914588	0.8600233	-0.42614982	4.2783003	-2.0567198	1.1739022	-0.012202144	2.7768245	0.0	1.4970899	0.008818536	3090000	10588.242223024368
103	3.033663	3.163912	13.336497	-2.5168457	3.85	7.3285394	37.0	0.0	300.0	58151.0	0.018638141025641024	1.294774	1.0170416	4.485975	-2.6525402	1.2176911	1.4951804	15.754925	-1.9673281	-9.504702e-09	-0.007963247	-1.0681152e-08	-0.011609961	0.96816677	-0.47522455	6.9408293	-3.2527692	1.1617	-0.011837721	2.485659	0.0	1.5199089	0.00878486	3120000	10689.482170820236
104	3.2900164	3.092733	13.408595	-2.7135875	2.41	4.130605	18.0	0.0	300.0	58392.0	0.018537142857142856	1.283104	0.9723796	4.1758547	-2.158784	1.411188	1.7444403	21.712	-2.154497	-8.800721e-09	-0.0067391875	-4.0690105e-09	-0.009067391	0.9208083	-0.4771566	3.3652453	-1.825167	1.1498623	-0.012570381	3.083174	0.0	1.526633	0.0092678685	3150000	10790.960149526596
105	2.7792768	3.1483605	12.05838	-3.539088	2.64	6.1229405	42.0	0.0	300.0	58656.0	0.018445283018867924	1.356353	1.0014049	4.5865803	-2.2500882	0.9605055	1.1592032	17.87733	-2.0837207	2.0345052e-09	-0.0072973315	2.0345052e-09	-0.010849143	1.03454	-0.5114059	3.8014243	-2.4607625	1.1372919	-0.013050079	2.7672513	0.0	1.5629783	0.009245691	3180000	10892.165806770325
106	3.1248345	2.7343922	12.335217	-2.304941	2.69	5.438189	36.0	0.0	300.0	58925.0	0.018356697819314642	1.2510856	1.0310758	4.605242	-2.5801582	0.7990189	1.2947621	29.433268	-2.2608657	-2.3065971e-09	-0.0063307346	5.5948894e-09	-0.0076032337	0.84542674	-0.42355284	3.4388568	-1.6829823	1.1242418	-0.013435125	2.7571924	0.0	1.5505269	0.009177828	3210000	10993.623432397842
107	3.9279816	2.8563504	12.970225	-2.5212865	3.06	7.0509863	42.0	0.0	300.0	59231.0	0.01828117283950617	1.2275491	0.9616034	4.346554	-2.6050339	0.7841481	1.1384596	15.475949	-3.420969	4.1758117e-09	-0.005757074	6.1035155e-09	-0.008019064	0.9567535	-0.49018988	4.7082996	-2.3792992	1.1108067	-0.01350224	3.2447886	0.0	1.5205971	0.009282847	3240000	11095.070272684097
108	3.5717936	3.0543447	13.196629	-2.973402	3.84	6.128165	37.0	0.0	300.0	59615.0	0.018230886850152905	1.4505422	0.9976894	4.3651514	-2.2471073	0.7823914	1.2584798	12.779209	-4.3263283	-1.8061495e-08	-0.0068356963	-2.339681e-08	-0.011991609	1.00927	-0.4956439	5.1789584	-2.3723652	1.0973045	-0.012987256	2.9298148	0.0	1.5245881	0.00936532	3270000	11196.3896651268
109	3.5210285	3.013025	12.36242	-3.474626	3.16	5.2928634	30.0	0.0	300.0	59931.0	0.018160909090909092	1.4358358	0.9807217	4.5557055	-1.9802918	1.1095741	1.3478695	14.507447	-2.220638	7.808812e-09	-0.0065765944	0.0	-0.009329262	0.98845184	-0.50329	4.5179296	-2.1116755	1.0843172	-0.013019085	3.1958525	0.0	1.5347791	0.00931593	3300000	11297.771658182144
110	2.9917464	2.8523362	12.359539	-1.810675	1.75	4.6505375	30.0	0.0	300.0	60106.0	0.01804984984984985	1.4310125	0.98373955	4.997468	-2.272032	0.9568168	1.1417369	14.006339	-2.2793407	1.1821857e-08	-0.0054265545	1.0172526e-09	-0.007830008	0.9216137	-0.403745	3.08604	-1.7660573	1.0712981	-0.014053941	3.4403923	0.0	1.5415502	0.009460582	3330000	11399.453169584274
111	3.7208245	2.7909045	12.031224	-1.8066539	3.67	6.477739	38.0	0.0	300.0	60473.0	0.017997916666666666	1.431236	1.0080965	4.7972813	-2.8876863	0.7515289	0.9908216	9.172296	-2.7101715	-3.206562e-09	-0.00624803	9.155274e-09	-0.009676269	1.0015544	-0.52652335	4.3632407	-2.4922898	1.0572442	-0.01358664	2.7044039	0.0	1.5468763	0.009248198	3360000	11504.298373937607
112	3.4708002	2.6945753	11.491873	-2.2452493	2.22	4.7530627	27.0	0.0	300.0	60695.0	0.017904129793510325	1.4626198	0.942579	4.289836	-2.5981967	0.8363569	1.3750404	12.91874	-3.3886282	-2.0779671e-09	-0.006457204	-4.0690105e-09	-0.0069512236	0.90371513	-0.41582724	3.8639567	-1.9736847	1.0436575	-0.014201522	3.0030916	0.0	1.5421467	0.009362753	3390000	11609.53368806839
113	3.295213	3.1775727	10.778939	-3.0569432	2.99	5.4927135	30.0	0.0	300.0	60994.0	0.01783450292397661	1.3600143	1.0392789	4.1820126	-2.0257883	0.7396142	1.0598015	13.801634	-3.9613762	2.1526223e-09	-0.005576964	1.0172526e-08	-0.0077294353	0.96623945	-0.45393682	3.5128825	-1.8037653	1.029456	-0.014190555	3.3598447	0.0	1.5155156	0.008875361	3420000	11710.333483219147
114	3.4348338	2.8484604	11.914874	-2.754007	4.52	6.4984303	36.0	0.0	300.0	61446.0	0.017810434782608697	1.3778856	1.0542058	4.2561517	-1.9297178	0.97234356	1.3960453	14.241912	-2.0588374	-1.0711918e-09	-0.006772455	-8.138021e-09	-0.01108796	0.94635034	-0.46443036	5.6885037	-3.04328	1.0152655	-0.013079047	2.834359	0.0	1.5001078	0.009623287	3450000	11811.763530254364
115	3.0057864	2.9578948	12.331182	-2.5993032	2.92	5.2719636	26.0	0.0	300.0	61738.0	0.017740804597701148	1.4220699	0.9477615	4.3150826	-2.1078877	1.2317966	1.5594883	15.334004	-2.0057847	-1.0205852e-09	-0.008104958	-4.0690105e-09	-0.012961425	0.9237073	-0.47358438	4.954897	-2.2266147	1.0021864	-0.013225555	2.3729599	0.0	1.4832655	0.009329561	3480000	11914.208906412125
116	3.5222964	3.1682544	10.75669	-2.886582	3.31	6.346172	37.0	0.0	300.0	62069.0	0.017683475783475785	1.3128816	0.98341143	4.425899	-2.3213751	1.1649173	1.3603349	18.804455	-5.427656	-4.832194e-10	-0.0074258996	-5.086263e-09	-0.0115466	1.0761149	-0.5254028	5.2400885	-2.6881168	0.98896086	-0.013072491	2.6337738	0.0	1.4728022	0.009350675	3510000	12015.56244468689
117	3.4117417	2.7662654	13.081283	-2.0344672	3.24	7.9462185	42.0	0.0	300.0	62393.0	0.017625141242937854	1.4117166	1.0556085	5.3383374	-2.650107	1.1948087	1.4851067	17.193792	-2.12204	3.6658983e-09	-0.006440282	-5.086263e-09	-0.009823992	0.9962396	-0.5306923	6.5951056	-3.3755481	0.9758884	-0.012978196	3.0668426	0.0	1.503969	0.009298411	3540000	12116.796469926834
118	3.4975736	3.0917602	10.422061	-2.0593615	1.9	4.497777	28.0	0.0	300.0	62583.0	0.017530252100840336	1.3679209	0.9889591	4.379314	-2.5657725	0.8946501	1.1610802	12.073817	-3.2914195	-5.6045e-09	-0.0054257247	-5.086263e-09	-0.005940996	1.0193075	-0.48307073	3.2186592	-1.5787652	0.9629102	-0.013817072	3.8044333	0.0	1.5148966	0.009685685	3570000	12218.191998720169
119	3.4665906	2.7343078	10.553271	-2.8002703	2.5	4.4056783	21.0	0.0	300.0	62833.0	0.01745361111111111	1.4205183	1.0134602	5.08342	-2.4711611	0.7908281	0.92301923	13.378708	-2.675231	2.0308422e-10	-0.0058189477	1.2207031e-08	-0.004926239	0.9464901	-0.4621575	3.0399973	-1.0112693	0.9490931	-0.0141326785	3.4460883	0.0	1.5225639	0.009260566	3600000	12319.446722745895
120	4.315083	3.0822523	12.625974	-2.7537625	2.72	5.1479707	34.0	0.0	300.0	63105.0	0.017384297520661156	1.4710747	0.9924371	4.663688	-2.4945009	0.8930804	0.98880386	12.085703	-2.5299764	7.74907e-09	-0.005228767	4.0690105e-09	-0.0062631755	1.0723218	-0.5451459	3.4837847	-1.377109	0.9349604	-0.014247954	3.8478444	0.0	1.5238056	0.009547602	3630000	12421.096386909485
121	3.3940518	3.0225456	10.252805	-3.287811	1.71	3.7075462	18.0	0.0	300.0	63276.0	0.017288524590163935	1.5128736	1.0238761	4.984537	-1.8146725	0.86828846	0.91283566	12.336809	-3.249764	-2.2864601e-09	-0.005723202	4.0690105e-09	-0.0054012393	1.0286906	-0.47635293	1.8696527	-0.93422735	0.9207125	-0.015019536	3.548661	0.0	1.5128021	0.009219867	3660000	12524.541197538376
122	3.6005597	2.819209	11.435689	-2.6493177	2.73	5.3213816	26.0	0.0	300.0	63549.0	0.017221951219512196	1.4526521	0.9714966	4.6133585	-2.5140235	0.6372019	0.8398864	10.267651	-2.2311347	-7.351598e-10	-0.005912449	4.0690105e-09	-0.007123043	0.99650705	-0.50009894	3.2726333	-1.498846	0.90569293	-0.01499629	3.4623818	0.0	1.4852362	0.008828244	3690000	12629.80525970459
123	2.9283905	2.9554906	11.9658985	-2.5370595	3.64	6.389867	42.0	0.0	300.0	63913.0	0.017180913978494625	1.4624444	0.998484	4.4529104	-2.367818	0.87842476	1.2839621	18.25362	-2.429338	-9.584441e-10	-0.0076939724	-2.0345052e-09	-0.011993527	0.93018085	-0.46455526	4.68051	-2.600554	0.89069664	-0.014348507	2.5056198	0.0	1.4894563	0.009112589	3720000	12732.102766990662
124	3.2046628	2.6035972	12.311698	-2.6281009	2.09	4.154744	18.0	0.0	300.0	64122.0	0.0170992	1.3352352	0.99708766	4.4676905	-2.96139	0.86009	1.0446833	14.051113	-2.3016539	-2.7107245e-09	-0.0055991327	0.0	-0.004599174	0.96934766	-0.48774382	2.699177	-1.0780852	0.87634814	-0.0147976875	3.6205866	0.0	1.485315	0.009218392	3750000	12833.351913452148
