Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
24	-0.053984433	2.7752225	7.4854026	-5.0054216	5.56	9.329865	49.0	0.0	300.0	28249.0	0.037665333333333335	0.20735472	0.8816254	3.2221897	-3.388637	1.3823457	2.1526213	14.108134	-1.3706616	1.0703793e-08	-0.010104021	1.2207031e-08	-0.014970476	0.45744005	-0.12733003	6.882345	-1.1081057	1.7068301	0.023934722	1.9996531	0.0	1.7876186	0.009069744	750000	2128.918468952179
25	-0.16782828	2.5480294	9.363198	-4.579166	4.62	8.522653	42.0	0.0	300.0	28711.0	0.03680897435897436	0.11081248	0.7685934	3.010444	-3.453578	1.3937167	1.9579569	15.046721	-1.7467767	2.2350937e-09	-0.009239326	0.0	-0.014014636	0.48141557	-0.10938862	6.1627736	-1.418673	1.7307649	0.023331165	2.1848567	0.0	1.7852995	0.008203834	780000	2213.402417421341
26	1.213252	3.2364109	10.820959	-4.8987203	5.71	7.8170266	33.0	0.0	300.0	29282.0	0.036150617283950616	0.12506379	0.76821804	2.7989268	-3.0352538	1.2919537	2.0520144	16.75684	-2.4086556	1.488943e-08	-0.0101345265	1.525879e-08	-0.013531155	0.6734825	-0.2017521	5.6305	-1.2283492	1.754096	0.02316165	2.0041935	0.0	1.7781106	0.008116997	810000	2297.5769062042236
27	1.0343435	2.8240774	10.293231	-5.203987	5.72	7.555237	31.0	0.0	300.0	29854.0	0.03554047619047619	0.38620108	0.96607405	3.397553	-3.3990958	1.4767011	1.89629	17.14398	-1.9649749	2.524021e-09	-0.0077624065	-4.0690105e-09	-0.010206903	0.7161703	-0.16229182	5.745553	-1.2407594	1.7772577	0.023033977	2.5178182	0.0	1.7721703	0.008345926	840000	2381.8486342430115
28	1.0196412	2.7806315	10.84289	-4.2666073	3.72	5.282196	22.0	0.0	300.0	30226.0	0.03474252873563218	0.43604726	0.8220902	3.3563843	-2.503183	1.4159247	1.5673685	12.330941	-1.4192013	-1.525614e-09	-0.0064953435	1.0172526e-09	-0.008983255	0.5809733	-0.12087861	3.5804374	-0.8920541	1.8002917	0.0222466	2.5776653	1.0	1.7659923	0.0065668235	870000	2468.106502532959
29	1.3183566	3.1008894	10.7897415	-4.038716	4.22	6.7075787	26.0	0.0	300.0	30648.0	0.03405333333333333	0.39791715	0.79798955	3.2087972	-2.496432	1.1009789	1.2521245	11.74276	-0.9200026	1.5695295e-09	-0.007989313	-2.0345052e-09	-0.012209636	0.6730045	-0.18917179	4.0349183	-0.7656324	1.8225383	0.021718502	2.43077	0.0	1.7672696	0.009420988	900000	2557.228734970093
30	1.209229	3.0846374	9.620819	-4.810822	4.7	7.012132	29.0	0.0	300.0	31118.0	0.03346021505376344	0.56741977	0.9197424	3.6319773	-3.1106758	1.226174	1.4693466	11.510263	-1.0280702	-3.8109219e-10	-0.005837042	-6.1035155e-09	-0.007715083	0.6938527	-0.16682696	4.796594	-0.8363786	1.8442568	0.021425247	3.2662697	0.0	1.7521138	0.008450202	930000	2646.1115460395813
31	1.168758	3.2095644	8.988079	-3.9508214	4.25	7.2088485	38.0	0.0	300.0	31543.0	0.03285729166666667	0.5080218	0.87648296	3.13922	-3.158949	1.3113606	1.4216341	13.741879	-1.3398883	-7.4280657e-09	-0.007477573	-8.138021e-09	-0.010447867	0.7500726	-0.16659337	3.6017103	-0.88598347	1.865682	0.021010756	2.6749349	0.0	1.7412181	0.008720609	960000	2730.4738199710846
32	1.3771952	2.7106516	10.062289	-3.3581104	6.5	10.440785	46.0	0.0	300.0	32193.0	0.03251818181818182	0.5734835	0.91474813	3.6788025	-2.6209455	1.3100679	1.5140115	11.994762	-0.8219111	5.967247e-09	-0.009775875	5.086263e-09	-0.015233212	0.69510937	-0.18283588	9.086549	-2.716659	1.8866928	0.0214746	1.9496969	0.0	1.7557807	0.009002686	990000	2814.6667289733887
33	1.570951	2.843	9.165481	-5.0652437	5.24	7.862722	31.0	0.0	300.0	32717.0	0.03207549019607843	0.675651	0.81439745	3.32489	-3.0180104	1.5242664	2.0193672	18.146526	-1.9512861	2.3200522e-09	-0.010465809	4.0690105e-09	-0.015511289	0.65615076	-0.14965022	7.6518908	-1.8639212	1.9081674	0.021458149	1.8460957	0.0	1.7482421	0.009237721	1020000	2899.359606742859
34	1.5684603	3.2584991	9.376559	-4.93935	5.14	8.059801	42.0	0.0	300.0	33231.0	0.03164857142857143	0.6549959	0.908393	3.3782473	-2.9241374	1.605156	1.6623724	15.1886215	-0.9846076	-7.3946897e-09	-0.009972653	-1.0172526e-08	-0.014757612	0.67679363	-0.14553463	6.3843417	-1.8226218	1.9296255	0.021425843	2.015358	0.0	1.7129085	0.008808439	1050000	2983.9764366149902
35	1.768134	2.8829548	10.015672	-3.9159095	5.01	7.066109	31.0	0.0	300.0	33732.0	0.03123333333333333	0.7461579	0.9039091	3.3827522	-2.8776393	1.6659805	1.9247526	16.035057	-0.98520905	-1.2862702e-08	-0.009227637	-1.4241537e-08	-0.013834825	0.74715596	-0.18662107	5.4033127	-1.5811424	1.9510514	0.021366596	2.0860655	0.0	1.7158237	0.008510825	1080000	3068.554911851883
36	1.6373276	2.684928	8.594981	-3.4390297	4.41	6.5484276	30.0	0.0	300.0	34173.0	0.030786486486486485	0.7884125	0.9186093	3.7092168	-2.843433	1.5171518	1.6050085	15.109424	-0.8443096	4.753472e-09	-0.008129342	4.0690105e-09	-0.012038297	0.6590653	-0.17770067	5.1073246	-1.2639489	1.972418	0.021097183	2.3976767	0.0	1.7142683	0.009616056	1110000	3152.8454098701477
37	1.802058	2.6402345	7.3338094	-4.40088	4.79	7.336614	29.0	0.0	300.0	34652.0	0.030396491228070175	0.7420007	0.85001785	3.5505214	-2.221102	1.4892409	1.532339	13.609089	-2.5969887	4.057992e-09	-0.0070475996	9.155274e-09	-0.010593091	0.7693876	-0.22068077	5.5906186	-1.6772339	1.9935151	0.021018624	2.6087992	0.0	1.7141616	0.0090547865	1140000	3237.1610627174377
38	1.6108773	2.6582973	9.217594	-3.801119	4.06	6.76139	25.0	0.0	300.0	35058.0	0.029964102564102563	0.70148826	0.84420323	3.5362465	-2.239356	1.3315248	1.5391684	12.101392	-1.6851404	-8.008531e-09	-0.008098133	-1.6276042e-08	-0.01126095	0.67152447	-0.16942185	4.3468766	-1.1517565	2.0145338	0.020670652	2.4158006	0.0	1.66978	0.008608739	1170000	3321.1436834335327
39	1.5022243	2.6664143	9.155691	-3.2076206	3.52	6.8021765	48.0	0.0	300.0	35410.0	0.029508333333333334	0.83203596	0.88600737	3.8545358	-2.1501527	1.1887072	1.3291299	11.448109	-2.4395096	3.3515127e-10	-0.0081867175	0.0	-0.010968216	0.7276129	-0.19720209	5.863077	-1.7563372	2.0352044	0.02014494	2.463113	0.0	1.6726204	0.008556551	1200000	3407.527198076248
40	0.99167585	2.5975544	8.334135	-4.767806	4.47	7.7375126	32.0	0.0	300.0	35857.0	0.029152032520325204	0.6565158	0.8303759	3.313142	-2.4803255	1.0183406	1.2639933	10.913359	-2.7347908	-2.0713615e-09	-0.009758238	-4.0690105e-09	-0.014084355	0.6126026	-0.15805832	6.3808155	-1.9902592	2.0553493	0.020073652	1.9811478	0.0	1.6712742	0.008675049	1230000	3496.8938777446747
41	1.6884869	3.261076	13.065724	-3.5568814	4.06	6.366821	36.0	0.0	300.0	36263.0	0.02878015873015873	0.65472656	0.82609034	3.2363293	-2.4601958	1.2692591	1.3991303	10.624872	-4.509647	-1.2787275e-08	-0.007546843	-2.2379558e-08	-0.010751744	0.8452578	-0.23470575	5.2805786	-1.4953883	2.075423	0.019852877	2.552393	0.0	1.67651	0.008704006	1260000	3585.923945903778
42	2.0724702	3.2257	9.241016	-3.6558113	5.15	8.25515	37.0	0.0	300.0	36778.0	0.028510077519379846	0.73963183	0.901683	3.4758868	-3.174447	1.3892047	1.5085126	12.590565	-2.1365778	-7.23023e-09	-0.00858074	0.0	-0.013242802	0.7824262	-0.24268597	7.39893	-2.6348681	2.0952759	0.020129919	2.1278589	0.0	1.6594164	0.008275498	1290000	3670.583047389984
43	1.2153491	2.7855527	9.927376	-4.3404617	4.57	8.118196	37.0	0.0	300.0	37235.0	0.028208333333333332	0.76715857	0.8964311	3.7324493	-2.8423822	1.5448784	1.720867	15.937935	-2.2687168	2.536821e-09	-0.009147037	-2.0345052e-09	-0.014049097	0.8142732	-0.23696506	5.5720887	-2.42825	2.1154058	0.020152807	2.1808403	0.0	1.6657925	0.008780202	1320000	3754.552772283554
44	0.81045294	2.7885973	7.1112967	-4.3298254	3.57	8.100932	44.0	0.0	300.0	37592.0	0.027845925925925927	0.56910527	0.88926435	3.814823	-2.5272532	1.1446669	1.7050396	16.727789	-2.655932	-8.78687e-09	-0.008034624	-8.138021e-09	-0.010971696	0.6398264	-0.18784794	7.122119	-2.5490522	2.1355586	0.01975298	2.2922804	0.0	1.6637915	0.008487839	1350000	3839.0744540691376
45	1.4166995	2.8962343	10.088872	-3.2513163	4.19	6.474095	27.0	0.0	300.0	38011.0	0.027544202898550724	0.52658814	0.8001301	2.893584	-2.9525726	1.0571359	1.6363037	16.734118	-2.7019806	9.330524e-09	-0.008635022	1.2715658e-08	-0.0120846685	0.71155334	-0.18694603	4.889059	-1.6915956	2.1553116	0.019676447	2.415735	0.0	1.6451607	0.008621733	1380000	3923.369899749756
46	0.8293926	2.275719	7.372326	-3.4139128	3.19	7.100275	53.0	0.0	300.0	38330.0	0.027184397163120568	0.57461506	0.8263962	2.9873471	-2.7485633	1.0086724	1.3974215	15.006694	-2.5391948	9.77184e-10	-0.010251878	6.1035155e-09	-0.014359009	0.50587	-0.14406055	4.745879	-2.160054	2.174988	0.019171	2.047396	0.0	1.6527817	0.009534878	1410000	4008.1464233398438
47	1.078033	2.70293	8.689473	-3.6045573	4.25	9.402526	68.0	0.0	300.0	38755.0	0.026913194444444444	0.5456461	0.8159854	3.074412	-2.6788583	0.9280616	1.3341233	17.844656	-2.5198967	1.0265535e-09	-0.011413031	-4.0690105e-09	-0.016396038	0.6726406	-0.16411841	9.343189	-4.7262015	2.194159	0.019204617	1.6774906	0.0	1.6662288	0.008931683	1440000	4092.6559941768646
48	0.654601	2.6536822	9.491532	-4.233699	3.37	6.940685	41.0	0.0	300.0	39092.0	0.026593197278911563	0.5253919	0.8080585	3.1633484	-2.1683633	1.3053963	2.2561812	24.956902	-2.477912	4.8372377e-09	-0.00951397	6.1035155e-09	-0.014085442	0.5721196	-0.156584	6.000356	-2.5591981	2.2133636	0.018844843	2.0332015	0.0	1.6657786	0.009187529	1470000	4177.628184556961
49	1.0392166	3.0887012	9.890189	-3.4803658	3.56	7.7360454	51.0	0.0	300.0	39448.0	0.026298666666666668	0.42235312	0.80899864	3.0142777	-2.8938875	1.0952137	1.6435983	21.524548	-2.9158006	-5.3279052e-09	-0.011559145	-4.0690105e-09	-0.015704578	0.69517463	-0.2009933	6.3577514	-2.9292047	2.2322085	0.018617868	1.737596	0.0	1.6619098	0.009019983	1500000	4261.781720876694
50	1.0352356	2.994508	11.206753	-4.183081	2.53	6.16353	34.0	0.0	300.0	39701.0	0.025948366013071895	0.48970646	0.86958766	3.6130562	-2.2914188	1.0650852	1.5136957	18.191212	-2.294042	-8.451976e-09	-0.010175841	-1.2207031e-08	-0.013952407	0.7002605	-0.22876626	4.092536	-2.4113743	2.2508264	0.017933369	1.8154843	0.0	1.6774471	0.008990562	1530000	4350.314663648605
51	1.0322133	2.7398403	8.124722	-3.7180054	3.76	7.7693253	44.0	0.0	300.0	40077.0	0.025690384615384615	0.49247643	0.89328766	3.7876794	-2.5919511	0.7168552	1.0655401	13.028663	-3.0903013	1.0339805e-08	-0.008907371	1.2207031e-08	-0.013273738	0.69829303	-0.24615246	6.6408606	-3.306413	2.2687597	0.017908812	1.94774	0.0	1.6629262	0.009124939	1560000	4439.735185623169
52	1.0576335	2.497541	9.004761	-4.211962	3.26	6.4863234	30.0	0.0	300.0	40403.0	0.02541069182389937	0.44842243	0.83194786	3.998829	-2.3907695	0.9679758	1.664746	17.8781	-3.5931904	1.5570366e-08	-0.010072861	2.2379558e-08	-0.0142661845	0.6712702	-0.2699302	5.6895432	-2.9056628	2.2866685	0.017657518	2.0036094	0.0	1.6487739	0.008825313	1590000	4527.208110332489
