Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
14	9.265936	2.3231704	16.403574	4.502489	26.91	15.359749	67.0	0.0	300.0	42459.0	0.09435333333333333	3.0684953	0.5938682	4.5046835	0.237288	9.551209	2.84628	24.861494	2.787309	-7.629395e-09	-0.008106898	-1.0172526e-08	0.0009474091	0.57306945	-0.06274587	23.085215	-2.3265514	0	0	2.4032288	0.0	1.7277809	0.008382836	450000	1472.2456350326538
15	9.484561	2.6638093	15.251618	4.337015	27.56	14.61049	81.0	3.0	300.0	45215.0	0.09419791666666667	3.2937376	0.6113008	4.722948	0.30626208	9.221853	2.9666507	26.709187	1.9401577	1.4241537e-08	-0.008041003	-4.8828124e-08	0.0011223083	0.5963823	-0.06035608	22.96443	-2.4118633	0	0	2.424548	0.0	1.7254732	0.00882073	480000	1577.3312821388245
16	9.782722	2.392591	16.053343	3.0110455	26.43	12.83998	60.0	0.0	300.0	47858.0	0.09383921568627451	3.372947	0.7126663	5.0916505	-0.32548803	9.33586	2.6492822	24.852379	2.985136	4.0690105e-09	-0.008176686	4.0690105e-09	-0.0024893025	0.57218987	-0.07107818	18.886757	-2.1346703	0	0	2.4716828	0.0	1.7359705	0.008941502	510000	1683.7488708496094
17	9.705048	2.271054	15.00483	4.114058	23.87	12.102607	58.0	3.0	300.0	50245.0	0.0930462962962963	3.4944432	0.6498812	4.962845	0.2602975	9.097975	2.82396	26.978659	2.639793	-8.138021e-09	-0.0065927044	-4.8828124e-08	0.0028163046	0.4995189	-0.044831544	18.232086	-2.7838564	0	0	3.0122526	0.0	1.7280872	0.0092128115	540000	1788.633288383484
18	10.381143	2.5914683	16.177647	3.9888377	27.78	14.244704	87.0	4.0	300.0	53023.0	0.09302280701754385	3.5362368	0.62431735	4.917517	0.73210937	8.80966	2.578805	23.65828	2.5776355	-2.0345052e-09	-0.00854315	-8.138021e-09	0.0029077067	0.5678264	-0.06521922	21.167843	-3.1274548	0	0	2.3071501	0.0	1.736284	0.008994557	570000	1894.1000134944916
19	10.559883	2.1827748	15.969769	5.5593762	26.71	13.394249	65.0	0.0	300.0	55694.0	0.09282333333333333	3.675408	0.6550265	5.200934	-0.009849191	9.565587	2.922901	26.521328	2.633195	-7.1207684e-09	-0.008155075	0.0	-0.0029039835	0.605537	-0.09151226	20.286852	-2.7375221	0	0	2.4677875	0.0	1.7458811	0.009271097	600000	1999.8609385490417
20	10.907718	2.250432	16.267641	6.160337	26.35	13.167668	70.0	1.0	300.0	58329.0	0.09258571428571429	3.7431326	0.6304728	5.1249514	0.57124805	9.5732	3.1253774	28.542225	2.422272	-2.0345052e-09	-0.008281142	1.6276042e-08	-0.0002476176	0.5300511	-0.052585304	18.607115	-2.5950317	0	0	2.448162	0.0	1.7153212	0.009112575	630000	2105.9362227916718
21	11.056873	2.4090626	17.02044	1.1043842	24.61	11.855712	67.0	0.0	300.0	60790.0	0.09210606060606061	3.8517585	0.63754696	5.096737	0.11581247	9.469764	2.9332938	24.644953	1.9170153	1.4241537e-08	-0.008696068	0.0	-0.0014903321	0.57623017	-0.09264344	16.919178	-2.5514421	0	0	2.3414302	0.0	1.7090051	0.008941786	660000	2211.195769071579
22	11.211225	2.214455	17.282383	4.528189	29.28	13.410503	68.0	5.0	300.0	63718.0	0.09234492753623189	3.968049	0.62973785	5.3460855	0.35148928	9.229236	2.6794436	25.475166	1.5020248	-6.1035155e-09	-0.0072482685	-1.6276042e-08	0.0025655192	0.50606126	-0.061618447	21.840328	-3.7511559	0	0	2.7053807	0.0	1.7084295	0.0098806415	690000	2318.1284503936768
23	11.035866	2.658663	19.683704	5.1352253	27.6	11.361339	59.0	0.0	300.0	66478.0	0.09233055555555555	4.0162907	0.6367186	5.293251	1.0520184	9.977574	2.8185556	27.779755	2.4304805	7.1207684e-09	-0.008134771	-8.138021e-09	0.0039354083	0.5474594	-0.04732579	17.961515	-2.787776	0	0	2.452224	0.0	1.6515825	0.009358529	720000	2427.5785381793976
24	10.795646	2.6102016	16.327494	0.64647603	27.32	12.490701	57.0	0.0	300.0	69210.0	0.09228	3.9073758	0.70573497	5.285401	0.24761607	9.487811	2.7912338	24.2572	1.4792658	4.0690105e-09	-0.006946098	0.0	0.0046272543	0.5310585	-0.085947186	18.653538	-3.0856562	0	0	2.905195	0.0	1.6683104	0.009708893	750000	2537.1869311332703
25	11.39235	2.3920603	16.82589	4.188311	27.64	15.771823	87.0	4.0	300.0	71974.0	0.09227435897435897	3.9271915	0.6721024	5.2323127	0.37753022	9.4947815	2.8482096	27.50698	1.9013001	8.138021e-09	-0.0076197223	1.0172526e-08	-6.124471e-05	0.49418464	-0.06478155	21.58872	-3.2872372	0	0	2.6226244	0.0	1.6752825	0.009410806	780000	2645.1814064979553
26	11.181362	2.0849655	16.40188	5.911818	29.91	14.595955	101.0	4.0	300.0	74965.0	0.09254938271604939	4.009335	0.6740637	5.2456064	0.5382803	9.559493	3.2007153	28.601934	-0.6501423	-5.086263e-09	-0.008047059	-8.138021e-09	-0.00022107748	0.52324355	-0.07447994	23.276371	-4.439911	0	0	2.4730618	0.0	1.6528893	0.009574956	810000	2750.288179397583
27	11.473573	2.297091	17.738684	6.0027614	28.71	12.303898	61.0	3.0	300.0	77836.0	0.09266190476190476	4.0193386	0.65000135	5.297547	0.5646701	10.037222	3.0527477	25.372444	1.4182768	1.6784668e-08	-0.007141539	0.0	0.0044247233	0.530831	-0.07445383	19.136602	-3.6683693	0	0	2.766352	0.0	1.6452141	0.009506427	840000	2856.2617104053497
28	11.135198	2.4395971	19.295086	4.5331845	28.73	13.842582	60.0	0.0	300.0	80709.0	0.09276896551724138	4.0390024	0.66668046	5.353554	0.8641877	10.050034	3.0012312	30.180763	1.4508752	0.0	-0.00696025	2.0345052e-08	0.0001444336	0.54912776	-0.07557315	22.147558	-4.0209923	0	0	2.8418255	0.0	1.6096308	0.008870764	870000	2962.541561126709
29	11.760651	2.2870064	16.708942	6.1049595	29.1	13.12669	73.0	3.0	300.0	83619.0	0.09291	4.069118	0.66020805	5.658433	1.0723722	10.114463	3.1124544	27.547825	1.709822	1.6276042e-08	-0.008132231	-8.138021e-09	-0.002125643	0.54482573	-0.074148506	21.721502	-5.6811028	0	0	2.5055315	0.0	1.60094	0.009612878	900000	3067.160301208496
30	11.78697	2.254984	16.789024	5.777196	27.23	15.232764	76.0	0.0	300.0	86342.0	0.09284086021505376	4.0840836	0.6254429	5.5969887	0.6838692	10.104846	3.2084079	28.510242	0.8391717	-1.5258789e-09	-0.0075723655	4.0690105e-09	-0.0034338336	0.5721237	-0.085698694	23.032562	-5.2049923	0	0	2.7453163	0.0	1.6104667	0.009214565	930000	3173.196713924408
31	11.615086	1.9922528	16.906622	6.850859	29.41	15.317372	70.0	0.0	300.0	89283.0	0.093003125	4.1868243	0.6539462	5.7982717	1.0712657	9.802693	3.1112819	27.798096	0.7548532	-7.1207684e-09	-0.0064420453	-4.8828124e-08	-0.00066610106	0.5023287	-0.07357451	22.115316	-4.927759	0	0	3.1017802	0.0	1.6205337	0.009241169	960000	3278.81623339653
