Epoch	Episode	EpRet	EpCost	TotalEnvInteracts	Time
0	0	8.06435	0.0	102	1192.3488998413086
0	1	5.2108135	0.0	203	1338.9512403011322
0	2	3.077827	14.0	303	1483.318823337555
0	3	8.056768	22.0	405	1622.6743462085724
0	4	5.205115	1.0	506	1748.9026973247528
0	5	1.9912202	0.0	606	1885.0115056037903
0	6	7.397031	4.0	707	2020.708023071289
0	7	5.253265	0.0	808	2155.204082250595
0	8	4.4853106	0.0	909	2279.831157684326
0	9	7.5713787	0.0	1011	2413.8098900318146
1	10	14.277615	4.0	1114	2849.047263145447
1	11	1.0521388	2.0	1214	3007.9282414913177
1	12	2.697607	0.0	1314	3143.8155341148376
1	13	11.2862625	0.0	1417	3277.2038033008575
1	14	8.549621	0.0	1519	3414.9074037075043
1	15	0.5445104	39.0	1619	3562.738385438919
1	16	2.2170002	0.0	1720	3707.4526567459106
1	17	0.6235032	0.0	1820	3845.4431812763214
1	18	9.763556	0.0	1921	3982.7326939105988
1	19	15.537679	0.0	2023	4115.379268407822
2	20	2.6884332	0.0	2123	4544.855402469635
2	21	12.548211	0.0	2225	4688.1619663238525
2	22	5.522938	0.0	2326	4832.157638311386
2	23	11.914277	4.0	2428	4977.453567504883
2	24	1.3897723	5.0	2528	5113.389681816101
2	25	11.021683	0.0	2630	5256.157005548477
2	26	10.459427	10.0	2731	5395.603657484055
2	27	9.420529	3.0	2832	5536.523827791214
2	28	3.7377248	0.0	2933	5676.76806306839
2	29	1.1587383	27.0	3033	5810.986433506012
3	30	7.355257	0.0	3135	6252.444398641586
3	31	4.0145044	0.0	3236	6395.611210346222
3	32	14.355064	0.0	3338	6530.065663814545
3	33	7.3748918	29.0	3439	6678.445468187332
3	34	3.1058424	0.0	3540	6837.994898557663
3	35	9.198034	9.0	3642	7001.538235664368
3	36	1.3126755	22.0	3742	7166.0984489917755
3	37	14.790746	0.0	3844	7326.283570289612
3	38	17.386358	0.0	3946	7488.158941030502
3	39	7.9614387	0.0	4047	7639.532165288925
4	40	2.6918828	12.0	4148	8210.295876264572
4	41	20.394121	0.0	4251	8382.55147409439
4	42	7.931415	0.0	4354	8543.587480306625
4	43	10.0355425	2.0	4456	8695.891715049744
4	44	16.887024	0.0	4559	8860.676008939743
4	45	6.1781907	3.0	4660	9020.696107149124
4	46	0.45445174	0.0	4760	9179.99745297432
4	47	4.296949	0.0	4861	9345.769694805145
4	48	11.514712	2.0	4963	9498.35854268074
4	49	12.161923	0.0	5066	9655.136004686356
5	50	10.76988	0.0	5167	10030.21038198471
5	51	0.51394206	0.0	5267	10210.230545520782
5	52	15.561563	0.0	5370	10372.555700302124
5	53	7.445204	8.0	5471	10521.38464641571
5	54	5.0247645	0.0	5573	10699.574005126953
5	55	8.605553	0.0	5674	10863.708703517914
5	56	13.20286	0.0	5776	11016.97104024887
5	57	7.7859635	0.0	5877	11173.23643708229
5	58	15.93513	0.0	5981	11329.689536094666
5	59	10.312501	1.0	6082	11481.248367786407
6	60	5.544563	0.0	6182	12081.437884807587
6	61	8.991639	0.0	6284	12275.707303285599
6	62	13.282796	0.0	6386	12464.909710168839
6	63	14.830819	0.0	6487	12654.099016904831
6	64	12.442363	1.0	6590	12855.104219913483
6	65	1.3249649	0.0	6690	13043.080373287201
6	66	2.695031	10.0	6790	13228.517478466034
6	67	13.629138	0.0	6893	13417.769137382507
