Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
23	3.5220883	3.6463242	11.800495	-3.7635531	6.16	7.7855253	31.0	0.0	300.0	21706.0	0.03014722222222222	0.9351091	0.9640892	3.3581061	-2.530978	1.9588203	2.1398451	15.270874	-2.2329443	-8.043147e-10	-0.007749012	1.3224284e-08	-0.010114704	0.7583543	-0.15079492	6.8945093	-1.174232	1.1028705	-0.019233465	2.587922	0.0	1.7151899	0.00900201	720000	2447.6306788921356
24	3.7417572	3.4695973	14.963569	-2.6503239	7.28	9.204433	39.0	0.0	300.0	22434.0	0.029912	1.1340767	1.0009847	3.4592006	-2.4239964	2.1358514	1.923118	14.823924	-1.8965735	-4.0690105e-09	-0.005886973	-4.0690105e-09	-0.007664134	0.7263052	-0.083901525	8.5361185	-1.1809955	1.083637	-0.019157171	3.2659914	0.0	1.6958442	0.008747449	750000	2556.328188896179
25	4.5124474	3.7795165	13.322547	-3.582731	8.41	8.652277	38.0	0.0	300.0	23275.0	0.02983974358974359	1.2751776	1.0525193	3.5862544	-2.942313	2.4240012	2.0794845	17.073183	-1.5810504	-1.1125681e-09	-0.0070222258	-4.0690105e-09	-0.010818747	1.0044783	-0.19430906	7.873496	-1.5898113	1.0644798	-0.018363953	2.751875	0.0	1.6853981	0.008317266	780000	2662.7585682868958
26	4.226398	3.4950063	11.593826	-3.0380874	8.36	9.37392	41.0	0.0	300.0	24111.0	0.029766666666666667	1.5033927	1.0210599	3.7636147	-2.6993384	2.4954786	1.965621	12.903024	-1.2956421	1.3522336e-08	-0.0072113434	2.6448568e-08	-0.010732531	0.7999269	-0.11562842	9.219994	-1.8089247	1.0461159	-0.017686486	2.611839	0.0	1.6857507	0.008310739	810000	2769.103294610977
27	4.13001	3.356407	12.392705	-3.5159307	8.64	9.964457	50.0	0.0	300.0	24975.0	0.029732142857142856	1.3867667	1.0187376	3.6727793	-2.8975554	2.4278429	2.0099816	15.758965	-1.159493	-2.9578389e-09	-0.008878065	-1.4241537e-08	-0.014519059	0.8402633	-0.1595822	9.837883	-1.8908238	1.0284294	-0.016894221	2.2459233	0.0	1.6767064	0.009353605	840000	2873.879374027252
28	4.4174204	3.6134284	11.490867	-2.4588034	8.08	10.777458	53.0	0.0	300.0	25783.0	0.029635632183908047	1.4877617	0.9522052	3.7922082	-2.282311	2.705423	2.3209915	17.66675	-1.8389306	-6.0451817e-09	-0.008404076	4.0690105e-09	-0.012149217	0.8444508	-0.1531381	9.798254	-2.224379	1.0115352	-0.0165537	2.3136606	0.0	1.6578214	0.008826099	870000	2979.8218932151794
29	5.144184	3.3652852	15.7640505	-2.5728688	7.54	7.423503	33.0	0.0	300.0	26537.0	0.029485555555555557	1.6760015	0.99914426	4.190387	-2.4166014	2.720254	2.2375495	17.434887	-2.1922638	-2.029387e-09	-0.007535875	-4.0690105e-09	-0.010603955	0.8967234	-0.15719986	7.078249	-1.9122629	0.99498147	-0.016593516	2.738024	0.0	1.6662375	0.008540923	900000	3086.063874721527
30	4.384584	3.538128	12.679635	-1.5958126	6.19	6.3807445	26.0	0.0	300.0	27156.0	0.0292	1.5777119	1.0403551	4.1674676	-2.2434492	2.2850704	1.7640723	13.721177	-1.1224717	-1.2521187e-09	-0.0068308823	-3.0517577e-09	-0.009856038	0.89793086	-0.19117343	4.914752	-1.5666983	0.97838795	-0.017448545	2.744365	0.0	1.6902404	0.008782186	930000	3191.6005294322968
31	4.8687534	3.1104815	12.586003	-2.7226696	7.73	10.516517	45.0	0.0	300.0	27929.0	0.029092708333333335	1.580461	0.9518509	4.0371695	-2.538693	2.0619495	1.6457008	14.029222	-1.1075974	6.776297e-09	-0.007016696	2.4414062e-08	-0.010634772	0.86024857	-0.18303722	9.777226	-3.0906053	0.9609394	-0.017240405	2.807877	0.0	1.6469953	0.009105181	960000	3298.5237216949463
32	5.1368227	3.0460966	11.833624	-1.7043545	8.64	9.662836	42.0	0.0	300.0	28793.0	0.029083838383838385	1.7977947	1.0352391	4.5071287	-2.3669314	2.362049	2.1722765	21.606224	-2.7981048	-2.701681e-09	-0.006927736	-6.1035155e-09	-0.011009174	0.8834353	-0.20461881	10.276688	-2.7869854	0.943699	-0.016459703	2.8031373	0.0	1.6247492	0.008697713	990000	3402.499659538269
33	4.8941154	3.3920345	12.982483	-3.0287116	7.99	9.556668	42.0	0.0	300.0	29592.0	0.02901176470588235	1.8067969	0.9261613	4.235323	-2.6454844	2.6338656	2.1219764	16.910156	-1.6746943	1.5736429e-09	-0.0074266414	1.4241537e-08	-0.010186778	0.9716484	-0.21765012	8.004422	-2.040104	0.9272393	-0.016180754	2.7170439	0.0	1.6215122	0.00923904	1020000	3509.0408766269684
34	6.0274	3.5617757	15.225089	-4.030044	8.21	9.770666	47.0	0.0	300.0	30413.0	0.028964761904761906	1.802527	0.95107317	4.094222	-2.2230024	2.6253052	2.065079	15.694998	-1.4811015	1.7624698e-08	-0.008770887	1.0172526e-08	-0.0148445945	0.94727707	-0.22401106	10.1568165	-2.3844624	0.91105855	-0.015783072	2.2314634	0.0	1.6196495	0.009130188	1050000	3615.487119913101
35	5.6368675	3.132301	12.629135	-2.2342834	9.05	9.570136	45.0	0.0	300.0	31318.0	0.028998148148148148	2.0273974	0.9077931	4.211463	-2.495573	2.7068825	1.9684044	16.658142	-2.626223	8.449916e-09	-0.0074797994	1.2207031e-08	-0.011934477	0.9125504	-0.17236114	10.382744	-2.465784	0.8952755	-0.014869928	2.5867038	0.0	1.5871425	0.009548134	1080000	3720.967444896698
36	5.705336	3.1171641	11.553729	-2.1434443	7.67	9.052132	35.0	0.0	300.0	32085.0	0.028905405405405406	1.9933028	0.89070886	4.39185	-1.8855054	2.7717226	2.0079682	16.60936	-1.7356519	1.0301921e-08	-0.008004392	8.138021e-09	-0.011447415	0.8227586	-0.1551277	9.363786	-2.8329926	0.88040555	-0.014951825	2.4420671	0.0	1.5650231	0.00892588	1110000	3826.5952019691467
37	5.9168944	3.3154657	15.874354	-1.6398977	7.52	8.213988	33.0	0.0	300.0	32837.0	0.02880438596491228	2.0043561	0.9356977	4.0396543	-1.568808	2.696511	2.0541654	16.231075	-2.0641217	-1.4673918e-10	-0.0065596146	2.0345052e-09	-0.009674328	0.9385202	-0.2077207	7.7171054	-2.3962297	0.8654537	-0.015108824	3.017301	0.0	1.5574741	0.0089134555	1140000	3933.458519935608
38	6.339281	3.1967506	13.292144	-2.4295723	7.33	7.5246997	29.0	0.0	300.0	33570.0	0.028692307692307694	2.1458156	0.99237	4.3297443	-2.3333876	2.5464988	1.7730887	15.891551	-1.7664545	-4.7001008e-09	-0.0066503882	2.0345052e-09	-0.00909741	0.84076977	-0.17706597	7.8089414	-2.3262777	0.8503449	-0.01535368	2.932033	0.0	1.544426	0.009147215	1170000	4039.1256585121155
39	6.9020314	3.106603	13.654824	-1.3893453	9.08	8.73233	43.0	0.0	300.0	34478.0	0.028731666666666666	2.2854607	0.90103394	4.2042427	-1.8588022	2.6372273	1.7803029	15.267794	-1.1886412	-8.781102e-09	-0.008819216	-4.0690105e-09	-0.014826667	0.87419295	-0.22043175	9.959914	-3.745359	0.8349912	-0.014436245	2.3006186	0.0	1.5182562	0.00917532	1200000	4145.053270101547
40	7.2586226	2.7329507	12.837118	-0.9272475	9.75	9.823823	46.0	0.0	300.0	35453.0	0.028823577235772356	2.4403443	0.9383607	4.6787333	-1.7534583	2.8333318	1.8872201	14.63722	-2.7456646	3.3097174e-09	-0.0063430467	6.1035155e-09	-0.010234174	0.8650096	-0.26489317	10.961973	-3.5369496	0.820555	-0.013166189	3.1215389	0.0	1.5115126	0.009199215	1230000	4250.295256853104
41	7.029137	3.162891	15.166832	-0.7769439	7.82	9.550267	54.0	0.0	300.0	36235.0	0.028757936507936507	2.5172887	0.8554669	5.053473	-1.6110731	3.0022438	2.0130715	16.65204	-1.6503824	-2.6433629e-09	-0.007695746	1.4241537e-08	-0.0128868	0.8285948	-0.20207322	9.082975	-3.1613116	0.8073888	-0.013297975	2.6934047	0.0	1.5197546	0.009185064	1260000	4356.81600856781
