Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
12	2.0836465	3.6427913	17.445082	-1.8592805	8.695	8.520093	52.0	0.0	150.0	26025.0	0.06673076923076923	1.0844305	1.242689	5.9969664	-1.5400718	5.1419015	3.1147916	17.742676	-3.02362	1.5511754e-08	-0.0099768685	2.0345052e-08	-0.01566045	1.7585561	-0.22746432	9.211723	-1.0201349	1.2099098	-0.011293769	1.9395363	0.0	1.8283757	0.009621092	390000	2237.444981098175
13	1.5364013	3.2477608	14.860712	-2.8958428	7.57	7.755327	32.0	0.0	150.0	27539.0	0.06556904761904762	0.94542897	1.269415	6.6876307	-1.6583273	4.335091	2.8926191	19.295666	-2.7504475	3.140452e-09	-0.0070464713	9.155274e-09	-0.011887225	1.494605	-0.17086291	7.409646	-0.8912506	1.198616	-0.017304778	2.2166114	1.0	1.8642466	0.007873531	420000	2414.252870321274
14	3.1254835	3.9904485	16.58953	-1.9300443	9.055	8.510697	41.0	0.0	150.0	29350.0	0.06522222222222222	1.2163922	1.2130408	5.037041	-1.5878317	4.532239	2.8533788	19.083723	-1.921797	-1.9704394e-09	-0.008715883	-4.0690105e-09	-0.013084569	2.0473192	-0.2377007	8.406858	-0.7966938	1.1813112	-0.018505454	1.8751472	1.0	1.8723931	0.0068933126	450000	2586.466639518738
15	2.2290182	3.5673008	16.460188	-1.9057958	7.495	7.632822	42.0	0.0	150.0	30849.0	0.06426875	1.2032329	1.3243139	5.2772117	-1.3475432	4.227825	3.047341	18.985725	-2.7564747	9.406786e-10	-0.00973463	0.0	-0.015240224	1.6869942	-0.20782232	7.6214895	-0.96541977	1.1628058	-0.022437096	2.0491407	0.0	1.8774017	0.009938864	480000	2759.1145627498627
16	2.7472405	4.031947	20.505707	-2.9813957	7.02	7.822378	50.0	0.0	150.0	32253.0	0.06324117647058823	1.1743777	1.248998	6.272979	-1.4897746	3.8579407	2.6451719	18.35464	-2.8387823	-3.3853231e-09	-0.00827935	-8.138021e-09	-0.010922654	2.4663827	-0.22202325	7.6767488	-1.1050653	1.1403687	-0.025651932	1.9490737	1.0	1.8503884	0.0063396203	510000	2931.122200012207
17	2.6224537	3.6862547	16.432003	-3.0194209	6.465	6.838039	37.0	0.0	150.0	33546.0	0.062122222222222225	1.3046252	1.3376862	5.7251205	-1.3391459	3.3330643	2.2675142	20.69325	-2.4499018	5.5319016e-09	-0.006433978	0.0	-0.0068510175	2.0227697	-0.24047136	5.3342643	-0.63241434	1.1147168	-0.028184652	2.487711	1.0	1.831895	0.00825817	540000	3103.3201084136963
18	2.8076642	4.1050386	16.93065	-3.7506442	5.86	6.0721	26.0	0.0	150.0	34718.0	0.06090877192982456	1.2497482	1.3032737	5.039734	-1.5241188	3.1066442	2.1078844	16.716942	-3.0741127	-8.906909e-10	-0.006075868	2.0345052e-09	-0.006677947	2.4382167	-0.21577716	4.9680347	-0.45239735	1.0865321	-0.030105352	2.7025442	1.0	1.8559133	0.0067037283	570000	3275.4297771453857
19	3.6990461	4.629358	18.255306	-3.0045042	6.56	5.967948	29.0	0.0	150.0	36030.0	0.06005	1.6457113	1.3783429	5.6511645	-1.3175611	3.3069363	1.9611462	16.958233	-1.7215441	-4.862962e-09	-0.006500384	3.0517577e-09	-0.008154746	3.220399	-0.34646344	5.265295	-0.39317083	1.0564268	-0.0311656	2.9173965	0.0	1.8410225	0.0091388365	600000	3446.972112417221
20	3.6591125	4.4284744	17.208977	-3.0853066	6.355	7.234568	46.0	0.0	150.0	37301.0	0.05920793650793651	1.7841969	1.5462909	5.7969313	-1.3976531	3.1705906	2.0730138	16.90402	-2.2087145	-6.027386e-09	-0.0055460045	0.0	-0.0076287924	3.169983	-0.33946395	8.175838	-1.1897678	1.0252612	-0.03194058	2.6566942	1.0	1.8397236	0.0062215994	630000	3619.386048078537
21	3.8629844	4.411246	17.386734	-2.8228753	6.325	6.667786	52.0	0.0	150.0	38566.0	0.05843333333333333	1.8277307	1.5991689	6.3345127	-1.4292699	3.0598848	2.2028408	20.453012	-1.697305	-5.1033067e-09	-0.0064207385	0.0	-0.008444948	3.0170436	-0.26556706	6.5530095	-0.978992	0.9933206	-0.03240347	2.7095726	0.0	1.8104186	0.009377243	660000	3792.1786749362946
22	3.3669193	4.5522285	19.13084	-2.804127	5.2	4.736032	23.0	0.0	150.0	39606.0	0.0574	1.8620192	1.5777092	6.2163634	-1.6184896	3.0889428	2.0539606	19.066917	-1.9060047	-5.361729e-09	-0.0058808615	-1.7293294e-08	-0.0076988526	2.942289	-0.3394158	3.9464533	-0.4507587	0.9609171	-0.03295839	2.8096077	1.0	1.7963133	0.007021274	690000	3963.303990125656
23	4.5151806	4.955082	20.129026	-1.874729	5.11	4.7652802	20.0	0.0	150.0	40628.0	0.05642777777777778	2.1728694	1.7170304	6.32698	-2.1089199	2.9952447	1.7481773	12.785852	-2.09276	0.0	-0.0054950267	0.0	-0.003587451	3.9031332	-0.39894772	3.5721455	-0.38645577	0.9279587	-0.03323579	3.4237735	0.0	1.8084081	0.008664048	720000	4134.642595767975
24	5.201383	5.306761	18.322746	-2.5064719	6.205	5.6721225	22.0	0.0	150.0	41869.0	0.05582533333333333	2.4675531	1.9290924	7.004019	-1.6618708	2.95936	1.7759585	15.447208	-2.213322	1.2885294e-08	-0.004859538	0.0	-0.0042053387	4.717356	-0.62582636	4.9531116	-0.7112613	0.89472294	-0.032877386	2.808606	1.0	1.7999996	0.007819421	750000	4305.738502979279
25	5.701239	5.6418743	21.824701	-2.6458993	6.515	5.9757657	24.0	0.0	150.0	43172.0	0.05534871794871795	2.8309531	2.1338282	7.618247	-1.940894	3.206238	1.9255219	16.68052	-2.2837553	4.126508e-09	-0.006842231	-4.0690105e-09	-0.007801695	4.939519	-0.7292342	5.008797	-0.5336633	0.86184555	-0.032260776	2.8562765	0.0	1.787298	0.008816209	780000	4476.759058713913
26	5.7338977	5.2977767	16.852829	-3.047737	5.65	5.446788	30.0	0.0	150.0	44302.0	0.05469382716049383	3.307927	2.2080667	8.367433	-1.6880261	3.3206224	2.0086558	17.287697	-2.2379363	-2.5020086e-09	-0.005021527	0.0	-0.0046881987	4.990558	-0.62746525	4.7103605	-0.6200695	0.8295848	-0.03198135	3.0070708	1.0	1.7975123	0.0064378134	810000	4648.2300860881805
27	5.870511	5.5812716	23.827559	-2.9083533	6.04	5.482554	27.0	0.0	150.0	45510.0	0.05417857142857143	3.6982934	2.0982902	8.196278	-2.0810912	3.3205893	1.7318671	13.880125	-2.4001796	-2.460224e-10	-0.0045869877	1.4750163e-08	-0.00393666	4.76137	-0.57086277	5.143002	-0.61042976	0.7976034	-0.031404555	3.4031208	1.0	1.7917848	0.006313681	840000	4819.606679201126
28	6.511471	5.832077	21.91085	-2.476057	6.48	6.1546407	30.0	0.0	150.0	46806.0	0.0538	3.7802272	2.188925	8.462715	-1.702311	3.6131947	1.8925521	16.292208	-2.0324886	2.4531008e-09	-0.0062855724	1.6276042e-08	-0.00832867	5.6825	-0.7897935	5.860475	-0.64327717	0.7661989	-0.030549407	3.0572839	0.0	1.8030068	0.009251902	870000	4991.3513007164
29	6.402282	5.808471	18.576956	-2.6967444	5.49	5.2640195	25.0	0.0	150.0	47904.0	0.053226666666666665	4.0615845	2.4033217	9.130066	-1.9031621	3.5676222	1.785038	17.822325	-1.4849056	-2.8968237e-09	-0.006094488	-4.0690105e-09	-0.0024795553	4.83238	-0.6784587	4.9568167	-0.5394745	0.73564947	-0.030116439	3.270156	0.0	1.7899828	0.009273069	900000	5164.805641651154
30	7.5605373	5.6413965	20.453728	-2.587104	6.465	5.775706	30.0	0.0	150.0	49197.0	0.0529	4.7073627	2.3528397	9.3208065	-1.4187446	3.7553458	1.6935345	17.477386	-1.2225835	6.9898837e-10	-0.005621553	1.3224284e-08	-0.002489287	5.265706	-0.7090802	5.7404747	-0.68664503	0.705533	-0.029155612	2.802504	1.0	1.7392666	0.007631337	930000	5338.4684274196625
31	8.781924	5.9631886	22.979614	-2.405217	6.525	5.1496964	26.0	0.0	150.0	50502.0	0.05260625	5.289452	2.2621365	10.038582	-1.2846906	4.0819697	1.6594821	15.005999	-0.7153406	-1.571035e-09	-0.0042328504	8.138021e-09	-0.002639744	6.772124	-0.9775424	5.373897	-0.79971886	0.6763774	-0.028178513	2.93275	1.0	1.7410796	0.0075549386	960000	5513.562642335892
32	8.191982	5.812117	22.212889	-2.9005089	6.815	5.283065	25.0	0.0	150.0	51865.0	0.05238888888888889	5.3389115	2.4477472	10.521318	-1.5048053	3.8856318	1.6754448	14.712188	-2.03656	-2.290906e-10	-0.0059290244	-1.6276042e-08	-0.0037427612	6.465402	-0.89033985	5.434706	-0.584249	0.6481989	-0.027077675	3.2746656	0.0	1.7426906	0.009524756	990000	5691.554917812347
33	9.259538	5.781394	22.38619	-2.4198446	7.06	5.2854896	27.0	0.0	150.0	53277.0	0.05223235294117647	5.878944	2.2893872	10.513356	-1.7218974	4.154338	1.5637627	13.437525	-1.4980315	3.0712295e-09	-0.004289335	-5.086263e-09	-0.00046606647	5.801432	-0.91863966	5.701796	-0.7709389	0.6211212	-0.025901914	3.5921469	1.0	1.7256856	0.0063821524	1020000	5865.536693811417
34	9.347835	6.1742516	22.863785	-3.61454	7.255	5.611593	26.0	0.0	150.0	54728.0	0.052121904761904765	6.1145973	2.4319437	10.643249	-1.517488	4.36941	1.7161041	15.4902	-1.5027152	-5.3443867e-09	-0.0049769096	-4.0690105e-09	-0.0014286174	6.0604887	-1.0538063	5.9521217	-0.75382185	0.5952193	-0.02469641	3.082222	1.0	1.6995786	0.006689818	1050000	6039.125259876251
35	11.131775	5.3190045	24.092083	-1.1307673	8.065	5.2622027	32.0	0.0	150.0	56341.0	0.05216759259259259	7.0935993	1.9687669	11.140367	-2.253638	5.02338	1.5357239	15.907253	-1.5351473	4.2681516e-09	-0.00605383	-2.0345052e-08	-0.0033598389	6.092658	-1.1248665	5.5353475	-0.7026682	0.5705229	-0.023122907	3.1734643	0.0	1.6740522	0.009122921	1080000	6213.435499429703
36	11.745144	5.912203	24.636665	-2.1427703	8.295	6.2456365	33.0	0.0	150.0	58000.0	0.05225225225225225	7.524116	1.9525182	11.490804	-0.612215	5.2198596	1.4643745	16.41059	-0.31649718	-1.0655054e-09	-0.005669158	8.138021e-09	-0.0038641072	6.121005	-1.0252233	7.0724144	-0.87732553	0.5474	-0.021574616	3.2736442	0.0	1.6480947	0.009229769	1110000	6386.645943641663
37	12.432736	5.4188566	25.17731	-2.0468822	8.75	5.81872	36.0	0.0	150.0	59750.0	0.05241228070175439	8.140146	2.1199443	12.499699	-0.50985426	5.4650793	1.6369189	15.05995	-1.671824	8.516807e-09	-0.0064396374	3.051758e-08	-0.005890552	5.5071425	-0.99031734	6.4343376	-0.88790035	0.5258254	-0.019913614	2.9542825	0.0	1.585057	0.00968413	1140000	6560.29118013382
38	13.085196	5.660253	25.442123	-1.5433632	8.56	6.19164	35.0	0.0	150.0	61462.0	0.05253162393162393	8.842183	1.9048824	12.42049	0.119801775	5.7107716	1.5907809	15.275661	0.08446985	5.3721014e-09	-0.0070453472	-8.138021e-09	-0.005009819	5.57545	-0.98944664	7.5945816	-1.051734	0.50591177	-0.018561393	2.78286	0.0	1.5629954	0.009697941	1170000	6734.199333190918
39	14.022199	5.497885	26.856182	-2.2294142	9.26	5.8670607	36.0	0.0	150.0	63314.0	0.052761666666666665	9.279922	2.1067858	13.122279	-1.0680428	5.9256573	1.767021	15.867107	-1.2552909	-2.7357445e-09	-0.0062748864	0.0	-0.0048318724	5.836025	-1.162569	7.1118054	-1.120893	0.48735037	-0.016921759	2.7265651	1.0	1.5470511	0.008239872	1200000	6907.2596135139465
40	14.015145	6.119331	27.876665	-1.7328292	8.78	5.9967995	34.0	0.0	150.0	65070.0	0.05290243902439024	9.955187	1.9134003	13.66082	-0.19216114	6.1764655	1.5148543	15.658647	-0.1411236	9.967949e-09	-0.0053161513	2.0345052e-08	-0.0033764546	5.6370606	-0.9220567	6.465102	-0.949399	0.47042862	-0.015779346	2.9465954	1.0	1.5245063	0.006527774	1230000	7081.827130317688
41	14.795806	5.088787	25.146563	-2.1582391	9.46	5.84024	30.0	0.0	150.0	66962.0	0.053144444444444446	10.334574	1.7701744	13.962786	-0.64095575	6.2412395	1.532058	16.095396	1.146746	-1.8819573e-08	-0.0067321244	-2.4414062e-08	-0.00691475	5.7564335	-0.9029379	6.6550026	-1.0990348	0.45464927	-0.014342397	2.9068856	0.0	1.4888105	0.009688333	1260000	7255.823395490646
42	15.06599	5.241205	25.49143	-1.7789907	9.275	5.7809496	35.0	0.0	150.0	68817.0	0.053346511627906976	10.554216	1.7122668	13.786434	-0.2766387	6.2949343	1.775026	17.856909	-0.18039623	-3.0492462e-09	-0.005970441	-2.4414062e-08	-0.003764095	4.9777236	-0.902905	7.292453	-1.0499277	0.44030687	-0.013194978	3.3103936	0.0	1.4602225	0.009347955	1290000	7429.6133399009705
43	15.656803	5.10053	28.96653	0.37338978	9.905	5.7119155	31.0	0.0	150.0	70798.0	0.05363484848484849	10.977637	1.5285429	14.3534775	1.7895268	6.394197	1.6315813	16.731754	-0.20013775	4.9770255e-10	-0.007207984	1.1189779e-08	-0.0047726543	5.0108094	-0.7660341	6.8507323	-0.98385525	0.4271119	-0.011786729	2.840016	0.0	1.4343594	0.009491786	1320000	7603.640574932098
44	15.505249	5.350277	30.432816	-1.4355055	9.15	6.1715074	34.0	0.0	150.0	72628.0	0.053798518518518516	11.202341	1.4783518	14.644936	1.1244742	6.4991326	1.4661587	15.299551	1.0927607	2.1677942e-09	-0.0051376554	-1.2207031e-08	-0.00070605264	4.804405	-0.68427515	6.820081	-0.95089674	0.41532516	-0.0110194385	3.0440238	1.0	1.4416685	0.0065727294	1350000	7777.580002784729
45	15.558127	5.121564	28.058598	-1.7884915	9.315	5.646749	28.0	0.0	150.0	74491.0	0.05397898550724638	11.247611	1.574136	14.61469	1.712118	6.4784217	1.6620492	17.474165	0.5614225	-4.878306e-09	-0.006747205	-8.138021e-09	-0.0022347474	4.9695177	-0.78939676	6.790728	-0.9781008	0.40430573	-0.010237187	3.18481	1.0	1.4154198	0.006641854	1380000	7951.130848169327
46	17.071428	4.091874	26.352224	4.241082	9.63	6.0986147	32.0	0.0	150.0	76417.0	0.05419645390070922	11.566183	1.4690709	14.733036	2.4248567	6.243806	1.5241151	14.377652	0.11603852	9.0656e-09	-0.006734399	-4.0690105e-09	-0.0014186421	4.278838	-0.8696048	7.2203097	-1.0463762	0.39406854	-0.009351879	2.8877609	0.0	1.3970363	0.009396765	1410000	8124.90220117569
47	16.705988	4.674864	26.198793	-0.7733089	10.655	5.9854803	31.0	0.0	150.0	78548.0	0.05454722222222222	11.974975	1.2058982	14.619118	5.583651	6.5163016	1.6266192	17.451677	1.6053176	5.1007687e-10	-0.007315737	2.0345052e-08	-0.0058304323	4.1119566	-0.6868782	8.042138	-1.3494415	0.38471666	-0.007933021	2.655071	0.0	1.3755322	0.009453951	1440000	8298.071393013
48	17.117443	4.469253	27.83506	5.263888	10.27	6.089918	30.0	1.0	150.0	80602.0	0.0548312925170068	12.212477	1.2978168	15.212228	4.5789423	6.873596	1.5741156	17.633343	1.0936921	2.9554466e-09	-0.007804141	0.0	-0.0045162598	4.168117	-0.51501966	7.6212764	-1.288405	0.37678364	-0.006926775	2.6068218	0.0	1.3267848	0.0098768985	1470000	8472.437851667404
49	17.927254	4.3207517	27.938217	3.5710125	10.18	5.9141865	38.0	0.0	150.0	82638.0	0.055092	12.365165	1.247185	15.111784	4.7260294	6.8098917	1.572944	17.693222	2.497917	7.456531e-09	-0.0062014526	-8.138021e-09	-0.0035559621	3.9559698	-0.59255004	6.9769306	-0.9405775	0.36985686	-0.006093353	3.0569487	0.0	1.3174312	0.009190147	1500000	8647.92840719223
50	17.886843	4.748734	30.247112	-0.67002296	9.955	6.4933023	34.0	0.0	150.0	84629.0	0.05531307189542484	12.66212	1.2404593	15.371793	5.580595	6.93086	1.5775082	17.290342	2.7991004	-1.0174612e-08	-0.00705303	-3.2552084e-08	-0.002961446	4.162341	-0.6601734	7.3050847	-1.0935192	0.3637635	-0.005492151	2.5767643	0.0	1.2811389	0.009821552	1530000	8826.347645521164
51	17.999897	5.285486	30.324863	0.11952699	10.835	6.7429795	39.0	0.0	150.0	86796.0	0.05563846153846154	12.657024	1.3943667	15.704049	4.5615454	6.996267	1.664497	18.069193	1.9465029	8.149853e-09	-0.0067861374	2.2379558e-08	-0.0028675678	5.08692	-0.69464016	8.74544	-1.3739386	0.35827136	-0.0044163465	2.9657867	0.0	1.249878	0.009918569	1560000	9001.175595521927
52	18.535099	4.517843	27.907747	0.41921693	11.695	5.56884	28.0	0.0	150.0	89135.0	0.05605974842767296	12.967644	1.4349965	15.88649	4.7128124	7.185843	1.6887238	18.966066	2.1776874	-6.947407e-09	-0.0072336355	-1.2207031e-08	-0.0037661134	4.0747313	-0.6335678	7.032228	-1.1386595	0.353855	-0.002925694	2.8936124	0.0	1.2390065	0.009600884	1590000	9176.600970983505
53	18.774677	4.4805965	29.655499	3.4370158	10.605	5.624853	26.0	0.0	150.0	91256.0	0.05633086419753086	13.358275	1.2515571	15.6614485	4.1729856	7.6162696	1.6634766	17.707264	2.925222	-7.899525e-09	-0.0075167236	1.0172526e-08	-0.0034008669	4.138177	-0.63275766	6.309626	-0.968174	0.35092932	-0.0022698045	2.8710618	0.0	1.2222497	0.009523052	1620000	9350.375628709793
54	18.998253	4.389475	29.541945	1.8791751	10.755	6.1761613	29.0	0.0	150.0	93407.0	0.05661030303030303	13.504312	1.266765	16.165768	6.878077	7.2726884	1.6040851	17.224995	2.7317026	-4.456256e-09	-0.0071935686	6.1035155e-09	-0.0017804138	3.745994	-0.47172022	6.746952	-0.89855003	0.34865952	-0.0015869737	2.6924155	0.0	1.2118003	0.009884606	1650000	9524.642096757889
55	19.112965	4.525964	30.860538	4.260992	12.13	6.542408	32.0	0.0	150.0	95833.0	0.05704345238095238	13.648846	1.272861	16.15483	6.2129507	7.4732637	1.8563944	17.051262	2.2080946	4.992885e-09	-0.0063947793	-4.0690105e-09	-0.0020677694	4.131358	-0.6071124	8.227239	-1.3497543	0.34707254	-0.000121831894	3.1862316	0.0	1.1843786	0.009937669	1680000	9698.800357580185
56	19.471312	4.369639	31.25422	3.501243	12.495	7.1554155	34.0	0.0	150.0	98332.0	0.05750409356725146	13.872057	1.1920774	16.380892	5.7643085	7.8275585	1.9415818	17.92461	2.6719298	-1.5104525e-09	-0.0055349176	0.0	-0.0059390543	3.456678	-0.4948151	9.067284	-1.4061341	0.3469507	0.0014208257	2.9864986	1.0	1.185379	0.0063837487	1710000	9872.293010473251
57	18.953897	4.3528132	28.856293	0.18742494	12.245	5.861312	31.0	0.0	150.0	100781.0	0.05792011494252874	13.977649	1.1669443	16.258934	7.696107	8.024752	2.0693705	18.691975	3.3004563	-7.2228756e-09	-0.005228558	-1.6276042e-08	-0.0041947346	3.6714466	-0.55152535	7.7114873	-1.4110088	0.34837154	0.0026712418	2.9021814	1.0	1.1586969	0.006903105	1740000	10047.144354820251
58	19.507618	4.184444	28.69722	8.206368	11.905	6.2877645	33.0	1.0	150.0	103162.0	0.05828361581920904	14.013058	1.2038091	16.214207	6.999711	8.067917	1.7384431	17.209625	2.4034107	1.6658871e-09	-0.0056683063	1.2207031e-08	-0.0051216674	3.6187634	-0.53831506	7.183944	-1.1198254	0.35104278	0.0036171973	2.8648536	1.0	1.1438456	0.006715606	1770000	10221.04743385315
59	19.855782	4.9785275	29.870028	-1.0995178	12.71	6.447162	33.0	0.0	150.0	105704.0	0.05872444444444445	14.083852	1.1624371	16.81581	4.9924436	8.21089	1.9709725	18.215069	3.1566522	-4.3353343e-09	-0.0059955	-5.086263e-09	-0.0034001311	4.7330947	-0.7805116	7.960676	-1.211668	0.35465997	0.004981965	3.177533	0.0	1.1329546	0.009662628	1800000	10395.639845609665
60	20.088768	4.5867977	29.397537	3.2168841	12.545	6.628573	46.0	1.0	150.0	108213.0	0.059132786885245904	14.276513	1.3678787	16.822405	5.6800437	8.341098	1.9564764	18.470081	2.6972468	-4.909112e-09	-0.0063981363	4.0690105e-09	-0.0048461957	4.4740157	-0.66163135	8.181272	-1.308528	0.35964194	0.006153077	3.0749252	0.0	1.1238649	0.0096216025	1830000	10570.25788450241
61	20.343216	4.2912254	30.351881	5.7688503	12.14	5.897491	35.0	1.0	150.0	110641.0	0.05948440860215054	14.507521	1.2252918	16.776146	7.3354516	8.393868	1.9273231	19.754475	2.1484456	-6.8995876e-10	-0.0070267115	-8.138021e-09	-0.0054502445	4.1475215	-0.6022985	7.5128856	-1.2228866	0.36579502	0.00701192	2.6897502	0.0	1.1293385	0.0089374455	1860000	10744.88180065155
62	20.668232	4.0899835	30.487768	5.335519	13.595	6.4460044	35.0	2.0	150.0	113360.0	0.05997883597883598	14.690446	1.2281893	17.430882	7.8397436	8.339673	1.8339558	18.456778	2.867565	-4.836014e-09	-0.005850529	1.2207031e-08	-0.0067362017	3.7523549	-0.48579717	7.473782	-1.4777188	0.37280694	0.008693725	2.7875454	1.0	1.1465626	0.0065094377	1890000	10919.640058279037
63	20.099636	4.5745687	30.954264	3.2965105	13.22	6.685178	36.0	1.0	150.0	116004.0	0.06041875	14.719485	1.2274108	17.93422	6.510357	8.732391	2.0608099	19.175547	3.3091285	4.281815e-09	-0.0058635063	1.0172526e-08	-0.005734857	4.2419786	-0.6003735	8.301783	-1.5000901	0.38150066	0.010057241	2.6970077	1.0	1.1345857	0.0068900897	1920000	11094.28935265541
