Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
10	-1.2769437	2.0111902	5.1032085	-3.712624	7.36	10.592941	53.0	0.0	300.0	14786.0	0.044806060606060606	-0.4300017	0.37388656	1.0707693	-1.9028499	1.1331763	2.4558637	19.823767	-0.7268591	-6.1035155e-09	0.0038845255	-3.0517577e-09	-0.013693794	0.18560565	-0.032592192	7.887916	-0.5116453	1.4260004	0.0	0.008418145	-0.006683314	0.0162	0.008963018	-0.0023149562	0.009835361	0.0	1.4260004	0.0	0.0	0.0	1.7522376	0.008052949	330000	1204.632865190506
11	-1.2807829	1.6744691	4.1104093	-4.274702	6.66	10.30264	45.0	0.0	300.0	15452.0	0.04292222222222222	-0.35058722	0.42815164	1.7060243	-1.9783977	0.8955467	2.1003637	14.46648	-0.8698507	8.138021e-09	-0.0055250344	1.2207031e-08	-0.014407947	0.17570943	-0.03266117	6.591995	-0.45666122	1.6271682	0.0	0.010184457	0.0050304816	0.013866666	0.010291151	-0.0011706826	0.0128450645	1.4228665	1.6271682	1.0	0.0	0.0	1.7563834	0.009476156	360000	1310.6965625286102
12	-0.8885176	2.1720238	5.2789392	-4.3268876	8.31	13.951126	62.0	0.0	300.0	16283.0	0.04175128205128205	-0.35487217	0.45863315	1.1435055	-2.0896857	1.2201629	2.826108	19.13053	-1.0270568	-8.138021e-09	0.0051730997	-8.138021e-09	-0.015357418	0.22153693	-0.041556373	9.459846	-1.0865078	1.2457402	0.0	0.008553672	-0.009102824	0.019366669	0.009517989	-0.0035253107	0.012887678	0.0	1.2457402	0.0	0.0	0.0	1.7731848	0.009186717	390000	1412.0313394069672
13	-1.6208671	1.681624	4.020676	-4.1372523	4.32	8.026058	40.0	0.0	300.0	16715.0	0.03979761904761905	-0.31052884	0.45892546	1.5154598	-2.0781016	0.7454224	2.3434393	21.018162	-1.3910779	8.138021e-09	-0.008662162	-1.2207031e-08	-0.0075653587	0.17047471	-0.03050454	4.30595	-0.8159895	0.714971	0.0	0.008641587	0.017523102	0.0060666674	0.011366808	-0.006363514	0.014859091	0.70224917	0.714971	1.0	0.0	0.0	1.7586689	0.0073403777	420000	1513.3191430568695
14	-1.028208	2.2468653	6.67147	-5.021148	7.58	11.569078	56.0	0.0	300.0	17473.0	0.03882888888888889	-0.39801896	0.5050221	1.418615	-2.2318068	1.022449	2.2067568	20.130486	-1.2758528	0.0	0.0007629578	1.8310548e-08	-0.017448334	0.23171173	-0.054822803	7.0764866	-1.3338132	1.6676288	0.0	0.008570256	0.004262536	0.016933333	0.010799823	-0.006373609	0.018220074	1.4179564	1.6676288	1.0	0.0	0.0	1.7550583	0.0072217938	450000	1614.4689075946808
15	-0.7876167	2.0883846	6.2615433	-5.4414907	6.24	10.3470955	50.0	0.0	300.0	18097.0	0.03770208333333333	-0.3047855	0.55300194	1.7009894	-2.5376325	0.9837231	2.5488863	22.4468	-0.8289835	-4.0690105e-09	-0.0024118328	-6.1035155e-09	-0.012701999	0.23149158	-0.04530877	6.3180323	-0.7729745	2.5310855	0.0	0.008792426	0.002787253	0.012466666	0.008848537	-0.0007117829	0.0090292245	1.7760949	2.5310855	1.0	0.0	0.0	1.7445875	0.008634502	480000	1715.6406695842743
16	-1.0305626	2.4402895	10.583435	-4.5640635	5.64	12.12231	64.0	0.0	300.0	18661.0	0.03659019607843137	-0.26189977	0.5328662	1.5897473	-2.1961052	1.091868	2.4878256	20.791042	-1.6499375	0.0	-0.011024345	-1.2207031e-08	-0.010417454	0.2815519	-0.050217718	7.2398124	-0.9795394	0.65966314	0.0	0.0110853445	0.013677879	0.010466666	0.011318063	-0.002008134	0.017328221	0.9002543	0.65966314	1.0	0.0	0.0	1.7471316	0.008792204	510000	1816.973869085312
17	-0.54816	2.4956942	8.510512	-4.8495803	4.58	7.292709	37.0	0.0	300.0	19119.0	0.03540555555555556	-0.2628954	0.6228447	2.4678206	-2.4105406	0.8800614	2.026676	20.80165	-1.2800696	-1.525879e-08	-0.0055785836	-1.7293294e-08	-0.0068760347	0.25983617	-0.05636652	3.9325294	-0.80363107	1.1428351	0.0	0.0062097227	0.01410545	0.006933333	0.008941246	-0.0047197524	0.008155179	0.6635026	1.1428351	1.0	0.0	0.0	1.73316	0.008748152	540000	1919.248097896576
18	-0.04388912	2.422783	8.6216755	-4.407082	6.58	9.806304	54.0	0.0	300.0	19777.0	0.03469649122807018	-0.13385493	0.63830173	2.16488	-2.1532657	0.93127114	1.7473046	14.915604	-1.4649656	1.0172526e-08	-0.005077885	-8.138021e-09	-0.013299776	0.28521731	-0.05217436	6.998201	-0.93498373	1.5270802	0.0	0.009079647	0.005395212	0.0136	0.009306938	-0.001696612	0.0126643395	1.2972696	1.5270802	1.0	0.0	0.0	1.7279785	0.009519679	570000	2025.2832489013672
19	0.33260036	2.6141958	7.0023155	-3.842455	6.39	11.1650305	53.0	0.0	300.0	20416.0	0.03402666666666666	-0.055894736	0.67234546	2.1475997	-2.5005999	1.0791129	2.1198158	19.680967	-1.121234	-1.4241537e-08	-0.004738973	-1.93278e-08	-0.014271987	0.30282968	-0.07242514	8.038843	-1.3457026	0.98745835	0.0	0.007621873	0.009558113	0.012966666	0.00878139	-0.0043209316	0.016101921	0.89298624	0.98745835	1.0	0.0	0.0	1.7232424	0.00890437	600000	2129.7869334220886
20	0.3562278	2.7630713	7.5712976	-4.356131	5.78	8.4588175	41.0	0.0	300.0	20994.0	0.033323809523809526	0.072485596	0.71624625	2.2420022	-2.535194	1.2967653	2.0310514	18.445627	-0.6162084	5.086263e-09	-0.0070974194	8.138021e-09	-0.011672949	0.4223667	-0.097540855	5.040568	-0.95834446	1.0536609	0.0	0.008614393	0.010258294	0.010933334	0.009304557	-0.002910123	0.012270724	0.91637826	1.0536609	1.0	0.0	0.0	1.7202666	0.009041016	630000	2230.7046053409576
21	0.45280248	2.6958637	8.48804	-4.8348284	7.56	10.814176	58.0	0.0	300.0	21750.0	0.03295454545454545	0.13422212	0.76604605	2.5232613	-2.8691375	1.6265825	2.3837423	16.546495	-3.1263585	1.2207031e-08	0.005641036	1.6276042e-08	-0.016032955	0.44580698	-0.072537124	7.5140114	-1.347075	1.2198323	0.0	0.0061234334	-0.0011655275	0.016866667	0.007426615	-0.004185209	0.013440933	0.0	1.2198323	0.0	0.0	0.0	1.7167566	0.009284499	660000	2331.6001019477844
22	0.28437284	2.6240728	8.50065	-4.128824	5.3	8.054192	52.0	0.0	300.0	22280.0	0.03228985507246377	0.19602731	0.7747202	2.5700343	-2.9300826	1.7063851	2.5230322	14.578488	-1.7324663	6.1035155e-09	-0.0063003297	6.1035155e-09	-0.010296333	0.42105302	-0.07292315	5.4335737	-1.4009476	0.86424834	0.0	0.0065939412	0.012753566	0.009333334	0.0077194083	-0.0036782483	0.01202124	0.71904606	0.86424834	1.0	0.0	0.0	1.7165465	0.008160913	690000	2432.7438769340515
23	-0.056133233	2.607127	10.211261	-4.665796	4.96	8.021122	41.0	0.0	300.0	22776.0	0.03163333333333333	0.033554357	0.7398613	2.6409914	-3.2425637	1.0556448	1.6634533	13.532668	-1.3082343	0.0	-0.006937696	-1.4241537e-08	-0.007353898	0.3946892	-0.075398	6.5070167	-0.9710512	1.022014	0.0	0.0076249624	0.012831698	0.0082	0.008761857	-0.003265621	0.009380186	0.7708623	1.022014	1.0	0.0	0.0	1.7097943	0.0082941735	720000	2534.0529091358185
24	0.7881756	2.7175994	9.711481	-3.7621272	5.25	8.667612	34.0	0.0	300.0	23301.0	0.031068	0.17737007	0.74829596	2.309696	-2.717276	1.3892211	1.7974144	15.172852	-0.9148952	-2.0345052e-09	-0.008774508	0.0	-0.008532007	0.43776223	-0.10502583	5.9760146	-1.3789172	0.60800314	0.0	0.007695781	0.015037162	0.009166666	0.008520413	-0.003736599	0.016931398	0.7153909	0.60800314	1.0	0.0	0.0	1.7120818	0.008987917	750000	2635.2624843120575
25	2.085746	3.5080175	9.411397	-5.023835	7.32	10.00188	43.0	0.0	300.0	24033.0	0.030811538461538463	0.35284305	0.8021621	3.1534462	-3.3280518	1.5046269	1.9586782	17.653734	-1.0134279	3.0517577e-09	0.002895579	3.0517577e-09	-0.015016786	0.77566296	-0.21861714	9.899565	-2.0217962	1.3358765	0.0	0.00540959	-0.0030332168	0.016066667	0.005655822	-0.001661195	0.011207197	0.0	1.3358765	0.0	0.0	0.0	1.7019804	0.009332297	780000	2736.3518495559692
26	1.6044888	3.5537336	10.612311	-6.0561504	5.74	8.106318	35.0	0.0	300.0	24607.0	0.030379012345679014	0.5514702	0.8671671	2.8805115	-2.9637592	1.7096701	2.088331	14.101053	-1.1670177	-2.0345052e-09	-0.004738041	0.0	-0.010831303	0.7189307	-0.12311888	6.6832385	-1.0348139	0.997339	0.0	0.0059966776	0.010773815	0.010799999	0.007635143	-0.0045512565	0.0126422765	0.7460546	0.997339	1.0	0.0	0.0	1.7047337	0.008839014	810000	2837.30770611763
27	2.412977	3.573224	10.781295	-4.2701945	8.75	9.69162	43.0	0.0	300.0	25482.0	0.030335714285714285	0.639522	0.96324724	4.1779737	-3.0162458	1.9007347	1.8838179	14.607805	-1.2767962	2.0345052e-09	0.0046395212	0.0	-0.013408278	0.9284557	-0.1606834	8.072319	-1.8081536	1.1815398	0.0	0.0047245296	-0.010295946	0.020833334	0.006752553	-0.0053901765	0.014326266	0.0	1.1815398	0.0	0.0	1.0	1.6774676	0.006284219	840000	2938.296322822571
28	1.3231549	3.5198195	9.111929	-7.785132	5.43	9.219822	62.0	0.0	300.0	26025.0	0.029913793103448275	0.6743125	0.8833926	3.862454	-2.5395584	1.7350717	2.0664876	14.571537	-2.2320447	0.0	-0.004797017	4.0690105e-09	-0.009798645	0.6931592	-0.13821518	6.199739	-1.2048769	1.3551152	0.0	0.0071438714	0.008783177	0.009766666	0.008011113	-0.0027156975	0.008503991	0.90186393	1.3551152	1.0	0.0	0.0	1.6665988	0.008386637	870000	3043.8182334899902
29	1.1991783	3.6093748	14.398551	-5.114769	6.1	9.740122	52.0	0.0	300.0	26635.0	0.029594444444444444	0.59357136	0.92478836	3.447351	-4.085295	1.5876982	2.0567586	16.466255	-1.9191068	-7.629395e-09	-0.0023789692	1.4241537e-08	-0.012987694	0.8482412	-0.14664966	8.154092	-1.2195663	0.82150745	0.0	0.003959349	0.0101492	0.012	0.0053531216	-0.004513791	0.0146181015	0.6245914	0.82150745	1.0	0.0	0.0	1.6590204	0.009293984	900000	3148.5801334381104
30	0.7185996	3.165365	8.335228	-6.671675	5.98	8.232837	54.0	0.0	300.0	27233.0	0.02928279569892473	0.47980914	0.90922415	3.6790118	-3.377876	1.5004852	1.8624763	14.449109	-2.5277543	1.3224284e-08	-0.0040275212	-4.0690105e-09	-0.011164754	0.73973775	-0.21970338	7.540148	-1.6973033	1.2797676	0.0	0.006484174	0.007556072	0.0116	0.0073687523	-0.0030927681	0.010813306	0.92635894	1.2797676	1.0	0.0	0.0	1.6685569	0.009188925	930000	3248.990315437317
31	1.3236464	2.9587665	9.488631	-4.6011915	4.47	8.370729	46.0	0.0	300.0	27680.0	0.028833333333333332	0.472779	0.83912146	3.3466182	-3.1088536	1.7084208	1.654942	13.500072	-1.0493172	2.5431315e-09	-0.00650756	1.2207031e-08	-0.0066898437	0.7002628	-0.13754219	5.0527606	-1.1721778	0.7554889	0.0	0.0051453947	0.015412697	0.006566666	0.0063091815	-0.0033075234	0.009400099	0.57779	0.7554889	1.0	0.0	0.0	1.6574087	0.008116976	960000	3349.596185207367
32	1.3130611	3.0080757	8.396821	-4.380196	6.61	9.155212	39.0	0.0	300.0	28341.0	0.028627272727272727	0.55564153	0.85628426	3.5914788	-2.9950156	1.5895064	1.7896665	13.691648	-1.3552852	-1.0172526e-08	0.0045859804	-1.2207031e-08	-0.01295329	0.6641297	-0.111317396	7.1485457	-1.9586244	1.4725767	0.0	0.004073745	-0.0003501446	0.0137	0.0051097837	-0.0030911835	0.009223031	0.0	1.4725767	0.0	0.0	0.0	1.6674671	0.008036934	990000	3450.84818983078
33	1.4822801	3.43602	10.873492	-4.4398212	8.73	9.094894	39.0	0.0	300.0	29214.0	0.028641176470588236	0.6442158	0.82326216	3.2809794	-2.3339972	2.0321505	2.3123815	18.18814	-0.94957906	4.0690105e-09	0.003683248	1.1189779e-08	-0.016044501	0.7882305	-0.18153065	8.169683	-2.1214843	1.2141709	0.0	0.003507191	-0.011788023	0.020766664	0.0039291414	-0.0023925756	0.0135665685	0.0	1.2141709	0.0	0.0	0.0	1.6573737	0.009395666	1020000	3551.930666208267
34	0.44696498	3.1319587	9.440467	-6.369605	5.54	8.408829	36.0	0.0	300.0	29768.0	0.02835047619047619	0.519133	0.9072662	3.427424	-3.5688317	1.9949896	2.057445	14.365743	-1.136585	4.0690105e-09	-0.004527787	-8.138021e-09	-0.009102547	0.81764376	-0.22061497	5.6449947	-1.4544358	0.8966023	0.0	0.0052827755	0.010446516	0.0101333335	0.0058325906	-0.0024309705	0.010748376	0.711124	0.8966023	1.0	0.0	0.0	1.6757376	0.008702659	1050000	3653.0554649829865
35	1.4367337	3.3549943	11.329873	-4.6222835	5.64	8.072818	43.0	0.0	300.0	30332.0	0.028085185185185185	0.43089044	0.87696445	2.947801	-3.5467181	1.6139487	1.7720381	14.685075	-1.1997212	-6.1035155e-09	-0.0030452027	-8.138021e-09	-0.010432352	0.80299425	-0.20132053	5.5519032	-1.1176438	1.3747306	0.0	0.0062282467	0.007760272	0.010466666	0.007185909	-0.002927714	0.008950452	0.89586884	1.3747306	1.0	0.0	0.0	1.690704	0.008396203	1080000	3754.3116176128387
36	1.7411951	3.2007337	11.661669	-4.329624	6.54	9.981402	48.0	0.0	300.0	30986.0	0.027915315315315315	0.6221628	0.9449476	3.520303	-2.7422743	1.7779776	1.741097	15.407833	-0.84180063	1.5258789e-09	-0.0002484085	0.0	-0.012504516	0.8397556	-0.18117362	8.566475	-2.3154893	3.0521605	0.0	0.0037789624	0.0008933395	0.013466666	0.0039495113	-0.001272308	0.009491513	2.0567334	3.0521605	1.0	0.0	0.0	1.6710219	0.00818897	1110000	3855.2981243133545
37	1.5238853	3.5187504	11.054231	-4.9749084	5.29	8.723869	54.0	0.0	300.0	31515.0	0.027644736842105264	0.63436866	0.89771813	3.6462557	-2.5789654	1.9424192	2.2129178	19.425108	-1.704062	4.0690105e-09	-0.0035510457	-1.0172526e-08	-0.009100214	0.8601609	-0.159213	8.088326	-2.4095669	0.850084	0.0	0.003593457	0.010484202	0.0093	0.004166316	-0.0022818344	0.0090890955	0.58544827	0.850084	1.0	0.0	0.0	1.6738901	0.00844399	1140000	3956.4111065864563
38	1.8010025	3.4578912	12.684012	-4.618345	5.94	7.513747	34.0	0.0	300.0	32109.0	0.027443589743589743	0.6351625	0.91634685	3.590229	-2.7197456	1.797273	2.034536	19.969019	-1.3643821	-4.0690105e-09	-0.0041391966	-5.086263e-09	-0.010746149	0.7920865	-0.20249468	5.891663	-1.4557385	1.0522568	0.0	0.004385623	0.0070066378	0.011466667	0.004631157	-0.0015762759	0.010119355	0.7911536	1.0522568	1.0	0.0	0.0	1.6673378	0.008995144	1170000	4061.831303834915
39	1.3662032	3.429535	10.977975	-4.616482	6.46	8.58303	42.0	0.0	300.0	32755.0	0.02729583333333333	0.63852096	0.9222039	3.8408327	-2.1315398	1.7676092	1.858151	19.599642	-1.4852116	7.1207684e-09	0.002422802	1.6276042e-08	-0.012871607	0.8986876	-0.21104997	6.339894	-1.7843785	1.5694672	0.0	0.003966322	-0.0014596634	0.0132	0.0042261016	-0.0014523279	0.008119419	0.0	1.5694672	0.0	0.0	0.0	1.6740956	0.00833164	1200000	4167.344261884689
40	1.1218514	3.4639552	9.752356	-5.262488	5.6	6.890573	30.0	0.0	300.0	33315.0	0.027085365853658536	0.61094844	0.9188792	3.63001	-3.0539885	1.671287	1.8760761	17.354975	-2.1074781	-2.0345052e-09	-0.00027831012	1.2207031e-08	-0.01036497	0.77008986	-0.21273506	4.629001	-1.1618199	1.9303178	0.0	0.0035793353	0.0039638514	0.010333333	0.00496162	-0.0030338154	0.006658567	0.9502601	1.9303178	1.0	0.0	0.0	1.6519792	0.009046466	1230000	4269.32715678215
41	0.5708641	2.765404	9.472342	-3.6670153	4.45	7.5622416	40.0	0.0	300.0	33760.0	0.026793650793650793	0.535316	0.8994522	3.2946568	-2.9188547	1.4929998	1.6479445	13.907367	-0.9709858	-1.1062622e-08	-0.0048577464	0.0	-0.0068637775	0.67358136	-0.19999316	3.9565604	-1.3394556	1.3135982	0.0	0.005325597	0.011761774	0.006499999	0.0064143813	-0.0023630206	0.005128531	0.6728956	1.3135982	1.0	0.0	0.0	1.6490886	0.008688115	1260000	4369.758703947067
42	1.5319809	3.8232243	9.956429	-4.3589363	3.55	5.16793	21.0	0.0	300.0	34115.0	0.026445736434108528	0.4588489	0.8518886	2.974954	-2.7446086	1.2725866	1.632235	18.554502	-1.8009983	7.1207684e-09	-0.006396233	6.1035155e-09	-0.004001287	0.8025328	-0.25249624	3.7629948	-1.1450408	0.70829505	0.0	0.00320599	0.017695768	0.0034999999	0.004180183	-0.0022757652	0.0053163036	0.42564386	0.70829505	1.0	0.0	0.0	1.6331139	0.008579228	1290000	4471.027011871338
43	1.9346623	3.6125555	12.63527	-4.3585024	5.91	7.922241	34.0	0.0	300.0	34706.0	0.026292424242424242	0.62684524	1.0273569	4.296404	-2.759071	1.4961578	1.4624051	13.753307	-1.0572312	1.7293294e-08	-0.0018524028	1.6276042e-08	-0.010774383	1.0497887	-0.31223923	5.598896	-1.7325935	2.2263658	0.0	0.0038683405	0.0020403618	0.011366666	0.003886904	-0.00036544004	0.00719397	1.3769202	2.2263658	1.0	0.0	0.0	1.6194878	0.0087753255	1320000	4572.194406986237
44	1.8041223	3.744192	12.121663	-4.1001043	5.61	8.876819	64.0	0.0	300.0	35267.0	0.026123703703703705	0.7938168	1.0466182	4.0684853	-2.573769	1.7405657	1.9769748	15.84436	-1.4764831	-1.1189779e-08	-0.0028517344	-1.0172526e-09	-0.011000448	0.9528245	-0.26507264	7.456573	-2.1514435	1.0265397	0.0	0.003995441	0.0081877	0.010366667	0.0044791144	-0.0020977224	0.009097956	0.6985563	1.0265397	1.0	0.0	0.0	1.6175052	0.009076502	1350000	4673.532641410828
45	2.07264	3.4158618	10.438091	-4.5016046	6.41	8.062376	39.0	0.0	300.0	35908.0	0.026020289855072463	0.7436392	1.0418569	4.435003	-3.1243608	1.7811905	2.1942115	22.831161	-1.8720465	-9.6639e-09	-0.0039351713	-1.0172526e-08	-0.013940845	0.86165196	-0.22826809	7.853356	-2.3381987	0.6432926	0.0	0.0035422088	0.009432326	0.013033333	0.003886789	-0.0023534822	0.016074281	0.6128126	0.6432926	1.0	0.0	0.0	1.5976892	0.00918451	1380000	4774.810226678848
46	1.5507544	3.5331445	9.710678	-6.1337996	4.76	6.451543	25.0	0.0	300.0	36384.0	0.025804255319148935	0.6690228	1.0135138	3.747181	-2.4349656	1.7020197	1.6740619	13.202749	-2.1712775	-3.0517577e-09	-0.0040656966	1.373291e-08	-0.008087086	0.9091772	-0.31002957	4.843829	-1.7467334	0.9711211	0.0	0.0031450528	0.010142448	0.007533334	0.003483506	-0.0013958926	0.0057571214	0.55685556	0.9711211	1.0	0.0	0.0	1.6239502	0.009399917	1410000	4876.153016328812
47	1.9000341	3.3176167	10.064562	-3.822344	4.73	6.5648384	29.0	0.0	300.0	36857.0	0.02559513888888889	0.73618615	1.0010912	3.7881484	-3.3681781	1.4658948	1.6952465	13.689989	-2.3198938	-3.0517577e-09	-0.0061790873	-5.086263e-09	-0.0071868724	0.9243371	-0.25844806	5.287866	-2.0167556	0.61922014	0.0	0.0036809759	0.013065443	0.0074333334	0.003803592	-0.0009884344	0.007967985	0.5307859	0.61922014	1.0	0.0	0.0	1.639116	0.008684292	1440000	4977.425235748291
48	1.878786	3.1994798	10.028207	-4.499156	6.11	7.977336	29.0	0.0	300.0	37468.0	0.02548843537414966	0.80195075	1.03398	3.944103	-2.9232311	1.4940469	1.7158668	14.446264	-2.1180255	5.086263e-10	-0.0017744425	-4.0690105e-09	-0.012450322	0.77990973	-0.22126955	6.998965	-2.3271437	1.242613	0.0	0.004528096	0.0063778386	0.012033334	0.005414447	-0.0030694867	0.01062982	0.8425992	1.242613	1.0	0.0	0.0	1.6370919	0.009814513	1470000	5081.483418703079
49	2.3950224	3.3920856	10.672763	-4.1152945	6.09	8.294691	37.0	0.0	300.0	38077.0	0.025384666666666666	0.8431338	1.0163391	4.546886	-2.5147855	1.9208184	1.999925	15.143914	-1.0979956	4.0690105e-09	-0.0018452982	-6.1035155e-09	-0.012198002	0.92784965	-0.2714154	5.6583323	-2.281527	1.4265518	0.0	0.0044334354	0.0047897506	0.011966667	0.0048240623	-0.0019177246	0.009414778	0.96208566	1.4265518	1.0	0.0	0.0	1.6625633	0.008343478	1500000	5187.165855646133
50	2.2065969	3.5847087	10.914386	-3.7737727	6.87	8.438786	34.0	0.0	300.0	38764.0	0.0253359477124183	0.82576615	1.0259377	3.6600804	-2.487722	1.7488142	2.1333637	17.086311	-2.1105623	4.0690105e-09	0.002942564	-1.6276042e-08	-0.013958497	0.9570294	-0.30346626	7.24971	-2.683731	1.4539398	0.0	0.0027909414	-0.0024276443	0.014566666	0.0029369276	-0.0011752342	0.009460992	0.0	1.4539398	0.0	0.0	0.0	1.6684307	0.009704549	1530000	5288.305466175079
