Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
10	0.81074494	1.8170335	8.3342285	-1.9913094	11.045	9.512254	42.0	0.0	150.0	26559.0	0.08048181818181818	0.33417422	0.5742763	2.9990032	-0.89669484	7.3160977	4.053528	17.533508	-3.5706515	-2.0345052e-09	-0.010067908	-2.8483074e-08	-0.0060882163	0.48672494	-0.068978906	10.140196	-0.7419367	0.45439494	0.0	0.008972981	0.017019086	0.0069666672	0.009309227	-0.0023397992	0.016281731	0.7261064	0.45439494	1.0	0.0	1.0	1.8319707	0.007176983	330000	2496.0100541114807
11	1.1919415	2.479884	15.28883	-1.8832371	13.21	11.031134	46.0	0.0	150.0	29201.0	0.08111388888888889	0.4547486	0.6786434	3.179036	-1.019612	7.143624	3.9517734	19.221611	-3.4452152	-8.138021e-09	0.0001376363	2.0345052e-08	-0.021192977	0.75829726	-0.1298452	13.852802	-1.5626583	48.021515	0.0	0.008989198	3.4038303e-06	0.0214	0.008989281	-4.3631786e-05	0.022901898	51.38975	48.021515	1.0	0.0	0.0	1.8239324	0.008727747	360000	2722.9996995925903
12	1.5794674	2.7896183	15.8747015	-2.1828234	11.37	10.103619	44.0	0.0	150.0	31475.0	0.08070512820512821	0.702605	0.89036614	3.7537286	-1.155798	6.988704	4.151669	21.618988	-3.7245963	-2.0345052e-09	-0.011637877	1.6276042e-08	-0.006494645	0.8876682	-0.10977447	11.41908	-1.0681772	0.40191194	0.0	0.01180219	0.016315049	0.009133332	0.011880345	-0.0013301197	0.022637406	0.8505251	0.40191194	1.0	0.0	1.0	1.8149945	0.0062189796	390000	2948.920510292053
13	1.6450864	2.5906053	12.844203	-1.8539759	10.845	8.990048	33.0	0.0	150.0	33644.0	0.0801047619047619	0.8002619	1.0325012	4.271729	-1.231141	6.5600343	3.9823678	21.627611	-5.0378265	-1.0172526e-08	-0.00974657	2.0345052e-09	-0.005410156	0.95264	-0.122635126	10.791219	-1.0302954	0.3054296	0.0	0.0075848824	0.018477932	0.005633335	0.00794994	-0.0027588557	0.02084956	0.64068973	0.3054296	1.0	0.0	1.0	1.8309636	0.0063912156	420000	3176.01300740242
14	1.7281775	2.927828	14.016674	-2.2101796	11.99	10.521402	45.0	0.0	150.0	36042.0	0.08009333333333334	0.8751294	1.0132121	4.0193825	-1.1444275	6.2568874	3.8011231	19.005579	-4.6388574	-6.1035155e-09	-0.0075501343	1.8310548e-08	-0.013239616	1.1096016	-0.13328809	12.377911	-1.0373993	0.5645832	0.0	0.007172255	0.012619701	0.013266665	0.007675012	-0.0034626136	0.02384787	0.7538819	0.5645832	1.0	0.0	0.0	1.8333163	0.009168331	450000	3402.6356434822083
15	1.8584026	2.9875321	13.120952	-2.5861104	11.495	10.074223	43.0	0.0	150.0	38341.0	0.07987708333333333	0.91122687	1.1351182	4.5486465	-1.5485294	6.0101213	4.0603747	21.029053	-3.4439983	-3.0517577e-09	-0.00478244	3.3569336e-08	-0.009941964	1.2380203	-0.11073649	12.810113	-1.7931004	0.4713679	0.0	0.00565325	0.016499447	0.009966666	0.0076577337	-0.007541936	0.028376779	0.58534837	0.4713679	1.0	0.0	1.0	1.851795	0.0067450674	480000	3631.030285835266
16	2.1809888	3.6312766	12.644565	-2.897308	12.075	10.058299	41.0	0.0	150.0	40756.0	0.07991372549019608	0.9868694	1.1599655	4.366416	-1.5163788	6.1639743	4.1089735	19.778313	-3.9075105	1.0172526e-08	-0.004800405	1.8310548e-08	-0.0114050275	1.624568	-0.1952163	11.733104	-1.1708145	0.6384259	0.0	0.006012886	0.010752664	0.013833332	0.0064100516	-0.0028668467	0.020693643	0.74779654	0.6384259	1.0	0.0	1.0	1.8204921	0.0072069503	510000	3859.7767214775085
17	2.717223	3.8563855	17.043245	-3.0818129	12.24	9.587617	55.0	0.0	150.0	43204.0	0.0800074074074074	1.3251122	1.3972185	5.38134	-1.6152868	6.4758906	4.1076574	24.115128	-3.933501	-5.086263e-09	-0.006715881	1.2207031e-08	-0.015030731	1.9530599	-0.1462524	13.839327	-1.2890167	0.51856	0.0	0.0067114704	0.0131735215	0.014933332	0.007919175	-0.0062811426	0.032667562	0.7137693	0.51856	1.0	0.0	0.0	1.8452125	0.009978523	540000	4085.8617148399353
18	2.7538977	4.0866947	16.393854	-2.9117434	9.73	8.430131	46.0	0.0	150.0	45150.0	0.07921052631578947	1.2219458	1.5408037	5.443503	-1.6799766	5.5215364	4.2914143	25.419044	-5.4587107	-1.0172526e-09	-0.0053152377	0.0	0.001475236	1.9049907	-0.14775681	10.594504	-1.9093294	0.19902885	0.0	0.0049985508	0.019907337	-0.001800003	0.0067659062	-0.007861027	0.03496509	0.5010897	0.19902885	2.0	0.0	3.0	1.8365724	0.0023051596	570000	4312.073271274567
19	3.1144257	4.2210956	18.113457	-2.9867313	11.485	9.160228	44.0	0.0	150.0	47447.0	0.07907833333333333	1.3802385	1.6108782	5.7364297	-1.5729637	5.612177	3.6401553	22.114088	-3.9555907	-8.138021e-09	-0.006075454	-3.2552084e-08	-0.009501131	2.361421	-0.19433546	11.497089	-1.2604189	0.47032917	0.0	0.0052783345	0.016308088	0.009899998	0.0070477463	-0.0068536815	0.026547212	0.5689144	0.47032917	1.0	0.0	1.0	1.8295975	0.0063483734	600000	4538.837252140045
20	3.191355	4.1268687	13.998122	-3.1584668	11.38	9.884108	47.0	0.0	150.0	49723.0	0.07892539682539683	1.4528849	1.7189784	5.7164154	-1.6928549	5.6278152	3.9716785	21.88538	-2.4981143	1.0172526e-08	-0.008928888	-4.0690105e-09	-0.008784705	2.132291	-0.17335796	12.030979	-1.2108698	0.46000877	0.0	0.007019163	0.017072158	0.009200001	0.008912962	-0.0073991343	0.02890866	0.64120734	0.46000877	1.0	0.0	0.0	1.8522437	0.009378398	630000	4765.663712024689
21	3.9431958	4.8351164	23.093685	-2.9572892	10.765	9.773422	50.0	0.0	150.0	51876.0	0.0786	1.6426233	1.6834315	6.0479236	-1.8095216	5.7157707	3.8616211	21.567638	-3.0401328	8.138021e-09	-0.011024935	-2.0345052e-09	-0.00590024	3.2291028	-0.36655784	13.67929	-2.018381	0.37482864	0.0	0.007589111	0.019153673	0.0051000025	0.009835712	-0.008309298	0.030732848	0.6294618	0.37482864	1.0	0.0	0.0	1.8439064	0.009107835	660000	4991.591428518295
22	4.9313893	5.652534	27.703308	-2.949362	10.955	8.7471695	52.0	0.0	150.0	54067.0	0.07835797101449275	1.9880897	1.8850892	6.6477776	-1.765035	5.7457066	3.5021498	23.161886	-2.2648258	-3.306071e-09	-0.008265422	1.6276042e-08	-0.0062933145	4.560829	-0.72487354	12.388296	-1.5074139	0.32283744	0.0	0.0042875195	0.018739183	0.006366666	0.005960411	-0.0073336447	0.032149337	0.47833014	0.32283744	1.0	0.0	0.0	1.842395	0.008979047	690000	5218.641110658646
23	4.3562016	5.106317	21.82229	-2.2357268	10.97	8.021789	36.0	0.0	150.0	56261.0	0.07814027777777778	2.1815398	2.1810834	7.3150887	-1.636052	5.781255	3.5510032	21.33612	-2.1775727	7.629395e-09	-0.008707987	3.153483e-08	-0.006376104	4.175065	-0.5279801	10.474077	-1.5715256	0.47850195	0.0	0.0055889306	0.018650426	0.0064666686	0.009700251	-0.011286855	0.030985931	0.54741913	0.47850195	1.0	0.0	0.0	1.861954	0.009721114	720000	5443.8167989254
24	6.6508923	6.3720474	21.45973	-2.2073638	12.815	9.672165	48.0	0.0	150.0	58824.0	0.078432	2.5582116	2.085427	7.291235	-1.4490263	6.166463	3.0651882	20.800804	-1.8657361	-4.0690105e-09	0.0032167977	1.6276042e-08	-0.018867554	6.085827	-1.0553956	13.43814	-1.6342516	2.8009388	0.0	0.00503582	0.00081797637	0.018766664	0.006323297	-0.0048619406	0.018360298	2.481217	2.8009388	1.0	0.0	0.0	1.8280168	0.009261178	750000	5669.404299020767
25	5.220331	5.373843	19.82857	-2.496026	11.095	9.73889	49.0	0.0	150.0	61043.0	0.07826025641025641	3.0114422	2.4593766	8.282764	-1.8381729	6.2747846	3.7037065	21.662205	-1.7160171	1.6276042e-08	-0.0071205283	-1.6276042e-08	-0.009910975	4.7950115	-0.53003645	12.621525	-1.6917801	0.51766443	0.0	0.00508718	0.017647289	0.0073000016	0.0077772993	-0.007805927	0.022650482	0.5369076	0.51766443	1.0	0.0	0.0	1.8335599	0.009183221	780000	5895.479213953018
26	6.032053	5.973827	20.599903	-2.9554708	10.39	7.974202	40.0	0.0	150.0	63121.0	0.07792716049382716	2.8929312	2.3260438	7.848253	-1.7452264	6.0460687	3.5314157	25.080585	-2.5952456	-1.0172526e-09	-0.008957628	-1.6276042e-08	-0.0022324708	5.1410007	-0.5664015	11.154041	-1.7813816	0.40705872	0.0	0.006171931	0.019738229	0.0026000023	0.00934913	-0.009058058	0.025824135	0.5591862	0.40705872	1.0	0.0	1.0	1.8334088	0.0067474507	810000	6120.445308446884
27	6.330443	5.9618406	22.850092	-2.961953	11.195	8.3262825	53.0	0.0	150.0	65360.0	0.07780952380952381	3.0487792	2.3767161	8.829255	-1.7258303	5.776369	3.2203765	18.090199	-1.9468017	-1.2715658e-08	-0.006497323	-1.4241537e-08	-0.0070995176	5.8560085	-0.64859295	11.3079	-1.2745924	0.47594914	0.0	0.005856357	0.017198017	0.007966665	0.007516295	-0.0061318255	0.022651013	0.5835453	0.47594914	1.0	0.0	1.0	1.8428988	0.00620753	840000	6346.269578456879
28	5.891558	6.0468493	20.891455	-2.7097714	10.71	8.607317	58.0	0.0	150.0	67502.0	0.07758850574712643	3.0843976	2.4527006	8.704934	-1.5943724	5.9381046	3.0477211	20.53377	-1.6885986	4.0690105e-09	-0.008772737	-4.0690105e-09	-0.00507948	5.4513884	-0.57758045	11.978568	-1.3122034	0.44175702	0.0	0.0055663795	0.018866839	0.0047333334	0.0074876	-0.006163252	0.019771636	0.54317135	0.44175702	1.0	0.0	0.0	1.8394312	0.009304248	870000	6572.016955375671
29	7.937301	6.9432607	24.133465	-2.4896486	11.42	7.898329	36.0	0.0	150.0	69786.0	0.07754	3.5465312	2.4893577	9.15316	-1.7991136	6.3081164	3.2366016	23.569616	-1.9047679	2.0345052e-09	-0.0032617382	3.0517577e-09	-0.011194843	7.283275	-1.1002741	10.677677	-1.327013	0.55214155	0.0	0.003672145	0.016483216	0.009466667	0.0072901435	-0.009601928	0.025482882	0.47199667	0.55214155	1.0	0.0	0.0	1.8590944	0.009532865	900000	6798.435905694962
30	7.4669065	6.6379313	22.15415	-2.956718	10.67	8.132718	35.0	0.0	150.0	71920.0	0.07733333333333334	4.0397997	2.865889	10.109242	-1.8213394	6.5140166	3.2640896	19.781023	-2.2329233	-9.918213e-09	-0.007706087	1.6276042e-08	-0.0044588665	6.6946483	-0.7165718	10.48106	-1.2235842	0.4092216	0.0	0.005905964	0.01912298	0.0044666673	0.007954784	-0.0068270178	0.02274879	0.5557348	0.4092216	1.0	0.0	1.0	1.8476571	0.0071329083	930000	7026.180000066757
31	9.370293	6.9107704	25.204832	-2.5203	11.515	7.510644	33.0	0.0	150.0	74223.0	0.077315625	4.708001	2.8278234	10.270392	-1.8867913	6.678457	2.9157114	20.431314	-2.2181077	-5.086263e-09	-0.0037599935	-1.6276042e-08	-0.008812303	7.9865446	-0.905756	10.311434	-1.1206751	0.60415876	0.0	0.0035643014	0.014733227	0.010100002	0.0059055295	-0.0067339675	0.019368604	0.49185634	0.60415876	1.0	0.0	1.0	1.8360007	0.0066478965	960000	7255.014528751373
32	8.568479	6.4779935	25.689945	-2.0707777	11.04	7.5900197	45.0	0.0	150.0	76431.0	0.0772030303030303	5.1616507	2.9419956	10.5724125	-1.699492	6.91991	3.0225275	19.00019	-2.3631601	-2.0345052e-09	-0.005343367	2.0345052e-09	-0.009047097	8.32216	-1.0063057	11.433494	-1.612854	0.57275057	0.0	0.0033607525	0.017274708	0.006933333	0.0061741876	-0.0070445617	0.01763888	0.44107547	0.57275057	1.0	0.0	0.0	1.837067	0.009340327	990000	7481.401725292206
33	9.536191	7.5846415	25.871012	-3.929091	10.425	7.434674	38.0	0.0	150.0	78516.0	0.0769764705882353	5.1314383	2.8785408	11.094961	-1.5072104	6.4565077	2.7895608	21.309399	-2.5373337	-1.2207031e-08	-0.0065550334	-1.0681152e-08	-0.003145198	8.832804	-1.1864653	10.090953	-1.0852613	0.4007901	0.0	0.0049409764	0.019518688	0.0028333345	0.006599323	-0.0052592307	0.016678968	0.50313103	0.4007901	1.0	0.0	1.0	1.8465402	0.006243502	1020000	7706.507138967514
34	9.797262	7.442543	25.897966	-2.6965067	11.695	7.9869876	45.0	0.0	150.0	80855.0	0.07700476190476191	5.540413	3.071292	11.521244	-1.749383	6.547976	2.6457548	21.683928	-1.5791223	-3.0517577e-09	-0.0025311229	-2.4414062e-08	-0.010202663	8.729163	-1.2192488	11.8639345	-1.4013634	0.61879396	0.0	0.0033292423	0.013059568	0.011299998	0.005082307	-0.0056791594	0.018397983	0.50490344	0.61879396	1.0	0.0	1.0	1.81072	0.0068052206	1050000	7933.764445304871
35	9.464527	7.4682884	26.171137	-2.8564053	11.775	7.4742475	34.0	0.0	150.0	83210.0	0.0770462962962963	5.82521	3.371288	12.39527	-3.131535	6.903392	2.9956675	23.011911	-1.7735054	4.0690105e-09	-0.0035634297	-1.0172526e-08	-0.012030572	9.138839	-1.1895428	11.154273	-1.3576784	0.5986598	0.0	0.0043488424	0.013232345	0.011833331	0.0058660544	-0.005602876	0.020690728	0.5732822	0.5986598	1.0	0.0	0.0	1.7937697	0.009688454	1080000	8160.567205667496
36	9.926162	7.4653635	26.698805	-3.825403	11.12	7.4963727	33.0	0.0	150.0	85434.0	0.07696756756756756	6.0443835	3.144443	12.355263	-1.7476988	7.46683	2.7937422	19.624886	-2.370041	-8.138021e-09	-0.003640387	2.339681e-08	-0.007789521	9.3295145	-1.2888527	11.569572	-1.680479	0.5431999	0.0	0.0029620216	0.016954156	0.007466666	0.0055044782	-0.0068218107	0.01830399	0.4179805	0.5431999	1.0	0.0	1.0	1.7725602	0.008544851	1110000	8386.023608922958
37	10.426147	7.1603465	26.586887	-2.9605317	12.275	7.3382134	32.0	0.0	150.0	87889.0	0.07709561403508772	6.274842	3.063745	12.824579	-1.6600963	7.2917166	2.5597744	20.381712	-1.41793	6.1035155e-09	0.0029280072	-4.0690105e-09	-0.017777901	9.514623	-1.3620834	11.237299	-1.5285282	1.0016879	0.0	0.0028790887	0.006778452	0.0151666645	0.006149296	-0.007542869	0.01739794	0.65172184	1.0016879	1.0	0.0	0.0	1.7967647	0.009222695	1140000	8611.785128116608
38	10.322993	6.9847803	25.657143	-2.5577092	11.695	7.7872953	41.0	0.0	150.0	90228.0	0.07711794871794872	6.5720825	2.9195402	13.305697	-1.6098614	7.665222	2.4016676	19.086447	-0.7539423	8.138021e-09	-0.002238393	-2.2379558e-08	-0.013608024	10.209904	-1.4194784	11.696861	-1.7744675	0.6283735	0.0	0.0027668714	0.013052494	0.011299998	0.004958281	-0.0063463743	0.018379252	0.46041316	0.6283735	1.0	0.0	0.0	1.8065991	0.009319142	1170000	8837.967683553696
39	9.177528	7.0156465	23.413548	-2.6003501	9.745	6.5482802	28.0	0.0	150.0	92177.0	0.07681416666666667	6.1875243	3.0201287	13.212542	-1.2512314	7.106025	2.8911262	19.858438	-1.9379139	6.1035155e-09	-0.008376262	1.6276042e-08	-0.00019926351	8.910246	-1.4270487	9.650413	-1.5215693	0.3546129	0.0	0.0021160261	0.019883676	-0.0017000007	0.005645929	-0.009364754	0.024844484	0.3262212	0.3546129	2.0	0.0	0.0	1.7982857	0.009382676	1200000	9063.613247156143
40	9.51968	7.291665	27.283043	-3.128636	9.29	6.2398634	32.0	0.0	150.0	94035.0	0.07645121951219512	6.021428	2.9663236	12.698693	-1.5389838	6.7075715	2.3813436	19.644764	-0.80961347	2.0345052e-09	-0.0107694315	-1.4241537e-08	0.0040751444	9.195818	-1.3184719	9.2341795	-1.1723957	0.14684977	0.0	0.0046760994	0.018343609	-0.0047333334	0.0060919216	-0.0043761274	0.013526056	0.5048931	0.14684977	2.0	0.0	0.0	1.7943456	0.009726914	1230000	9291.77054643631
41	11.650957	7.009148	29.758974	-2.0709696	11.35	6.737025	34.0	0.0	150.0	96305.0	0.07643253968253969	6.8724074	2.5244513	12.790362	-1.498947	7.051521	1.8984873	17.275959	0.25183344	-4.0690105e-09	-0.0056633023	-1.2207031e-08	-0.00928169	10.039793	-1.6013021	8.985087	-0.99735403	0.43839642	0.0	0.003647711	0.015581006	0.009000002	0.004386977	-0.0036811312	0.018329974	0.4838519	0.43839642	1.0	0.0	0.0	1.7775896	0.009417625	1260000	9518.266995668411
42	12.033994	6.6759005	28.265257	-2.058797	11.645	7.306776	44.0	0.0	150.0	98634.0	0.07646046511627907	7.491731	2.4789817	12.727312	-1.8826159	7.4784303	1.8583972	19.19036	-1.3345081	-4.577637e-09	-0.0037728306	-1.8819174e-08	-0.012728944	9.3088045	-1.66499	9.953285	-1.1154633	0.70466787	0.0	0.0043080957	0.012779565	0.01096667	0.0060393643	-0.005370013	0.016656592	0.58061016	0.70466787	1.0	0.0	0.0	1.7757208	0.009914247	1290000	9744.535346508026
43	11.432731	6.9094663	28.497883	-2.5241678	10.895	6.5592666	39.0	0.0	150.0	100813.0	0.07637348484848484	7.9016376	2.4061172	12.971271	-1.1858	7.655156	1.9299256	18.88669	-0.2537833	-1.0172526e-09	-0.0053799944	3.6621095e-08	-0.0066718995	9.207998	-1.7393098	8.973272	-1.3256273	0.4606064	0.0	0.0031745317	0.017291173	0.00596667	0.0041050194	-0.003497008	0.013142642	0.4284771	0.4606064	1.0	0.0	0.0	1.772814	0.0096259285	1320000	9969.959962368011
44	12.291172	6.556368	25.568514	-2.8100705	11.22	6.7454877	37.0	0.0	150.0	103057.0	0.07633851851851851	8.217338	2.2752848	13.825579	-0.6185738	7.6037393	1.6900208	18.19884	1.334962	-1.0172526e-08	-0.0053919675	-8.138021e-09	-0.009598671	8.438298	-1.4455342	9.7961645	-1.1485033	0.5002325	0.0	0.0036805829	0.01556156	0.008133335	0.0045025256	-0.0035000502	0.014904141	0.48633075	0.5002325	1.0	0.0	0.0	1.7605565	0.009395314	1350000	10195.931794404984
45	12.736528	6.768795	26.650566	-1.8780315	10.075	6.341086	33.0	0.0	150.0	105072.0	0.07613913043478261	8.402398	2.078899	13.731782	-0.22100356	7.7431774	1.5398638	18.659307	-1.0489194	9.155274e-09	-0.009502815	-1.2207031e-08	-0.0006035095	8.473841	-1.4597898	7.8453298	-1.3550634	0.23616913	0.0	0.0049294205	0.019978331	0.00049999874	0.005460949	-0.0024763485	0.01153711	0.49672765	0.23616913	1.0	0.0	0.0	1.7457821	0.009512773	1380000	10422.041828393936
46	13.915022	6.157748	30.440388	-2.2670865	11.345	7.0097055	45.0	0.0	150.0	107341.0	0.07612836879432625	8.992297	2.0919867	13.517913	0.85681254	7.2420564	1.4148036	17.561754	0.9548033	-2.8483074e-08	-0.0048669553	2.0345052e-09	-0.010770599	8.328116	-1.8691759	10.019373	-1.327591	0.7059638	0.0	0.0040947334	0.013836397	0.0089666685	0.005532739	-0.0043310593	0.0130445035	0.544003	0.7059638	1.0	0.0	0.0	1.7092881	0.0092301965	1410000	10652.36536860466
47	13.824624	5.3715844	26.983274	-1.5032094	11.81	6.6748705	35.0	0.0	150.0	109703.0	0.07618263888888889	9.661242	1.6866863	14.170007	2.248585	7.647897	1.4203212	18.000473	1.8248369	1.8310548e-08	-0.0014149221	-8.138021e-09	-0.013775107	6.7914696	-1.1490335	10.404666	-1.4745264	0.7156264	0.0	0.0029358899	0.011534092	0.01206667	0.005185456	-0.006220138	0.017198924	0.50451976	0.7156264	1.0	0.0	0.0	1.69755	0.009085086	1440000	10879.338264226913
48	13.761282	5.678443	27.013193	-2.2805634	10.795	6.969432	33.0	0.0	150.0	111862.0	0.07609659863945578	10.029966	1.4944994	14.412745	3.1002254	8.09523	1.4202937	18.225176	2.961685	-1.4241537e-08	-0.005849957	-6.1035155e-09	-0.005254415	6.9001164	-1.4036212	9.623077	-1.2755785	0.4137029	0.0	0.0032215738	0.018007249	0.0053000003	0.004135801	-0.0035898502	0.014096085	0.4229708	0.4137029	1.0	0.0	1.0	1.6683868	0.007332364	1470000	11104.444442510605
49	14.634285	5.365661	29.17827	-0.7280211	11.3	6.3261366	33.0	0.0	150.0	114122.0	0.07608133333333333	10.1110325	1.566023	14.081367	1.6458542	7.853615	1.3661082	17.835236	1.3775829	2.0345052e-09	-0.005305241	-2.4414062e-08	-0.0091706095	6.6022096	-1.2781458	9.490356	-1.1775017	0.50437254	0.0	0.003436835	0.015059376	0.008666668	0.0042553665	-0.0035275966	0.015202762	0.47772267	0.50437254	1.0	0.0	0.0	1.631064	0.009372146	1500000	11329.550183296204
50	15.310059	4.945366	28.538094	1.8898714	10.435	5.530441	24.0	0.0	150.0	116209.0	0.07595359477124183	10.541621	1.5445119	14.362624	3.6093838	7.7595606	1.3388999	17.283613	2.8998876	2.339681e-08	-0.0064806216	-1.4241537e-08	-0.003785436	6.2363153	-1.1137476	7.514868	-1.0997896	0.40762177	0.0	0.0023956543	0.019271173	0.0029000028	0.0035699715	-0.003681109	0.011539101	0.35258028	0.40762177	1.0	0.0	0.0	1.6091893	0.0094456775	1530000	11556.221497774124
