Epoch	Episode	EpRet	EpCost	TotalEnvInteracts	Time
0	0	28.383772	0.0	77	2292.08043885231
0	1	0.55657613	0.0	152	2517.238673210144
0	2	6.1515236	0.0	228	2771.6459510326385
0	3	30.917124	0.0	306	3025.068433046341
0	4	15.50544	0.0	384	3281.1464059352875
0	5	22.359257	0.0	462	3532.212620973587
0	6	7.72016	2.0	538	3772.0345039367676
0	7	30.318396	0.0	616	4015.7363035678864
0	8	2.7049518	0.0	691	4258.930412054062
0	9	2.331936	0.0	766	4494.139117717743
1	10	32.213783	0.0	844	5445.811579465866
1	11	19.747154	0.0	920	5701.615409374237
1	12	35.82162	0.0	999	5971.14764380455
1	13	0.35870183	0.0	1074	6238.139793872833
1	14	6.2017746	0.0	1150	6499.058339357376
1	15	13.713436	0.0	1226	6755.946554899216
1	16	9.58216	0.0	1302	7011.307204008102
1	17	27.02848	0.0	1379	7264.844622373581
1	18	14.648857	0.0	1455	7520.269389629364
1	19	22.591057	0.0	1534	7787.239400148392
2	20	29.650822	0.0	1612	8730.143109083176
2	21	32.658886	0.0	1691	9009.845362901688
2	22	3.364601	0.0	1766	9259.482437849045
2	23	7.6162233	0.0	1842	9531.084230422974
2	24	18.245634	0.0	1920	9800.048615217209
2	25	18.438995	0.0	1998	10070.862649440765
2	26	30.450924	0.0	2077	10345.601810216904
2	27	28.915627	0.0	2155	10614.71454834938
2	28	7.1264896	0.0	2231	10884.767786026001
2	29	18.21214	0.0	2309	11167.762082576752
3	30	19.95135	0.0	2386	12047.32559299469
3	31	2.191858	0.0	2462	12296.79631114006
3	32	0.8169466	1.0	2537	12551.2151055336
3	33	28.43311	0.0	2616	12826.591846942902
3	34	0.07938493	0.0	2691	13079.433858394623
3	35	32.355995	0.0	2771	13339.62371301651
3	36	27.504927	0.0	2850	13590.61169052124
3	37	29.85103	0.0	2929	13860.7600004673
3	38	32.517754	0.0	3010	14150.595295906067
3	39	30.099827	0.0	3091	14439.197694778442
4	40	30.527071	0.0	3170	15245.821958780289
4	41	29.828827	0.0	3249	15518.092191934586
4	42	27.89593	0.0	3328	15787.232825517654
4	43	30.912941	0.0	3408	16055.051938772202
4	44	20.962627	0.0	3485	16307.689058065414
4	45	9.173961	0.0	3561	16545.860544919968
4	46	0.43964937	0.0	3636	16780.506007432938
4	47	32.31723	0.0	3716	17037.312004089355
4	48	18.44911	1.0	3793	17296.50718331337
4	49	32.28737	0.0	3871	17557.894944667816
5	50	30.32671	0.0	3950	18429.303485393524
5	51	31.075796	0.0	4029	18702.503838539124
5	52	10.959334	0.0	4106	18984.237520456314
5	53	5.707813	0.0	4182	19251.512398719788
5	54	0.09136392	0.0	4257	19509.369909763336
5	55	30.556395	0.0	4334	19775.784591674805
5	56	31.457264	0.0	4414	20058.378069639206
5	57	31.745157	0.0	4494	20336.73562860489
5	58	24.524189	0.0	4573	20620.80396795273
