Epoch	Episode	EpRet	EpCost	TotalEnvInteracts	Time
0	0	16.473564	4.0	103	1246.7246017456055
0	1	15.633662	5.0	204	1301.9430027008057
0	2	6.53231	25.0	305	1356.0677864551544
0	3	15.293482	5.0	407	1410.3725049495697
0	4	14.845917	2.0	510	1465.4023537635803
0	5	17.146357	14.0	612	1521.3761672973633
0	6	17.154112	10.0	714	1577.058115720749
0	7	12.413739	3.0	817	1633.8685326576233
0	8	14.318657	8.0	919	1688.1001269817352
0	9	15.872565	4.0	1022	1743.5447216033936
1	10	15.375561	17.0	1125	2173.110137939453
1	11	19.030962	4.0	1227	2229.7684211730957
1	12	16.617208	2.0	1330	2284.9292821884155
1	13	17.739597	2.0	1431	2338.4999248981476
1	14	16.832954	13.0	1533	2392.6996326446533
1	15	15.819595	7.0	1635	2447.1159150600433
1	16	5.1320524	16.0	1735	2502.1386017799377
1	17	12.821879	5.0	1837	2558.269540786743
1	18	17.561169	0.0	1940	2615.710245370865
1	19	11.738641	5.0	2042	2673.419154882431
2	20	19.025896	15.0	2146	3078.8144612312317
2	21	16.447973	4.0	2249	3138.1397387981415
2	22	16.30289	0.0	2351	3197.3514351844788
2	23	17.932846	8.0	2453	3256.0607159137726
2	24	20.12874	6.0	2556	3313.8561482429504
2	25	15.545236	0.0	2658	3371.9104554653168
2	26	14.911469	8.0	2760	3430.3793365955353
2	27	19.781712	6.0	2862	3488.114180088043
2	28	17.413036	5.0	2965	3542.783092737198
2	29	9.166411	19.0	3066	3596.785486459732
3	30	19.618874	2.0	3168	3994.5302176475525
3	31	19.150782	7.0	3271	4052.5182123184204
3	32	16.930965	0.0	3373	4110.832145214081
3	33	17.219978	3.0	3475	4168.602619171143
3	34	17.598743	1.0	3577	4224.169025182724
3	35	18.835348	7.0	3680	4282.531325340271
3	36	16.413273	7.0	3782	4339.502245187759
3	37	13.069801	18.0	3883	4394.807459354401
3	38	19.750355	12.0	3985	4447.609397172928
3	39	16.773918	6.0	4087	4500.510469913483
4	40	17.232237	2.0	4190	4905.08998966217
4	41	17.292496	5.0	4294	4962.601341962814
4	42	18.237305	5.0	4397	5019.926111698151
4	43	17.36369	10.0	4500	5075.171680927277
4	44	16.123018	11.0	4602	5130.147526741028
4	45	16.824469	14.0	4705	5186.754651784897
4	46	15.371798	12.0	4807	5244.45751452446
4	47	18.99188	6.0	4911	5305.606596469879
4	48	16.441284	1.0	5013	5363.877379894257
4	49	17.13273	4.0	5115	5423.875886917114
5	50	17.10442	0.0	5218	5683.842684268951
5	51	18.68183	7.0	5322	5743.300566673279
5	52	18.086475	3.0	5425	5802.139489889145
5	53	17.770218	11.0	5527	5857.191732645035
5	54	19.50803	5.0	5629	5912.706483125687
5	55	17.533554	1.0	5733	5968.295480489731
5	56	14.975799	5.0	5835	6024.668750762939
5	57	18.878458	0.0	5939	6081.659177541733
5	58	15.985432	6.0	6040	6137.007733821869
5	59	16.651134	3.0	6144	6195.823107481003
6	60	21.244465	5.0	6248	6821.1055471897125
6	61	18.899412	8.0	6350	6883.240815401077
6	62	13.604175	3.0	6452	6944.163436889648
6	63	18.791994	3.0	6555	7007.300886392593
6	64	18.037489	8.0	6658	7070.050576686859
6	65	15.898567	10.0	6760	7131.237208366394
6	66	18.83113	11.0	6863	7192.574379444122
6	67	18.99892	7.0	6966	7254.786378622055
6	68	16.58888	3.0	7068	7316.129250764847
6	69	20.158361	10.0	7172	7378.468419790268
7	70	16.349918	0.0	7275	7756.484805583954
7	71	19.4412	0.0	7378	7818.639761924744
7	72	19.043758	7.0	7481	7879.698304891586
7	73	14.401146	13.0	7584	7941.466681718826
7	74	17.56744	3.0	7686	8002.058703660965
7	75	19.846678	11.0	7788	8063.179582118988
7	76	17.061972	0.0	7891	8124.009254932404
7	77	19.239307	0.0	7995	8185.667961597443
