Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Alpha	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
39	1.1830329	2.842407	10.723335	-4.9295735	5.06	8.375942	41.0	0.0	300.0	34829.0	0.029024166666666667	0.5984655	0.8471085	3.3789256	-2.9525344	1.3457081	1.8785392	17.142708	-2.5543072	8.154083e-09	-0.009760419	7.629395e-09	-0.015878608	0.62516344	-0.15131608	7.02802	-2.404725	1.9081671	0.012927532	1.7550447	0.0	1.5953097	0.008664311	1200000	4164.475541114807
40	0.7121257	2.513842	7.708673	-3.8459158	4.11	6.151252	30.0	0.0	300.0	35240.0	0.02865040650406504	0.54788005	0.8061096	3.236352	-2.6454976	1.0793667	1.3312228	15.818257	-1.7568816	-1.6862616e-09	-0.0078140935	-2.0345052e-09	-0.010536153	0.54594314	-0.13242197	4.1316905	-1.1381319	1.9210947	0.012601733	2.4982395	0.0	1.584761	0.009154895	1230000	4268.132114887238
41	1.0861669	2.5085504	7.145385	-4.178771	4.57	8.334573	60.0	0.0	300.0	35697.0	0.02833095238095238	0.532377	0.7936232	3.3123684	-2.6583366	1.2793598	1.5924356	17.641317	-1.1394122	-1.6063462e-09	-0.009086538	2.0345052e-09	-0.013033534	0.61740845	-0.16381133	5.805038	-1.9454052	1.9336964	0.012545466	2.2532945	0.0	1.5663693	0.009994709	1260000	4368.493116378784
42	1.880051	3.0978484	15.325771	-3.7727008	3.71	6.2101455	28.0	0.0	300.0	36068.0	0.02795968992248062	0.6535226	0.8039375	3.6714528	-2.8991368	1.3360568	1.7074057	14.61304	-1.836345	4.0411687e-09	-0.0075492226	5.5948894e-09	-0.010852737	0.81192464	-0.22411978	4.261549	-1.2817059	1.9462419	0.0120636225	2.6140976	0.0	1.582525	0.008521915	1290000	4469.6942486763
43	1.4879537	2.9787526	9.71448	-4.2972064	3.96	6.67371	35.0	0.0	300.0	36464.0	0.027624242424242423	0.6620974	0.8313615	3.3997276	-3.0513322	1.1955358	1.4925929	12.592451	-1.7031757	-2.965792e-09	-0.0067496826	-3.0517577e-09	-0.009269359	0.6553711	-0.17150089	4.965824	-1.8985636	1.9583055	0.011759758	2.8972461	0.0	1.5918043	0.008851097	1320000	4570.852247714996
44	1.6060169	3.0290563	11.804122	-3.506388	3.57	5.88261	25.0	0.0	300.0	36821.0	0.027274814814814814	0.6396272	0.8254013	3.5826025	-2.8372407	1.1760286	1.6621408	19.237345	-3.042039	-7.718625e-09	-0.009387042	-1.5767416e-08	-0.01409736	0.7294068	-0.20591486	3.7264924	-1.4315755	1.9700652	0.011283398	2.249018	0.0	1.5744458	0.009616208	1350000	4672.315260410309
45	1.4973148	3.0757654	11.104115	-3.099033	4.63	6.9636984	37.0	0.0	300.0	37284.0	0.027017391304347826	0.6498262	0.8888721	3.8090823	-2.808935	0.99953777	1.3478625	13.310264	-1.4687669	-4.0690105e-09	-0.008762914	-4.0690105e-09	-0.012004384	0.7085159	-0.18042439	6.2866063	-1.8849292	1.9813486	0.011419773	2.265087	0.0	1.5629454	0.009712016	1380000	4773.51064324379
46	1.3328854	2.7604187	9.288129	-3.5889072	3.38	7.3875294	58.0	0.0	300.0	37622.0	0.0266822695035461	0.662166	0.82213825	3.2049365	-3.2235022	1.248808	1.4414015	14.172334	-4.6544447	-1.3399502e-09	-0.006319662	-8.138021e-09	-0.008222693	0.6918166	-0.21341261	4.6674137	-2.0670455	1.9927684	0.010880113	3.0044756	0.0	1.5814033	0.008867971	1410000	4874.848839998245
47	1.5006125	2.7710314	8.807454	-4.435323	3.03	6.4272156	36.0	0.0	300.0	37925.0	0.026336805555555554	0.6546583	0.8338989	3.3644578	-2.9821508	1.1819087	1.8054076	23.513605	-3.844057	1.0251016e-08	-0.008114113	5.086263e-09	-0.012979575	0.71159595	-0.20787251	5.5164623	-2.1024566	2.0036485	0.010199547	2.4215772	0.0	1.58046	0.008986556	1440000	4976.114623308182
48	1.3165699	2.9081278	9.825524	-4.055108	3.33	5.7983704	35.0	0.0	300.0	38258.0	0.026025850340136054	0.7507249	0.84213793	3.2885838	-2.5927577	1.162777	1.3158586	15.215467	-3.5287697	4.748737e-09	-0.0062387777	5.086263e-09	-0.00873578	0.6440402	-0.17942417	4.295382	-1.250905	2.013848	0.009747267	3.1952646	0.0	1.5782509	0.008405365	1470000	5078.090711355209
49	1.6503036	2.8630834	9.865345	-4.088331	3.57	5.5933084	27.0	0.0	300.0	38615.0	0.025743333333333333	0.66281575	0.8293429	3.2206433	-2.7420957	1.2074548	1.3313856	14.570651	-2.1572647	7.2969257e-09	-0.0073201577	8.138021e-09	-0.0105166575	0.7229148	-0.22046703	3.7488365	-1.4625432	2.0235953	0.009474039	2.7301025	0.0	1.5673847	0.009709289	1500000	5183.467969179153
50	1.4900697	2.7265968	12.508259	-3.4652953	2.67	5.106966	29.0	0.0	300.0	38882.0	0.025413071895424837	0.76408947	0.9190585	3.9486144	-2.355989	1.0619605	1.1884652	11.234088	-3.4840684	-7.948145e-09	-0.0061015678	-6.1035155e-09	-0.0075963554	0.63617516	-0.18623513	2.472912	-1.1267074	2.0330694	0.008718014	3.0117533	0.0	1.5763903	0.009128001	1530000	5286.114413022995
51	1.9809097	3.2856462	14.1537485	-3.5673172	3.27	4.547208	19.0	0.0	300.0	39209.0	0.02513397435897436	0.7574886	0.8815614	3.510443	-2.6135826	1.0018337	1.2394627	15.960704	-2.5372632	4.110935e-09	-0.0060339584	7.1207684e-09	-0.008371693	0.8633242	-0.26083547	3.0268478	-0.9697969	2.0417874	0.008373976	2.7037947	1.0	1.5564959	0.0062887543	1560000	5386.619999170303
52	1.730452	2.8360217	9.321575	-3.6306288	3.44	5.3764668	21.0	0.0	300.0	39553.0	0.02487610062893082	0.7795741	0.91975623	3.6937838	-2.4772363	1.0451373	1.1023157	10.436449	-1.8763515	-4.3334494e-10	-0.0068530827	4.0690105e-09	-0.008880985	0.7446896	-0.23984605	3.1676257	-0.84732246	2.0501614	0.008163929	2.8347852	0.0	1.54426	0.009570045	1590000	5487.820531606674
53	1.4941236	3.3238375	10.709279	-4.333913	4.19	7.059313	35.0	0.0	300.0	39972.0	0.024674074074074074	0.7138643	0.91493034	3.2477767	-2.5440784	1.1194141	1.2601248	10.427431	-1.9041077	8.764456e-09	-0.006373917	6.1035155e-09	-0.00891622	0.8439992	-0.23993039	5.8145814	-2.0574734	2.0583253	0.008415222	2.220385	1.0	1.5580928	0.006265883	1620000	5588.900629520416
