Epoch	Episode	EpRet	EpCost	TotalEnvInteracts	Time
0	0	18.10875	2.0	76	1501.0286967754364
0	1	21.772879	4.0	152	1548.3262219429016
0	2	25.314682	4.0	230	1597.6668734550476
0	3	18.24009	4.0	305	1645.0728521347046
0	4	24.584587	4.0	381	1692.520180940628
0	5	25.85826	4.0	457	1740.6363337039948
0	6	28.59002	1.0	534	1788.6844429969788
0	7	29.53469	1.0	613	1836.5033128261566
0	8	13.988407	2.0	690	1881.138864517212
0	9	8.456182	15.0	766	1926.6248202323914
1	10	28.681038	9.0	842	2364.529811859131
1	11	28.322086	2.0	918	2415.074291706085
1	12	28.665674	7.0	995	2465.650470018387
1	13	25.829294	4.0	1072	2516.160806417465
1	14	27.107067	5.0	1149	2565.504489660263
1	15	28.751259	3.0	1227	2616.1710591316223
1	16	11.30741	3.0	1304	2666.533262729645
1	17	16.605085	7.0	1380	2715.761215686798
1	18	28.392122	1.0	1457	2764.613982439041
1	19	23.584738	4.0	1535	2814.7138130664825
2	20	28.619604	6.0	1611	3216.8925728797913
2	21	26.566616	3.0	1690	3267.3251934051514
2	22	28.01729	1.0	1768	3317.199856519699
2	23	24.70085	9.0	1845	3366.765151500702
2	24	22.32253	4.0	1922	3415.239846229553
2	25	15.163155	4.0	1998	3464.304787874222
2	26	23.277454	3.0	2075	3514.4012699127197
2	27	28.930592	5.0	2153	3564.003598690033
2	28	23.387798	7.0	2230	3613.639140844345
2	29	19.854362	9.0	2307	3660.408583879471
3	30	20.043901	10.0	2384	4042.129959344864
3	31	26.833073	2.0	2461	4090.6827850341797
3	32	29.246729	0.0	2540	4139.131719350815
3	33	12.267757	17.0	2616	4184.614084005356
3	34	31.993664	1.0	2693	4229.516000747681
3	35	26.210245	8.0	2771	4276.333316087723
3	36	30.151306	3.0	2848	4322.53347492218
3	37	30.544254	1.0	2926	4369.302214860916
3	38	26.553669	1.0	3003	4414.447639703751
3	39	27.858814	3.0	3081	4459.258855342865
4	40	24.535637	4.0	3159	4922.242933511734
4	41	25.876886	0.0	3236	4973.025943040848
4	42	24.278328	6.0	3314	5023.6163783073425
4	43	30.002506	5.0	3391	5070.443601131439
4	44	28.168621	1.0	3470	5119.267515659332
4	45	29.092627	8.0	3548	5167.594173669815
4	46	31.017221	6.0	3626	5214.994881868362
4	47	28.455332	0.0	3703	5263.484623908997
4	48	19.195095	5.0	3779	5310.90256023407
4	49	28.288382	6.0	3856	5358.4929530620575
5	50	26.716974	5.0	3933	5791.052453756332
5	51	31.186245	2.0	4012	5841.539550065994
5	52	29.115307	5.0	4088	5890.5778195858
5	53	31.247189	5.0	4166	5940.748471260071
5	54	27.07478	2.0	4243	5990.092528104782
5	55	29.369987	6.0	4321	6040.141255378723
5	56	29.71453	2.0	4398	6090.169637203217
5	57	23.392084	1.0	4476	6140.178489685059
5	58	33.0834	6.0	4554	6190.728399753571
5	59	17.020294	8.0	4631	6239.341901063919
6	60	27.517166	0.0	4709	6661.496493577957
6	61	29.26873	3.0	4787	6712.380988836288
6	62	25.344885	2.0	4866	6763.244655847549
6	63	27.617481	1.0	4944	6814.507590293884
6	64	28.321014	1.0	5022	6864.974063873291
6	65	27.396711	4.0	5098	6914.083820104599
6	66	31.504396	4.0	5177	6965.326165676117
6	67	26.633526	0.0	5255	7015.396347045898
6	68	23.663343	3.0	5333	7065.44452381134
6	69	28.125952	0.0	5410	7114.034958124161
7	70	30.715971	0.0	5489	7487.047645568848
7	71	28.772657	3.0	5567	7537.85419511795
7	72	18.036282	2.0	5645	7590.10794210434
7	73	28.94136	4.0	5722	7640.548465251923
7	74	28.615353	0.0	5799	7690.789135217667
7	75	29.582945	5.0	5876	7741.743541479111
7	76	15.398839	13.0	5953	7791.409291267395
7	77	29.962275	0.0	6032	7843.613019943237
7	78	29.711725	2.0	6109	7894.163227796555
7	79	29.541845	1.0	6187	7943.8677768707275
8	80	30.676455	4.0	6264	8401.99278473854
8	81	29.187323	0.0	6342	8451.113018989563
8	82	27.345629	6.0	6418	8499.986736059189
8	83	29.089952	3.0	6496	8550.05489039421
8	84	30.446018	2.0	6574	8599.48796749115
8	85	28.41012	5.0	6652	8649.453082084656
8	86	26.438568	2.0	6729	8698.93244433403
8	87	26.549742	1.0	6807	8749.41919875145
8	88	29.28668	2.0	6885	8795.543779611588
8	89	27.044134	2.0	6961	8839.318296432495
9	90	29.285938	1.0	7040	9204.611625909805
9	91	28.376186	0.0	7119	9255.364763498306
9	92	30.451775	0.0	7197	9305.388845205307
9	93	34.91763	0.0	7277	9356.437175750732
9	94	29.077143	3.0	7355	9406.097211122513
9	95	28.881569	5.0	7431	9453.622805833817
9	96	30.74923	2.0	7510	9501.323589801788
9	97	26.048113	6.0	7587	9547.608737707138
9	98	25.86421	6.0	7664	9595.508682489395
9	99	27.693901	0.0	7743	9642.338757753372
10	100	28.056257	2.0	7821	10110.663034915924
10	101	28.050909	2.0	7898	10161.424465179443
10	102	29.718075	6.0	7975	10212.536586523056
10	103	31.606804	0.0	8052	10263.067504644394
10	104	28.626686	1.0	8130	10314.807599782944
10	105	27.718561	5.0	8208	10363.967607498169
10	106	31.097301	11.0	8284	10411.373860836029
10	107	29.766792	7.0	8361	10460.259021520615
10	108	27.873049	0.0	8439	10508.518600463867
10	109	29.372238	1.0	8517	10554.736357212067
11	110	14.482203	7.0	8593	10993.035917520523
11	111	24.341898	6.0	8670	11043.049649953842
11	112	25.052193	8.0	8748	11094.523538351059
11	113	30.376396	11.0	8825	11143.583894491196
11	114	17.040771	12.0	8902	11192.953181266785
11	115	22.35877	0.0	8978	11239.798120260239
11	116	22.067427	3.0	9054	11287.974042415619
11	117	26.192827	8.0	9131	11337.26822590828
11	118	24.702105	4.0	9208	11383.027965545654
11	119	20.888912	6.0	9285	11427.890951156616
12	120	27.965113	1.0	9362	11830.25344991684
12	121	29.84539	9.0	9441	11882.443482398987
12	122	28.416674	1.0	9519	11932.365488052368
12	123	31.96046	0.0	9597	11984.65674829483
12	124	29.977915	4.0	9674	12035.03395652771
12	125	27.614868	8.0	9753	12087.67376947403
12	126	25.86923	4.0	9832	12139.05999660492
12	127	30.738081	5.0	9910	12185.990668773651
12	128	28.826065	2.0	9990	12235.102982997894
12	129	28.072647	3.0	10067	12282.761599302292
13	130	28.931877	3.0	10145	12887.357735872269
13	131	30.39277	2.0	10224	12934.936204433441
13	132	27.412746	2.0	10302	12982.329504489899
13	133	26.237873	2.0	10379	13028.499804973602
13	134	28.826876	1.0	10456	13074.877854347229
13	135	28.527784	5.0	10534	13121.17211341858
13	136	27.287504	6.0	10612	13166.113733768463
13	137	27.943865	1.0	10690	13212.518477678299
13	138	29.04842	2.0	10769	13258.264938354492
13	139	28.054653	2.0	10848	13304.949161052704
14	140	27.052155	4.0	10925	13846.88227891922
14	141	26.903116	4.0	11004	13899.360208511353
14	142	30.552656	0.0	11084	13952.349002122879
14	143	28.436792	3.0	11161	14002.672375202179
14	144	26.710194	8.0	11240	14053.11994099617
14	145	30.080124	3.0	11318	14102.463873386383
14	146	30.992275	2.0	11396	14152.09674668312
14	147	29.012344	3.0	11472	14201.04712677002
14	148	28.607668	0.0	11549	14249.977583646774
14	149	29.826	1.0	11625	14297.980966806412
15	150	29.58677	4.0	11704	14819.386456727982
15	151	25.652409	7.0	11781	14868.225528240204
15	152	31.29078	1.0	11858	14915.608686208725
15	153	28.870491	4.0	11936	14964.640917539597
15	154	28.233788	4.0	12013	15012.11893415451
15	155	28.087257	11.0	12092	15061.130094766617
15	156	26.885435	1.0	12169	15107.423454999924
15	157	27.648085	2.0	12246	15152.876509904861
15	158	26.82469	0.0	12324	15199.124804019928
15	159	26.146658	8.0	12401	15246.965371370316
16	160	30.68629	1.0	12478	15747.061705827713
16	161	29.248953	6.0	12557	15798.481172561646
16	162	31.764109	3.0	12634	15848.549890756607
16	163	26.860542	4.0	12712	15899.235698223114
16	164	27.735065	9.0	12790	15949.45306634903
16	165	29.952267	5.0	12868	15998.773527383804
16	166	27.205162	1.0	12944	16045.618260145187
16	167	26.434439	3.0	13022	16092.415977954865
16	168	27.604185	0.0	13100	16141.671658277512
16	169	26.674664	4.0	13176	16189.522445678711
17	170	29.734829	4.0	13256	16606.52272582054
17	171	26.369858	4.0	13334	16654.74512076378
17	172	29.549648	1.0	13412	16703.262265205383
17	173	30.996992	2.0	13489	16748.440117836
17	174	27.997747	0.0	13568	16795.615149497986
17	175	26.750546	0.0	13644	16840.413466215134
17	176	28.889488	3.0	13722	16887.318964719772
17	177	27.197887	2.0	13799	16932.371646881104
17	178	27.350092	6.0	13876	16977.86620783806
17	179	28.142025	3.0	13953	17023.758699655533
18	180	25.60671	3.0	14030	17410.47150492668
18	181	27.289854	4.0	14108	17459.37422990799
18	182	29.449585	6.0	14185	17504.83309483528
18	183	31.301394	2.0	14263	17552.75261116028
18	184	28.539007	4.0	14341	17601.160952329636
18	185	28.57348	1.0	14418	17647.385149002075
18	186	28.260038	2.0	14497	17696.241989850998
18	187	31.325201	2.0	14577	17746.058285951614
18	188	29.578308	0.0	14656	17795.083690166473
18	189	28.416586	4.0	14734	17845.100184440613
19	190	30.935097	1.0	14813	18213.697380781174
19	191	33.798782	3.0	14891	18260.773913621902
19	192	25.49541	1.0	14969	18306.57466316223
19	193	30.129276	2.0	15048	18352.488096237183
19	194	30.64904	2.0	15126	18398.31242632866
19	195	27.374449	3.0	15204	18443.99811577797
19	196	27.184755	0.0	15283	18490.139472723007
19	197	27.141096	1.0	15361	18535.80065870285
19	198	30.415464	5.0	15438	18580.3987698555
19	199	29.767525	0.0	15516	18624.43501806259
20	200	13.3512535	0.0	15593	18964.4734480381
20	201	24.583466	0.0	15670	19011.419486761093
20	202	29.583384	0.0	15746	19058.616754055023
20	203	28.084785	2.0	15824	19106.57187438011
20	204	28.618155	6.0	15902	19152.937170505524
20	205	25.63392	0.0	15979	19199.17716884613
20	206	28.59726	3.0	16056	19244.912106752396
20	207	25.260124	2.0	16133	19289.322561740875
20	208	27.51572	0.0	16211	19334.711988925934
20	209	23.363235	2.0	16288	19378.874060869217
21	210	26.359447	2.0	16367	19739.46351838112
21	211	28.618307	5.0	16444	19786.496257305145
21	212	30.062168	1.0	16522	19834.207632541656
21	213	27.979101	1.0	16600	19880.15048098564
21	214	26.911118	3.0	16676	19924.260751724243
21	215	29.166306	2.0	16754	19970.347417116165
21	216	28.379992	1.0	16831	20014.27984070778
21	217	26.970243	2.0	16909	20061.046721696854
21	218	28.888706	1.0	16987	20107.276490926743
21	219	29.107376	1.0	17067	20153.03853726387
22	220	29.066668	4.0	17144	20464.908610343933
22	221	28.195395	4.0	17222	20514.021478414536
22	222	30.772055	5.0	17300	20564.038994073868
22	223	27.841425	0.0	17377	20612.058223247528
22	224	27.076582	0.0	17455	20657.615533590317
22	225	25.845446	0.0	17533	20702.981462717056
22	226	27.009464	5.0	17610	20747.173632144928
22	227	28.036663	2.0	17688	20791.783153295517
22	228	27.293634	3.0	17766	20836.582371234894
22	229	17.876001	6.0	17843	20881.421766281128
23	230	30.553192	3.0	17922	21351.933320999146
23	231	26.752829	3.0	18000	21397.05353331566
23	232	30.274559	6.0	18078	21441.961733579636
23	233	27.569063	0.0	18155	21485.828471183777
23	234	30.80573	1.0	18232	21529.509565353394
23	235	26.462315	6.0	18311	21574.053762435913
23	236	25.40869	0.0	18388	21618.088936805725
23	237	26.45728	2.0	18465	21662.809266090393
23	238	30.208824	7.0	18541	21706.279532432556
23	239	27.53427	0.0	18619	21751.11425304413
24	240	29.879543	3.0	18695	22122.760013103485
24	241	30.099478	2.0	18772	22169.71695780754
24	242	28.692049	1.0	18850	22215.803064584732
24	243	23.597998	2.0	18928	22262.881675720215
24	244	26.000656	5.0	19005	22309.411742448807
24	245	30.815353	0.0	19083	22357.404088020325
24	246	26.68502	2.0	19162	22406.18112564087
24	247	27.585552	3.0	19239	22455.500306129456
24	248	29.647503	2.0	19316	22502.844115018845
24	249	30.700308	0.0	19394	22552.38581609726
25	250	30.973396	3.0	19472	22892.318481445312
25	251	30.827805	4.0	19550	22940.11922311783
25	252	29.005543	1.0	19628	22986.90811944008
25	253	28.387926	3.0	19705	23032.713366746902
25	254	32.66784	0.0	19785	23080.687878608704
25	255	29.357117	2.0	19863	23128.21682882309
25	256	28.895727	5.0	19942	23176.022459745407
25	257	27.914574	1.0	20019	23222.472182512283
25	258	26.909298	9.0	20096	23269.34649991989
25	259	27.776653	0.0	20173	23316.143983364105
26	260	27.531172	0.0	20250	23688.120820999146
26	261	28.193003	1.0	20327	23732.98157787323
26	262	29.180403	1.0	20407	23778.40541601181
26	263	26.314423	1.0	20485	23820.863462924957
26	264	27.068714	3.0	20563	23866.446358680725
26	265	31.2909	0.0	20641	23913.02359175682
26	266	26.986324	0.0	20719	23958.49546432495
26	267	32.27477	0.0	20797	24003.162845611572
26	268	29.564943	3.0	20876	24048.69619870186
26	269	26.36188	0.0	20955	24094.51338148117
27	270	30.402277	0.0	21034	24390.54525089264
27	271	28.40683	2.0	21112	24435.399027109146
27	272	27.969707	2.0	21191	24480.65477013588
27	273	26.446114	0.0	21267	24523.904935359955
27	274	23.85011	3.0	21344	24567.830560445786
27	275	31.101255	5.0	21423	24614.652053117752
27	276	29.965246	1.0	21500	24660.006254196167
27	277	26.143463	1.0	21579	24705.93294262886
27	278	24.942194	3.0	21655	24748.344546079636
27	279	26.68717	3.0	21733	24793.53986597061
28	280	21.068302	4.0	21809	25200.2212331295
28	281	29.637526	0.0	21887	25245.639542102814
28	282	28.719019	4.0	21963	25290.82165169716
28	283	25.942686	3.0	22042	25338.322224140167
28	284	29.878334	5.0	22120	25384.646030426025
28	285	30.811642	3.0	22198	25429.943734169006
28	286	24.814774	2.0	22276	25475.612792015076
28	287	23.24597	2.0	22353	25520.91387104988
28	288	23.924112	7.0	22430	25565.725890398026
28	289	14.700882	3.0	22507	25609.80429792404
29	290	26.897287	2.0	22584	25907.766474723816
29	291	30.292057	3.0	22662	25949.977873802185
29	292	27.036116	1.0	22739	25994.164712190628
29	293	25.19339	2.0	22816	26041.19667696953
29	294	31.549469	2.0	22894	26084.166846990585
29	295	30.610287	3.0	22972	26128.857011556625
29	296	25.315226	4.0	23049	26172.849541902542
29	297	28.795921	5.0	23128	26217.424453496933
29	298	29.441454	2.0	23205	26262.168407440186
29	299	29.9559	1.0	23283	26307.15935397148
30	300	28.992987	8.0	23360	26640.77406477928
30	301	30.67958	1.0	23437	26688.66727757454
30	302	29.186327	1.0	23516	26737.145313978195
30	303	27.881786	0.0	23594	26783.333950281143
30	304	11.503679	6.0	23670	26828.390619039536
30	305	24.996387	1.0	23747	26877.998204231262
30	306	27.850857	0.0	23825	26928.803066253662
30	307	26.81452	6.0	23903	26980.45965719223
30	308	14.838732	12.0	23979	27029.520771980286
30	309	32.385845	0.0	24057	27080.35556292534
31	310	30.14753	4.0	24135	27613.19369983673
31	311	30.006134	1.0	24214	27661.314774513245
31	312	28.0899	5.0	24292	27710.003868818283
31	313	27.724493	1.0	24369	27758.365867614746
31	314	32.57469	6.0	24447	27807.532467126846
31	315	29.692566	3.0	24525	27857.899718761444
31	316	29.958866	0.0	24603	27908.1511926651
31	317	26.947872	0.0	24682	27959.053829669952
31	318	32.0829	2.0	24760	28007.8436691761
31	319	25.789438	3.0	24838	28056.83648085594
32	320	28.605968	1.0	24917	28542.63253068924
32	321	30.17947	2.0	24995	28591.533113002777
32	322	30.429407	0.0	25075	28641.630064487457
