Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageEpCost	StdEpCost	MaxEpCost	MinEpCost	EpLen	CumulativeCost	CostRate	AverageVVals	StdVVals	MaxVVals	MinVVals	AverageCostVVals	StdCostVVals	MaxCostVVals	MinCostVVals	LossPi	DeltaLossPi	SurrCost	DeltaSurrCost	LossV	DeltaLossV	LossVC	DeltaLossVC	Penalty	DeltaPenalty	Optim_A	Optim_B	Optim_c	Optim_q	Optim_r	Optim_s	Optim_Lam	Optim_Nu	OptimCase	Margin	BacktrackIters	Entropy	KL	TotalEnvInteracts	Time
10	-1.6194069	1.7577578	5.0507345	-3.8042545	7.41	12.246711	57.0	0.0	300.0	14640.0	0.04436363636363636	-0.4656584	0.38564903	0.82184565	-1.9930874	0.90514666	2.0585701	18.776896	-0.74160254	2.5431315e-09	0.0008399887	0.0	-0.015780415	0.17922832	-0.048814774	9.887025	-1.5096474	1.313908	0.0	0.009128921	-0.025794553	0.023033332	0.009131139	-0.00016030726	0.011585099	0.0	1.313908	0.0	0.0	0.0	1.7648013	0.0069894413	330000	938.4003896713257
11	-1.4525895	1.591478	3.6802175	-4.5353804	5.79	9.865389	42.0	0.0	300.0	15219.0	0.042275	-0.37883052	0.47100896	1.7605224	-2.2125583	1.039326	2.7237332	21.920706	-1.3617383	-4.0690105e-09	0.0018403035	-4.0690105e-09	-0.013367973	0.16646129	-0.03610584	6.4708705	-0.8301735	1.2780384	0.0	0.008247413	-0.00539376	0.017633334	0.008450176	-0.0015756699	0.012244522	0.0	1.2780384	0.0	0.0	1.0	1.7690936	0.006234791	360000	1023.1459865570068
12	-1.5919662	1.7526262	4.238557	-4.875577	5.63	10.357273	46.0	0.0	300.0	15782.0	0.040466666666666665	-0.36369514	0.46674523	1.1477609	-2.3059068	0.87472075	2.357916	20.32298	-0.72821	2.0345052e-09	0.0046372153	6.1035155e-09	-0.013034164	0.18798165	-0.03623885	5.7058706	-0.57054853	1.2984225	0.0	0.008556314	-0.004648734	0.0171	0.00999466	-0.0041307653	0.0118630845	0.0	1.2984225	0.0	0.0	1.0	1.7737348	0.0065881843	390000	1107.5498526096344
13	-1.9301248	1.576368	2.1442118	-5.5495977	3.44	7.6802607	46.0	0.0	300.0	16126.0	0.03839523809523809	-0.3316999	0.46880803	1.7835389	-2.455515	0.41777068	1.6667026	18.178732	-1.4128438	4.0690105e-09	-0.008687959	0.0	-0.010824459	0.15042593	-0.023346618	3.0135267	-0.44679427	0.8975826	0.0	0.00910563	0.012141973	0.0098	0.009610287	-0.0024835188	0.012221898	0.865985	0.8975826	1.0	0.0	0.0	1.7682832	0.00730752	420000	1192.1732051372528
14	-1.4229642	2.1173472	4.184174	-5.4318776	3.55	6.9719086	34.0	0.0	300.0	16481.0	0.036624444444444446	-0.43371913	0.48020086	0.9644917	-2.7228608	0.51259255	1.6323858	17.439295	-1.3950341	-6.1035155e-09	-0.005006714	1.5258789e-09	-0.010062799	0.2233318	-0.048492208	2.5777636	-0.39664745	1.6009921	0.0	0.009441006	0.0081448555	0.0101666665	0.010482085	-0.0030127766	0.008718671	1.0766324	1.6009921	1.0	0.0	0.0	1.7656267	0.007239619	450000	1276.3953585624695
15	-1.0758495	1.9287597	4.1625247	-5.2000117	3.98	8.289728	46.0	0.0	300.0	16879.0	0.03516458333333333	-0.33415192	0.5390871	1.3628956	-3.1434894	0.5835182	1.8317072	19.080885	-0.47772777	-1.0172526e-08	-0.001870101	1.0172526e-09	-0.009325548	0.21974634	-0.045765474	4.1688075	-0.5113621	1.8320633	0.0	0.008607909	0.0055750967	0.0116	0.009375688	-0.0026762062	0.009328312	1.242575	1.8320633	1.0	0.0	1.0	1.7723626	0.006337954	480000	1361.0215020179749
16	-1.2579557	2.0274713	5.3378763	-5.254604	4.47	9.911058	63.0	0.0	300.0	17326.0	0.03397254901960784	-0.31946582	0.5081719	1.661678	-2.6264968	0.7151288	1.9604974	18.107983	-0.4748719	5.5948894e-09	-0.0034655207	4.577637e-09	-0.011672555	0.24104896	-0.05132942	6.8512034	-1.341939	2.9261906	0.0	0.01040666	0.0022442893	0.013233333	0.010420121	-0.0003643695	0.009862804	2.1533582	2.9261906	1.0	0.0	0.0	1.7732491	0.007995469	510000	1445.5021090507507
17	-1.2373881	2.5213783	8.083232	-4.8039703	2.64	4.895957	23.0	0.0	300.0	17590.0	0.032574074074074075	-0.25666025	0.54296225	1.4974645	-2.5801666	0.61102194	1.6234901	18.703405	-0.24419002	-1.8310548e-08	-0.0058303135	1.5258789e-09	-0.0069278996	0.3097113	-0.051474422	2.636149	-0.75343275	1.0764905	0.0	0.0066358484	0.013492329	0.0071333335	0.0081270235	-0.0034146335	0.00781915	0.70130146	1.0764905	1.0	0.0	0.0	1.7541702	0.007433201	540000	1531.434886932373
18	-0.46448588	2.5483556	7.0380945	-4.3987885	3.73	5.65483	22.0	0.0	300.0	17963.0	0.0315140350877193	-0.3470746	0.6335996	1.9666703	-2.9122937	0.5480767	1.1059632	7.231212	-0.4264351	-2.339681e-08	-0.00028659872	2.0345052e-09	-0.008286748	0.33690378	-0.10383399	2.5642784	-0.19134808	2.5576615	0.0	0.0065218457	0.0032967576	0.010766666	0.007501083	-0.0026069027	0.0069400365	1.4065065	2.5576615	1.0	0.0	1.0	1.7384408	0.0059785936	570000	1620.8890089988708
19	-0.5536181	2.1468112	6.051856	-4.364326	4.62	8.211918	39.0	0.0	300.0	18425.0	0.030708333333333334	-0.15176032	0.6674873	2.2632408	-3.085385	0.6284708	1.237432	9.134303	-0.40695685	-1.373291e-08	0.0034865178	0.0	-0.010422712	0.2667085	-0.070041895	4.33706	-0.82760215	1.7848417	0.0	0.006317966	-0.010041525	0.013733333	0.006898777	-0.0019095561	0.0062781246	0.0	1.7848417	0.0	0.0	0.0	1.7311773	0.006505604	600000	1710.110671043396
20	-1.0373557	2.2615657	6.016192	-5.2122583	3.8	7.760154	44.0	0.0	300.0	18805.0	0.029849206349206348	-0.17634997	0.57493544	2.09591	-2.673762	0.66757697	1.7047582	13.505012	-0.76074004	2.5431315e-09	-0.0044511813	-1.2207031e-08	-0.011456517	0.2350737	-0.04935974	3.5069056	-0.5812619	1.2943908	0.0	0.008377115	0.008814959	0.011	0.0093712555	-0.003279425	0.0108180195	0.97484845	1.2943908	1.0	0.0	0.0	1.7329359	0.009372955	630000	1795.0444068908691
21	-0.34521085	2.4790452	5.4147124	-4.607908	6.48	10.549389	64.0	0.0	300.0	19453.0	0.029474242424242424	-0.14702095	0.60936165	1.7699001	-2.967198	1.2377326	2.6038105	20.041363	-0.9970474	4.577637e-09	0.004744191	1.1189779e-08	-0.016816828	0.28247625	-0.052822143	7.1989465	-1.6057758	1.1152813	0.0	0.010114439	-0.004711493	0.019933334	0.010679624	-0.003014573	0.016079068	0.0	1.1152813	0.0	0.0	0.0	1.7206602	0.009178203	660000	1879.7640364170074
22	-0.83867866	2.1879613	7.7522783	-5.172438	5.89	10.227313	51.0	0.0	300.0	20042.0	0.029046376811594204	-0.06491105	0.6188623	1.8944286	-2.6487997	1.1817847	2.6632857	24.52731	-1.0736318	8.138021e-09	0.008106388	-4.0690105e-09	-0.018754855	0.24571218	-0.05267939	6.5122623	-1.4221697	1.1206526	0.0	0.0099466005	-0.0002696963	0.017966665	0.012385425	-0.0062320963	0.015925305	0.0	1.1206526	0.0	0.0	0.0	1.7224958	0.009194172	690000	1964.4050793647766
23	-1.5109082	2.0877209	7.4015737	-5.0159764	2.3	6.4443774	37.0	0.0	300.0	20272.0	0.028155555555555555	-0.2225387	0.58977604	1.8604968	-3.0059803	0.6446271	1.8821504	23.351053	-1.9129559	9.6639e-09	-0.009395765	-6.1035155e-09	-0.005382489	0.22129212	-0.0472987	2.1993687	-0.8201698	0.56804055	0.0	0.0071657873	0.015907295	0.006	0.007272653	-0.0009695373	0.008796138	0.67117196	0.56804055	1.0	0.0	0.0	1.7204281	0.008331196	720000	2049.0511479377747
24	-0.5634569	2.4872563	9.053206	-4.207746	4.11	8.468642	45.0	0.0	300.0	20683.0	0.027577333333333332	-0.2092247	0.67500705	2.3361747	-3.1935868	0.53352606	1.508722	16.447523	-1.0720483	1.5767416e-08	-0.0063117556	8.138021e-09	-0.011608386	0.38272682	-0.09839332	5.637657	-1.216968	1.301999	0.0	0.0072942716	0.005794725	0.012033334	0.0072994125	0.000228923	0.0101934755	1.1219527	1.301999	1.0	0.0	0.0	1.7171898	0.008448509	750000	2133.610785961151
25	-0.33359626	2.244943	6.5466447	-4.2559223	3.39	6.418559	38.0	0.0	300.0	21022.0	0.02695128205128205	-0.09361456	0.64446944	1.9995805	-3.3622234	0.9111403	1.5220416	16.294949	-1.3260713	1.5258789e-09	-0.00017679392	4.0690105e-09	-0.008812197	0.30720946	-0.06271744	3.114475	-0.5729692	2.6665854	0.0	0.0071981577	0.003954652	0.009633333	0.008215755	-0.0024259961	0.0057836776	1.3491385	2.6665854	1.0	0.0	0.0	1.7104352	0.0075468444	780000	2218.0727581977844
26	-0.44071162	2.3596768	7.9076943	-3.7017167	3.11	5.9412036	25.0	0.0	300.0	21333.0	0.026337037037037037	-0.03320346	0.6249304	1.9646764	-2.807417	0.71431696	1.1451368	11.502285	-0.37976527	3.0517577e-09	-0.00051984354	-5.086263e-09	-0.0085687	0.41248178	-0.09370008	2.6825886	-0.36667395	4.008814	0.0	0.0065592653	0.002189332	0.008699999	0.0074794246	-0.0019774733	0.0042497	1.7308992	4.008814	1.0	0.0	0.0	1.7005899	0.008883699	810000	2303.013972043991
27	-0.2203719	2.4200008	6.3799095	-4.7784057	4.17	7.581629	49.0	0.0	300.0	21750.0	0.025892857142857145	-0.03748253	0.63465625	2.2114115	-2.555639	0.8434629	1.4710509	12.414212	-0.9039334	6.1035155e-09	-0.0010439138	4.0690105e-09	-0.009576483	0.5124895	-0.09291756	4.856044	-0.9886172	2.1514602	0.0	0.0058765137	0.0029052768	0.012233334	0.006112178	-0.0014363505	0.008754424	1.4222178	2.1514602	1.0	0.0	1.0	1.6966072	0.0059860665	840000	2387.357406139374
28	-0.14846988	2.8335102	13.260773	-4.914945	2.68	6.257603	39.0	0.0	300.0	22018.0	0.025308045977011494	0.03294997	0.6832822	2.439185	-2.8353314	0.7657261	1.5173123	18.247341	-0.9720125	1.0172526e-09	-0.003442465	0.0	-0.007844143	0.59027135	-0.11358181	2.59582	-0.5411458	1.4777521	0.0	0.0046978733	0.010021689	0.0072666667	0.00622728	-0.002844908	0.0052919225	0.68466824	1.4777521	1.0	0.0	0.0	1.6923568	0.008505354	870000	2474.126916885376
29	-0.2586989	2.5001194	8.53981	-4.356384	2.78	5.86273	41.0	0.0	300.0	22296.0	0.024773333333333335	0.09940737	0.69352436	3.1545062	-2.748987	0.6053486	1.1194737	14.426079	-1.3299052	-6.1035155e-09	-0.0068277465	-2.0345052e-09	-0.006851933	0.5594611	-0.1200811	2.4004102	-0.47081637	1.1764067	0.0	0.0074063386	0.010614504	0.0076	0.0075354557	-0.00089140853	0.006154177	0.83531815	1.1764067	1.0	0.0	0.0	1.7011409	0.00872253	900000	2563.8665568828583
30	0.2310947	2.6552355	8.140302	-4.3385935	3.0	6.3134775	35.0	0.0	300.0	22596.0	0.024296774193548386	0.13198559	0.73414606	2.5342498	-2.9890864	0.6679463	1.4279094	14.875185	-1.4836829	-8.138021e-09	-0.0064633586	-2.0345052e-09	-0.008635485	0.5841775	-0.10783762	3.5882888	-0.70713615	1.0790665	0.0	0.00596689	0.00984279	0.008333334	0.006082539	-0.0008892048	0.0068369606	0.77860093	1.0790665	1.0	0.0	0.0	1.6999805	0.008658026	930000	2652.7322437763214
31	0.6614219	2.7182665	9.006565	-4.5427694	3.51	7.821119	50.0	0.0	300.0	22947.0	0.023903125	0.2603364	0.76330274	2.8206718	-2.9035985	0.6527642	1.0374242	10.592382	-1.118142	-2.0345052e-09	-0.005748987	0.0	-0.010646191	0.7414285	-0.15508604	5.0661407	-1.1091776	0.8243967	0.0	0.004426011	0.008177927	0.010033334	0.0044413414	0.00036130627	0.008515239	0.7356727	0.8243967	1.0	0.0	0.0	1.6814238	0.009997284	960000	2736.9519617557526
32	0.94639635	2.7783914	8.507808	-5.4768662	5.7	8.712635	50.0	0.0	300.0	23517.0	0.023754545454545455	0.36431637	0.86086464	3.0717463	-3.352856	1.1661296	1.9670532	16.172348	-1.1731279	0.0	0.0029818055	4.0690105e-09	-0.013726518	0.72538215	-0.15747339	7.9590907	-1.6914887	1.4379094	0.0	0.0035738803	-0.011059724	0.017333332	0.0040859496	-0.002225603	0.0096731195	0.0	1.4379094	0.0	0.0	0.0	1.6739444	0.008355718	990000	2821.6623668670654
33	0.8894271	2.649417	7.388686	-4.0799513	4.86	7.402729	40.0	0.0	300.0	24003.0	0.02353235294117647	0.5301024	0.8042033	3.0123494	-2.8654633	1.3602539	1.4742029	17.521688	-0.9408694	-1.2207031e-08	-0.0011074503	-8.138021e-09	-0.010317303	0.67514414	-0.12880754	7.94567	-1.3785224	1.2916306	0.0	0.004330456	0.0043480704	0.0145333335	0.0049650148	-0.0029262893	0.013494681	0.99797237	1.2916306	1.0	0.0	1.0	1.6815635	0.0061516864	1020000	2906.4975848197937
34	-0.06200244	2.6549819	5.9644527	-4.7539964	3.53	7.101345	37.0	0.0	300.0	24356.0	0.023196190476190478	0.42259997	0.83700556	2.9782162	-2.475621	1.3295373	1.3826964	14.856312	-1.1033905	-2.0345052e-09	-0.0030557453	1.0172526e-09	-0.009631244	0.646684	-0.13806027	4.0618486	-1.0972991	2.2262459	0.0	0.00520146	0.0030712835	0.0101	0.0052136625	-0.00027116435	0.0060258554	1.3013756	2.2262459	1.0	0.0	0.0	1.676568	0.008619291	1050000	2991.124388694763
35	1.0701352	3.0419178	9.46781	-3.9450514	3.69	6.6146736	39.0	0.0	300.0	24725.0	0.022893518518518518	0.3845008	0.83087105	2.9125676	-2.7405791	1.1805931	1.4332762	14.040999	-1.2444773	-4.0690105e-09	-0.0033516868	-4.0690105e-09	-0.00951122	0.81832004	-0.19815296	5.227505	-1.2822409	1.3129277	0.0	0.0042785355	0.005481172	0.010633334	0.0043669986	-0.0008300121	0.007787666	0.8835088	1.3129277	1.0	0.0	0.0	1.6661642	0.00892967	1080000	3075.638715982437
36	0.92049956	2.7843084	8.646282	-4.12533	3.22	7.5994473	44.0	0.0	300.0	25047.0	0.022564864864864864	0.52065593	0.87581146	3.5116582	-3.1392004	1.0134037	1.2448409	12.337526	-0.74608576	-6.1035155e-09	-0.004399447	-6.1035155e-09	-0.008884157	0.7987922	-0.18607175	4.976843	-1.4586365	0.9694859	0.0	0.0044635264	0.009777166	0.0090666665	0.004810288	-0.0016698504	0.008041258	0.67566675	0.9694859	1.0	0.0	0.0	1.6433123	0.00919313	1110000	3160.022559404373
37	1.5031105	3.114315	11.956306	-3.8292255	4.39	6.9496694	36.0	0.0	300.0	25486.0	0.022356140350877192	0.55966157	0.9092609	3.7502573	-2.7794278	1.0108714	1.4466225	17.368643	-1.8390577	2.0345052e-09	-2.5805155e-05	6.1035155e-09	-0.011378419	0.9557486	-0.22828859	4.523022	-1.4554532	2.4591177	0.0	0.0049637086	0.0018813924	0.012966666	0.00529682	-0.0017581683	0.009279655	1.6242895	2.4591177	1.0	0.0	0.0	1.6286161	0.008385955	1140000	3244.769848585129
38	1.5845001	3.468148	12.614431	-4.2226863	3.34	5.269193	29.0	0.0	300.0	25820.0	0.02206837606837607	0.6894538	0.8978511	3.2138152	-3.0055404	1.1092811	1.5520047	18.659681	-0.83282256	-8.138021e-09	-0.0042016725	-1.2715658e-08	-0.009256526	1.0224922	-0.22983861	3.8823574	-1.3158755	1.070984	0.0	0.0048355735	0.009278553	0.009466667	0.005372244	-0.0021179914	0.008358738	0.7219114	1.070984	1.0	0.0	0.0	1.6178031	0.008827691	1170000	3329.798181295395
39	1.7633055	2.8631308	9.9077835	-2.991346	4.24	7.1959987	33.0	0.0	300.0	26244.0	0.02187	0.75494844	0.93056065	3.2694383	-2.6081347	1.0630064	0.98533523	10.603743	-0.49137184	0.0	0.00035706125	1.0172526e-08	-0.010639716	0.96937567	-0.27195066	5.3987737	-1.2555051	1.7976013	0.0	0.0037069975	-0.005110659	0.012466666	0.0037070066	7.5019007e-06	0.006189314	0.0	1.7976013	0.0	0.0	0.0	1.6212567	0.008598672	1200000	3417.0618221759796
40	1.0039349	2.8425767	7.6140876	-4.590176	2.39	4.2776046	28.0	0.0	300.0	26483.0	0.021530894308943088	0.7180502	0.88022584	3.5976136	-2.883027	1.0604906	1.2396181	15.824319	-1.3452479	3.0517577e-09	-0.0051114424	8.138021e-09	-0.0060397806	0.6548664	-0.1419751	2.3107219	-0.71515536	1.0192888	0.0	0.004167246	0.011960365	0.0063000005	0.00451662	-0.0013133117	0.004936792	0.59027225	1.0192888	1.0	0.0	0.0	1.6236366	0.008712701	1230000	3507.248578310013
41	1.3373109	2.919371	11.249725	-3.8186405	4.55	7.522467	39.0	0.0	300.0	26938.0	0.021379365079365078	0.6817126	0.85663754	3.4739428	-3.217565	0.9736591	1.0429299	11.660185	-0.8342158	4.0690105e-09	-5.889689e-05	0.0	-0.011091687	0.771951	-0.2073766	5.3760757	-1.5632255	1.7929945	0.0	0.004858067	-0.009295181	0.0135	0.004869338	0.00026480167	0.0062211603	0.0	1.7929945	0.0	0.0	0.0	1.6081026	0.00838096	1260000	3595.7285499572754
42	1.3379284	3.2528422	9.347146	-5.5673842	3.33	5.7498784	27.0	0.0	300.0	27271.0	0.02114031007751938	0.7179915	0.9048674	3.8059692	-2.720766	1.2671256	1.6559352	14.002367	-1.5361837	-1.1189779e-08	-0.0025941192	8.138021e-09	-0.009499915	0.8382814	-0.21756727	4.717232	-1.3958547	1.1781127	0.0	0.0039046	0.008230926	0.009433333	0.004673171	-0.0024106603	0.0075611533	0.68875366	1.1781127	1.0	0.0	0.0	1.6158544	0.008377899	1290000	3680.3774745464325
43	1.5098416	2.9956412	9.055242	-4.259669	3.48	6.364715	27.0	0.0	300.0	27619.0	0.020923484848484847	0.6630627	0.93732065	3.6500578	-2.4709046	1.1649351	1.1898483	12.673118	-0.9543515	-4.0690105e-09	-0.0024694123	8.138021e-09	-0.009290957	0.7422473	-0.17378885	3.7359056	-0.829113	1.033407	0.0	0.0031565367	0.007703351	0.009933334	0.003622533	-0.0019337169	0.008024228	0.64012617	1.033407	1.0	0.0	0.0	1.5813284	0.008447752	1320000	3765.009211063385
44	1.422316	3.2146544	11.443898	-3.3628573	4.85	7.493163	31.0	0.0	300.0	28104.0	0.02081777777777778	0.73903126	0.942642	3.2852807	-2.832104	1.0854701	1.2292746	13.231708	-1.269014	1.5258789e-09	0.004181617	2.0345052e-09	-0.012507106	0.8471156	-0.23512363	6.732078	-1.8623958	1.5590991	0.0	0.003132029	-0.005553711	0.0145	0.0041409186	-0.00288113	0.008227767	0.0	1.5590991	0.0	0.0	0.0	1.5810763	0.009239742	1350000	3849.520660638809
45	0.69778365	2.9229908	8.095198	-3.8690414	2.98	5.760174	28.0	0.0	300.0	28402.0	0.020581159420289857	0.6839019	0.8781186	3.2795396	-2.2077985	1.2762392	1.3090261	15.149666	-4.466145	1.8310548e-08	-0.0052560545	1.7293294e-08	-0.008339459	0.76772505	-0.24806821	3.9992306	-1.4365802	0.95700467	0.0	0.0050308104	0.011320854	0.008266667	0.0055513605	-0.002024525	0.00787379	0.6666216	0.95700467	1.0	0.0	0.0	1.6220913	0.009037535	1380000	3934.073096036911
46	1.1488887	2.9425623	8.519344	-3.8536603	4.06	7.8775883	53.0	0.0	300.0	28808.0	0.020431205673758866	0.5417054	0.8755489	3.1724749	-2.6621876	0.8925142	1.1722509	12.239022	-1.7951298	1.2207031e-08	-0.00053494266	1.0172526e-08	-0.011876851	0.789901	-0.21373004	5.5563793	-2.5100145	2.078041	0.0	0.005466566	0.0032767511	0.011866666	0.0060262345	-0.0021708705	0.0084204795	1.2916224	2.078041	1.0	0.0	0.0	1.6096237	0.008445969	1410000	4018.6250760555267
47	1.292609	2.6866505	8.112049	-4.3117666	2.01	4.136411	22.0	0.0	300.0	29009.0	0.02014513888888889	0.6502768	0.85886973	3.301423	-2.9278085	0.9664525	1.3145329	16.097149	-2.718803	-1.0172526e-08	-0.0068394276	-1.2207031e-08	-0.005125189	0.6965751	-0.18861616	2.5895562	-0.910192	1.1616919	0.0	0.004928602	0.013193347	0.0050333333	0.0053466987	-0.0012474615	0.0037220116	0.61120147	1.1616919	1.0	0.0	0.0	1.6396624	0.008908104	1440000	4103.247088670731
48	0.9183224	2.5766969	8.086455	-3.6215892	3.45	7.153146	38.0	0.0	300.0	29354.0	0.019968707482993196	0.603703	0.83546066	3.3350034	-2.619503	0.8243753	1.046921	21.095125	-1.275555	1.780192e-08	-0.0052619115	4.0690105e-09	-0.009600648	0.70868987	-0.2056151	4.4616213	-1.8900883	0.7723881	0.0	0.0042711305	0.010226603	0.009833333	0.004438514	-0.0012868677	0.009893637	0.6462577	0.7723881	1.0	0.0	0.0	1.6125457	0.008309305	1470000	4188.047684907913
49	1.7405413	2.913528	10.619072	-3.5045297	3.82	7.568857	37.0	0.0	300.0	29736.0	0.019824	0.60837454	0.8510829	3.1229734	-2.747426	0.9530827	1.5212075	18.128695	-2.8688335	-2.0345052e-09	-0.0031530762	4.0690105e-09	-0.011095088	0.91599125	-0.26340955	5.9595733	-2.3448238	0.907332	0.0	0.0032990554	0.007694914	0.011066667	0.0036189673	-0.0017843897	0.009952885	0.6547762	0.907332	1.0	0.0	0.0	1.5900252	0.00921039	1500000	4273.096429824829
